"Rank","Player","Team","Opp","Position","Tgt","RZTgt","Rec","Rec Yds","Rec TDs","0-9 RecTDs","10-19 RecTDs","20-29 RecTDs","30-39 RecTDs","40-49 RecTDs","50+ RecTDs","Rush Yds","Rush TDs","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
1,"Kelce, Travis","KCC","@TEN","TE",7.5,1.3,4.8,62.,0.5,0.2,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,1.,9.
2,"Olsen, Greg","CAR","@GBP","TE",6.2,1.2,3.9,44.,0.5,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9,7.2
3,"Howard, O.J.","TBB","ARZ","TE",4.,0.7,2.6,39.,0.5,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,0.7,6.5
4,"Kittle, George","SFO","SEA","TE",6.1,1.,3.6,52.,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.7,6.4
5,"Hooper, Austin","ATL","@NOS","TE",6.1,0.6,4.8,46.,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,6.3
6,"Andrews, Mark","BAL","@CIN","TE",4.6,0.9,3.,44.,0.3,0.1,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.5,6.1
7,"Ebron, Eric","IND","MIA","TE",4.9,0.9,2.9,31.,0.5,0.2,0.2,0.1,0.,0.,0.,-0.3,0.,0.,0.,0.1,0.7,5.9
8,"Cook, Jared","NOS","ATL","TE",5.,0.7,3.4,44.,0.2,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,5.8
9,"Herndon, Chris","NYJ","NYG","TE",5.,0.8,3.2,38.,0.3,0.1,0.1,0.,0.1,0.,0.,0.,0.,0.,2.,0.,0.6,5.5
10,"Engram, Evan","NYG","@NYJ","TE",5.3,0.5,3.2,39.,0.2,0.1,0.1,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.5,5.5
11,"Rudolph, Kyle","MIN","@DAL","TE",5.1,0.9,3.7,35.,0.3,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,5.4
12,"McDonald, Vance","PIT","LAR","TE",5.,0.8,3.3,37.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,5.1
13,"Henry, Hunter","LAC","@OAK","TE",3.9,0.8,2.7,34.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.8
14,"Waller, Darren","OAK","LAC","TE",4.1,0.5,2.7,36.,0.2,0.,0.,0.1,0.,0.,0.,1.,0.,0.,0.,0.,0.6,4.7
15,"Hockenson, T.J.","DET","@CHI","TE",4.,0.6,2.8,30.,0.3,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,1.,0.,0.5,4.6
16,"Smith, Jonnu","TEN","KCC","TE",3.8,0.5,2.6,30.,0.3,0.2,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.5,4.6
17,"Walker, Delanie","TEN","KCC","TE",4.9,0.5,3.1,35.,0.2,0.1,0.,0.,0.,0.,0.,-0.1,0.,0.,0.,0.1,0.5,4.6
18,"Graham, Jimmy","GBP","CAR","TE",5.4,0.8,3.,33.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.5
19,"Dissly, Will","SEA","@SFO","TE",2.5,0.6,1.8,23.,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.3
20,"Njoku, David","CLE","BUF","TE",4.2,0.6,2.4,30.,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.3
21,"Burton, Trey","CHI","DET","TE",3.8,0.7,2.6,25.,0.3,0.1,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.1,0.4,4.2
22,"Witten, Jason","DAL","MIN","TE",4.5,0.6,3.3,30.,0.2,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.2
23,"Eifert, Tyler","CIN","BAL","TE",3.1,0.4,2.1,23.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.6
24,"Brate, Cameron","TBB","ARZ","TE",2.8,0.6,1.7,17.,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,3.2
25,"Doyle, Jack","IND","MIA","TE",3.2,0.6,2.2,20.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,3.
26,"Uzomah, C.J.","CIN","BAL","TE",3.4,0.3,2.2,22.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,2.9
