"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Punt Ret Yds","Kick Ret Yds","Pts"
1,"Bethea, Antoine","NYG","@NYJ","DB",6.,1.3,0.1,0.6,0.1,0.1,0.,0.,0.,0.,7.6
2,"Johnson, John","LAR","@PIT","DB",5.2,2.2,0.,0.7,0.2,0.,0.,0.,0.,0.,7.5
3,"Clinton-Dix, Ha Ha","CHI","DET","DB",5.2,0.7,0.,0.9,0.4,0.1,0.,0.,0.,0.,7.4
4,"Abram, Johnathan","OAK","LAC","DB",4.9,1.1,0.1,0.9,0.3,0.1,0.,0.,0.,0.,7.
5,"James, Derwin","LAC","@OAK","DB",4.6,2.,0.1,0.7,0.2,0.,0.,0.,0.,1.,6.9
6,"Williams, Shawn","CIN","BAL","DB",4.6,1.6,0.,0.6,0.2,0.1,0.1,0.,0.,0.,6.7
7,"Bates, Jessie","CIN","BAL","DB",4.6,2.2,0.,0.5,0.1,0.,0.,0.,0.,0.,6.6
8,"Baker, Budda","ARZ","@TBB","DB",5.1,1.5,0.1,0.4,0.,0.1,0.1,0.,0.,0.,6.6
9,"Adams, Jamal","NYJ","NYG","DB",4.8,1.6,0.2,0.5,0.,0.1,0.1,0.,0.,0.,6.5
10,"Poyer, Jordan","BUF","@CLE","DB",4.7,1.6,0.1,0.4,0.2,0.1,0.,0.,0.,0.,6.5
11,"Mathieu, Tyrann","KCC","@TEN","DB",4.5,1.1,0.1,0.9,0.2,0.,0.,0.,0.,0.,6.4
12,"Amos, Adrian","GBP","CAR","DB",4.6,1.1,0.,0.7,0.1,0.,0.,0.,0.,0.,6.1
13,"Jones, Reshad","MIA","@IND","DB",4.6,1.3,0.,0.5,0.2,0.,0.,0.,0.,0.,6.1
14,"Davis, Sean","PIT","LAR","DB",4.4,1.5,0.,0.6,0.1,0.,0.,0.,0.,0.,6.
15,"Kazee, Damontae","ATL","@NOS","DB",3.9,1.1,0.,0.6,0.3,0.,0.,0.,0.,0.,5.8
16,"Bell, Vonn","NOS","ATL","DB",4.,1.2,0.2,0.5,0.2,0.1,0.1,0.,0.,0.,5.8
17,"Savage, Darnell","GBP","CAR","DB",4.1,1.2,0.1,0.6,0.1,0.,0.,0.,0.,2.,5.7
18,"Jackson, Eddie","CHI","DET","DB",3.8,0.9,0.,0.7,0.2,0.1,0.1,0.,0.,0.,5.7
19,"Byard, Kevin","TEN","KCC","DB",3.9,1.5,0.1,0.4,0.2,0.,0.,0.,0.,0.,5.7
20,"Reid, Eric","CAR","@GBP","DB",4.,1.5,0.1,0.5,0.2,0.1,0.,0.,0.,0.,5.7
21,"Neal, Keanu","ATL","@NOS","DB",3.8,1.3,0.,0.4,0.2,0.1,0.1,0.,0.,0.,5.6
22,"Randall, Damarious","CLE","BUF","DB",4.2,0.8,0.,0.6,0.2,0.,0.,0.,0.,1.,5.6
23,"Phillips, Adrian","LAC","@OAK","DB",3.7,1.6,0.,0.7,0.2,0.,0.,0.,0.,0.,5.6
24,"Smith, Harrison","MIN","@DAL","DB",4.1,1.,0.2,0.5,0.2,0.,0.,0.,0.,0.,5.6
25,"Fuller, Kyle","CHI","DET","DB",2.8,0.6,0.,1.5,0.4,0.,0.,0.,0.,0.,5.5
26,"Moore, Kenny","IND","MIA","DB",3.8,0.9,0.1,0.6,0.2,0.1,0.,0.,0.,0.,5.4
27,"Maye, Marcus","NYJ","NYG","DB",4.3,1.1,0.,0.3,0.1,0.1,0.,0.,0.,0.,5.4
28,"Lattimore, Marshon","NOS","ATL","DB",3.3,0.7,0.,1.,0.2,0.1,0.1,0.,0.,0.,5.4
29,"King, Desmond","LAC","@OAK","DB",3.7,1.4,0.1,0.5,0.1,0.1,0.,0.,9.,30.,5.3
30,"Amukamara, Prince","CHI","DET","DB",3.8,0.5,0.,0.8,0.1,0.1,0.,0.,0.,0.,5.3
31,"Jackson, Donte","CAR","@GBP","DB",3.8,1.,0.1,0.6,0.1,0.,0.,0.,0.,0.,5.2
32,"Fitzpatrick, Minkah","MIA","@IND","DB",3.5,1.8,0.,0.5,0.1,0.,0.,0.,0.,0.,5.2
33,"Evans, Justin","TBB","ARZ","DB",4.1,1.1,0.,0.4,0.1,0.,0.,0.,0.,0.,5.2
34,"Peppers, Jabrill","NYG","@NYJ","DB",3.9,1.7,0.,0.3,0.,0.,0.,0.,7.,14.,5.2
