Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
92,"Trufant, Desmond",ATL,@CLE,DB,2.8,0.4,0.,0.9,0.1,0.,0.,0.,0.,0.,4.1
93,"Taylor, Jamar",ARZ,@KCC,DB,3.1,0.7,0.,0.5,0.,0.1,0.,0.,0.4,0.,4.1
94,"Williams, Trevor",LAC,@OAK,DB,2.7,0.7,0.,0.7,0.1,0.,0.,0.,0.,0.,4.
95,"Randall, Damarious",CLE,ATL,DB,2.9,0.6,0.,0.5,0.1,0.,0.,0.,1.4,3.9,4.
96,"Maye, Marcus",NYJ,BUF,DB,3.1,1.1,0.,0.1,0.1,0.1,0.,0.,0.,0.,4.
97,"Crawley, Ken",NOR,@CIN,DB,2.8,0.6,0.,0.8,0.1,0.,0.,0.,0.,0.,4.
98,"Phillips, Adrian",LAC,@OAK,DB,2.9,0.8,0.,0.5,0.1,0.,0.,0.,0.,0.,4.
99,"Williams, Marcus",NOR,@CIN,DB,2.8,0.7,0.,0.4,0.2,0.,0.,0.,0.,0.,4.
100,"Edmunds, Terrell",PIT,CAR,DB,2.8,0.9,0.,0.5,0.,0.1,0.,0.,0.,0.,4.
101,"Joyner, Lamarcus",LAR,SEA,DB,2.7,0.9,0.,0.4,0.1,0.1,0.,0.,0.,0.,3.9
102,"Fuller, Kendall",KCC,ARZ,DB,2.7,0.7,0.,0.5,0.2,0.,0.,0.,0.,0.5,3.9
103,"Kirkpatrick, Dre",CIN,NOR,DB,2.6,0.9,0.,0.6,0.1,0.1,0.,0.,0.,0.,3.9
104,"Howard, Xavien",MIA,@GBP,DB,2.7,0.5,0.1,0.5,0.1,0.,0.,0.,0.,0.,3.9
105,"Johnson, Dontae",SEA,@LAR,DB,3.1,0.7,0.,0.2,0.1,0.,0.,0.,0.,0.,3.9
106,"Robinson, Rashard",NYJ,BUF,DB,2.7,0.7,0.,0.3,0.1,0.1,0.1,0.,0.,0.,3.8
107,"Jackson, Donte",CAR,@PIT,DB,2.8,1.2,0.,0.3,0.,0.,0.,0.,0.,0.,3.7
108,"Boston, Tre",ARZ,@KCC,DB,2.5,1.,0.,0.4,0.2,0.,0.,0.,0.3,0.,3.7
109,"Scandrick, Orlando",KCC,ARZ,DB,3.1,0.6,0.,0.3,0.,0.,0.,0.,0.,0.,3.7
110,"Johnson, Trumaine",NYJ,BUF,DB,2.7,0.3,0.,0.6,0.1,0.1,0.,0.,0.,0.,3.7
111,"Ward, Jimmie",SFO,NYG,DB,2.9,0.6,0.,0.2,0.,0.1,0.1,0.,0.,0.,3.6
112,"Douglas, Rasul",PHI,DAL,DB,2.2,0.5,0.,0.9,0.1,0.,0.,0.,0.,0.,3.6
113,"Desir, Pierre",IND,JAC,DB,2.4,1.1,0.,0.6,0.1,0.,0.,0.,0.,0.,3.6
114,"Peterson, Patrick",ARZ,@KCC,DB,2.7,0.5,0.,0.5,0.1,0.,0.,0.,4.7,0.4,3.6
115,"Davis, Vontae",BUF,@NYJ,DB,2.5,0.9,0.,0.5,0.1,0.,0.,0.,0.,0.,3.6
116,"Wilson, Quincy",IND,JAC,DB,2.3,0.7,0.,0.5,0.1,0.,0.,0.,0.,0.,3.5
117,"Branch, Tyvon",ARZ,@KCC,DB,2.6,0.8,0.,0.3,0.,0.,0.,0.,0.9,0.,3.5
118,"Conley, Gareon",OAK,LAC,DB,2.6,0.6,0.,0.4,0.,0.,0.,0.,0.1,0.,3.5
119,"Hayward, Casey",LAC,@OAK,DB,2.,0.3,0.,1.,0.1,0.,0.,0.,0.,0.,3.4
120,"Jackson, William",CIN,NOR,DB,2.,0.6,0.1,0.9,0.1,0.,0.,0.,0.2,0.,3.4
121,"McCourty, Jason ",NEP,@TEN,DB,2.3,0.6,0.,0.5,0.1,0.1,0.,0.,0.,0.,3.4
122,"King, Kevin",GBP,MIA,DB,2.4,0.8,0.,0.4,0.,0.,0.,0.,0.7,0.,3.4
123,"Williams, K'Waun",SFO,NYG,DB,2.4,0.6,0.1,0.3,0.,0.1,0.1,0.,0.,0.,3.3
124,"Tankersley, Cordrea",MIA,@GBP,DB,2.5,0.7,0.,0.5,0.,0.,0.,0.,0.,0.,3.3
125,"Diggs, Quandre",DET,@CHI,DB,2.3,0.6,0.1,0.4,0.1,0.,0.,0.,0.,0.,3.3
126,"Amukamara, Prince",CHI,DET,DB,2.5,0.3,0.,0.5,0.,0.,0.,0.,0.1,0.,3.3
127,"Robey, Nickell",LAR,SEA,DB,2.3,0.6,0.,0.5,0.1,0.,0.,0.,0.,0.,3.3
128,"Everett, Deshazor",WAS,@TBB,DB,2.,1.,0.,0.5,0.1,0.1,0.,0.,0.,0.2,3.3
129,"Coleman, Justin",SEA,@LAR,DB,2.,0.9,0.1,0.6,0.1,0.,0.,0.,0.1,0.,3.3
130,"McCain, Bobby",MIA,@GBP,DB,2.,0.9,0.1,0.5,0.1,0.,0.,0.,0.,0.,3.2
131,"Boddy-Calhoun, Briean",CLE,ATL,DB,2.2,0.6,0.,0.6,0.1,0.,0.,0.,0.,0.,3.2
132,"Allen, Ricardo",ATL,@CLE,DB,2.2,1.1,0.,0.1,0.1,0.,0.,0.,0.,0.,3.2
133,"Robinson, Patrick",NOR,@CIN,DB,2.,0.4,0.,0.6,0.1,0.,0.,0.,0.,0.,3.1
134,"Butler, Malcolm",TEN,NEP,DB,2.1,0.3,0.,0.5,0.,0.1,0.,0.,1.7,3.9,2.9
135,"Lawson, Nevin",DET,@CHI,DB,2.3,0.6,0.,0.2,0.,0.,0.,0.,1.5,0.,2.9
136,"Alexander, Jaire",GBP,MIA,DB,2.3,0.6,0.,0.3,0.,0.,0.,0.,0.,0.,2.9
137,"Sims, LeShaun",TEN,NEP,DB,2.2,0.2,0.,0.3,0.1,0.,0.,0.,0.5,4.9,2.9
138,"Smith, Sean",OAK,LAC,DB,2.2,0.2,0.,0.3,0.1,0.,0.,0.,0.,0.,2.8
139,"Bell, Vonn",NOR,@CIN,DB,2.1,0.7,0.1,0.1,0.,0.,0.,0.,0.,0.,2.8
140,"House, Davon",GBP,MIA,DB,2.2,0.5,0.,0.2,0.,0.,0.,0.,0.,0.,2.8
141,"Gipson, Tashaun",JAC,@IND,DB,2.,0.5,0.,0.3,0.1,0.,0.,0.,0.,0.,2.7
142,"Haden, Joe",PIT,CAR,DB,1.8,0.4,0.,0.5,0.1,0.,0.,0.,0.,0.,2.7
143,"Gaines, E.J.",CLE,ATL,DB,2.,0.6,0.,0.3,0.,0.1,0.,0.,0.,0.,2.7
144,"Munnerlyn, Captain",CAR,@PIT,DB,2.,0.6,0.1,0.3,0.,0.,0.,0.,0.,0.,2.7
145,"Jones, Jonathan",NEP,@TEN,DB,1.7,0.5,0.,0.6,0.,0.,0.,0.,0.,0.,2.6
146,"Tabor, Teez",DET,@CHI,DB,2.3,0.5,0.,0.1,0.,0.,0.,0.,0.,0.,2.6
147,"Riley, Curtis",NYG,@SFO,DB,1.7,0.6,0.,0.3,0.1,0.,0.,0.,0.,0.,2.6
148,"Sherman, Richard",SFO,NYG,DB,2.,0.4,0.,0.3,0.,0.,0.,0.,0.,0.,2.6
149,"Hairston, Nate",IND,JAC,DB,1.7,0.8,0.1,0.3,0.,0.,0.,0.,0.,0.,2.5
150,"Davis, Carlton",TBB,WAS,DB,1.6,0.8,0.,0.4,0.,0.1,0.,0.,0.,0.,2.5
151,"Murray, Eric",KCC,ARZ,DB,2.,0.3,0.1,0.2,0.,0.,0.,0.,0.,0.,2.4
152,"Claiborne, Morris",NYJ,BUF,DB,1.7,0.4,0.,0.4,0.,0.,0.,0.,0.,0.,2.4
153,"Searcy, Da'Norris",CAR,@PIT,DB,1.5,0.6,0.,0.3,0.1,0.,0.,0.,0.,0.,2.3
154,"Webster, Kayvon",HOU,Bye,DB,1.7,0.3,0.,0.4,0.,0.,0.,0.,0.,0.,2.3
155,"Deayon, Donte",NYG,@SFO,DB,1.6,0.4,0.,0.3,0.,0.,0.,0.,0.,0.,2.3
156,"Banjo, Chris",NOR,@CIN,DB,1.6,0.4,0.,0.3,0.,0.,0.,0.,0.,0.,2.2
157,"Hall, Leon",OAK,LAC,DB,1.7,0.3,0.,0.1,0.,0.,0.,0.,0.,0.,2.1
158,"Burris, Juston",NYJ,BUF,DB,1.6,0.1,0.,0.2,0.1,0.1,0.1,0.,0.,0.,2.1
159,"Pleasant, Eddie",NEP,@TEN,DB,1.7,0.4,0.1,0.1,0.,0.,0.,0.,0.,0.,2.1
160,"Talib, Aqib",LAR,SEA,DB,1.4,0.4,0.,0.4,0.,0.,0.,0.,0.,0.,2.1
161,"Cooper, Marcus",CHI,DET,DB,1.6,0.1,0.,0.3,0.1,0.,0.,0.,0.,0.,2.1
162,"Williams, Brandon",ARZ,@KCC,DB,1.4,0.3,0.,0.3,0.,0.,0.,0.,0.5,0.,2.
163,"Thompson, Tedric",SEA,@LAR,DB,1.5,0.8,0.,0.1,0.,0.,0.,0.,0.,0.,1.9
164,"Gaines, Phillip",BUF,@NYJ,DB,1.2,0.5,0.,0.3,0.1,0.,0.,0.,0.,0.,1.8
165,"Bethel, Justin",ATL,@CLE,DB,1.3,0.6,0.,0.1,0.,0.,0.,0.,0.,0.,1.7
166,"Smith, Maurice",MIA,@GBP,DB,1.,0.5,0.,0.2,0.,0.,0.,0.,0.,0.,1.4
167,"Harrison, Ronnie",JAC,@IND,DB,1.1,0.3,0.,0.1,0.,0.,0.,0.,0.,0.,1.3
168,"Benwikere, Bene",ARZ,@KCC,DB,0.5,0.2,0.,0.2,0.,0.,0.,0.,0.3,0.,0.9
