Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Irvin, Bruce",OAK,LAC,DL,3.1,1.2,0.6,0.2,0.,0.2,0.,0.,4.7
2,"Bosa, Joey",LAC,@OAK,DL,2.9,1.,0.7,0.,0.,0.1,0.1,0.,4.4
3,"Pierre-Paul, Jason",TBB,WAS,DL,2.9,1.1,0.5,0.3,0.,0.1,0.,0.,4.3
4,"Jones, Chandler",ARZ,@KCC,DL,2.9,0.9,0.4,0.2,0.,0.2,0.1,0.,4.3
5,"Williams, Leonard",NYJ,BUF,DL,2.4,2.3,0.2,0.2,0.1,0.,0.,0.,4.2
6,"Donald, Aaron",LAR,SEA,DL,2.6,0.8,0.7,0.2,0.,0.3,0.,0.,4.2
7,"Graham, Brandon",PHI,DAL,DL,2.7,1.1,0.6,0.1,0.,0.2,0.,0.,4.1
8,"Lawrence, Demarcus",DAL,@PHI,DL,2.3,1.2,0.8,0.1,0.,0.2,0.1,0.,4.1
9,"Campbell, Calais",JAC,@IND,DL,2.5,1.,0.6,0.2,0.,0.1,0.1,0.,4.
10,"Lawson, Carl",CIN,NOR,DL,2.7,1.2,0.4,0.2,0.,0.,0.,0.,4.
11,"Garrett, Myles",CLE,ATL,DL,2.4,1.3,0.6,0.2,0.,0.1,0.1,0.,4.
12,"Ingram, Melvin",LAC,@OAK,DL,2.6,1.,0.6,0.1,0.,0.,0.,0.,3.9
13,"Beasley, Vic",ATL,@CLE,DL,2.4,1.1,0.7,0.2,0.,0.1,0.1,0.,3.9
14,"Harrison, Damon",NYG,@SFO,DL,2.9,1.2,0.1,0.2,0.1,0.,0.,0.,3.9
15,"Heyward, Cameron",PIT,CAR,DL,2.2,1.,0.8,0.2,0.,0.1,0.1,0.,3.9
16,"Barnett, Derek",PHI,DAL,DL,2.4,1.2,0.5,0.,0.,0.1,0.1,0.,3.8
17,"Liuget, Corey",LAC,@OAK,DL,2.6,0.9,0.4,0.1,0.,0.1,0.,0.,3.7
18,"Ngakoue, Yannick",JAC,@IND,DL,2.3,0.4,0.8,0.1,0.,0.3,0.,0.,3.7
19,"Cox, Fletcher",PHI,DAL,DL,2.3,1.3,0.5,0.2,0.,0.,0.,0.,3.7
20,"McCoy, Gerald",TBB,WAS,DL,2.9,0.7,0.3,0.1,0.,0.,0.,0.,3.7
21,"Buckner, DeForest",SFO,NYG,DL,2.5,1.3,0.2,0.2,0.,0.,0.,0.,3.7
22,"Suh, Ndamukong",LAR,SEA,DL,2.2,1.1,0.5,0.2,0.,0.2,0.1,0.,3.7
23,"Dunlap, Carlos",CIN,NOR,DL,1.9,0.9,0.5,0.7,0.,0.1,0.,0.,3.6
24,"Atkins, Geno",CIN,NOR,DL,2.2,1.2,0.8,0.,0.,0.,0.,0.,3.6
25,"Jordan, Cameron",NOR,@CIN,DL,2.2,0.7,0.5,0.5,0.,0.,0.,0.,3.6
26,"Flowers, Trey",NEP,@TEN,DL,2.3,1.4,0.4,0.1,0.,0.1,0.,0.,3.6
27,"Sheard, Jabaal",IND,JAC,DL,2.1,1.4,0.4,0.3,0.,0.,0.,0.,3.6
28,"Shepherd, Nathan",NYJ,BUF,DL,2.5,1.2,0.2,0.2,0.,0.,0.,0.,3.6
29,"Ansah, Ezekiel",DET,@CHI,DL,2.5,0.7,0.7,0.,0.,0.,0.,0.,3.6
30,"Wilkerson, Muhammad",GBP,MIA,DL,2.,1.5,0.4,0.2,0.,0.,0.,0.,3.4
31,"Quinn, Robert",MIA,@GBP,DL,2.1,0.8,0.7,0.1,0.,0.1,0.,0.,3.4
32,"Jackson, Malik",JAC,@IND,DL,2.1,0.8,0.6,0.2,0.,0.2,0.,0.,3.4
33,"Clark, Frank",SEA,@LAR,DL,1.9,0.8,0.7,0.2,0.,0.2,0.1,0.,3.4
34,"Hughes, Jerry",BUF,@NYJ,DL,2.4,1.2,0.3,0.,0.,0.,0.,0.,3.4
35,"Hicks, Akiem",CHI,DET,DL,2.3,1.,0.5,0.1,0.,0.,0.,0.,3.4
36,"Casey, Jurrell",TEN,NEP,DL,2.2,1.2,0.3,0.2,0.,0.,0.,0.,3.4
37,"Ogbah, Emmanuel",CLE,ATL,DL,2.,1.1,0.3,0.4,0.,0.,0.,0.,3.3
38,"Tuitt, Stephon",PIT,CAR,DL,2.2,0.9,0.3,0.2,0.,0.1,0.,0.,3.3
39,"Thomas, Solomon",SFO,NYG,DL,2.7,0.8,0.2,0.,0.,0.,0.,0.,3.3
40,"Jarrett, Grady",ATL,@CLE,DL,2.3,1.3,0.3,0.,0.,0.,0.,0.,3.3
41,"Allen, Jonathan",WAS,@TBB,DL,2.,1.4,0.3,0.1,0.,0.,0.,0.,3.2
42,"Wake, Cameron",MIA,@GBP,DL,1.8,0.9,0.6,0.1,0.,0.1,0.,0.,3.2
43,"Irving, David",DAL,@PHI,DL,1.6,0.8,0.7,0.4,0.,0.1,0.,0.,3.2
44,"Hendricks, Dwayne",NYG,@SFO,DL,2.1,1.4,0.2,0.1,0.,0.1,0.,0.,3.2
45,"Hyder, Kerry",DET,@CHI,DL,2.,1.2,0.4,0.1,0.,0.,0.,0.,3.1
46,"Mauro, Josh",NYG,@SFO,DL,2.1,1.3,0.1,0.1,0.,0.1,0.,0.,3.1
47,"Addison, Mario",CAR,@PIT,DL,1.8,0.9,0.7,0.,0.,0.1,0.,0.,3.1
48,"Bailey, Allen",KCC,ARZ,DL,2.1,1.2,0.3,0.1,0.,0.,0.,0.,3.
49,"Jackson, Branden",SEA,@LAR,DL,1.9,0.8,0.3,0.1,0.,0.2,0.1,0.,3.
50,"Bennett, Michael",PHI,DAL,DL,1.9,1.,0.5,0.1,0.,0.,0.,0.,3.
51,"Brockers, Michael",LAR,SEA,DL,2.1,1.,0.2,0.2,0.,0.,0.,0.,3.
52,"Okafor, Alex",NOR,@CIN,DL,1.8,1.1,0.2,0.2,0.,0.2,0.,0.,3.
53,"Brown, Malcolm",NEP,@TEN,DL,2.2,1.,0.2,0.,0.,0.,0.,0.,2.9
54,"Davenport, Marcus",NOR,@CIN,DL,1.9,1.2,0.1,0.1,0.,0.1,0.,0.,2.9
55,"Short, Kawann",CAR,@PIT,DL,1.5,1.1,0.5,0.1,0.,0.1,0.,0.,2.8
56,"Peppers, Julius",CAR,@PIT,DL,1.4,1.1,0.7,0.,0.,0.1,0.1,0.,2.8
57,"Guy, Lawrence",NEP,@TEN,DL,1.9,1.4,0.1,0.1,0.,0.,0.,0.,2.7
58,"Lawson, Shaq",BUF,@NYJ,DL,1.5,1.5,0.2,0.2,0.,0.,0.,0.,2.7
59,"Tomlinson, Dalvin",NYG,@SFO,DL,2.1,0.9,0.1,0.1,0.,0.,0.,0.,2.6
60,"Reed, Jarran",SEA,@LAR,DL,1.5,1.5,0.2,0.,0.,0.,0.,0.,2.6
61,"Clark, Kenny",GBP,MIA,DL,1.8,1.1,0.2,0.1,0.,0.1,0.,0.,2.6
62,"Jones, Chris",KCC,ARZ,DL,1.4,0.9,0.2,0.3,0.,0.1,0.,0.,2.6
63,"Zettel, Anthony",DET,@CHI,DL,1.8,0.6,0.3,0.,0.,0.1,0.,0.,2.5
64,"McLendon, Steve",NYJ,BUF,DL,1.7,1.2,0.1,0.,0.,0.,0.,0.,2.5
65,"Alualu, Tyson",PIT,CAR,DL,1.7,0.8,0.2,0.1,0.,0.,0.,0.,2.4
66,"Curry, Vinny",TBB,WAS,DL,1.6,1.1,0.2,0.,0.,0.1,0.,0.,2.4
67,"Billings, Andrew",CIN,NOR,DL,1.6,1.,0.1,0.1,0.,0.,0.,0.,2.4
68,"Payne, Da'Ron",WAS,@TBB,DL,1.5,1.3,0.1,0.1,0.,0.,0.,0.,2.4
69,"Williams, Kyle",BUF,@NYJ,DL,1.4,1.3,0.2,0.1,0.,0.,0.,0.,2.4
70,"Bullard, Jonathan",CHI,DET,DL,1.6,0.8,0.1,0.1,0.,0.,0.,0.,2.3
71,"Daniels, Mike",GBP,MIA,DL,1.7,0.8,0.2,0.,0.,0.,0.,0.,2.3
72,"Gregory, Randy",DAL,@PHI,DL,1.4,0.9,0.3,0.2,0.,0.,0.,0.,2.3
73,"Spence, Noah",TBB,WAS,DL,1.5,0.7,0.3,0.1,0.,0.1,0.,0.,2.3
74,"Long, Chris",PHI,DAL,DL,1.4,0.8,0.3,0.,0.,0.2,0.,0.,2.3
75,"Hunt, Margus",IND,JAC,DL,1.5,1.,0.1,0.1,0.,0.,0.,0.,2.2
76,"Clayborn, Adrian",NEP,@TEN,DL,1.5,0.8,0.3,0.,0.,0.,0.,0.,2.2
77,"Logan, Bennie",TEN,NEP,DL,1.6,0.9,0.1,0.,0.,0.,0.,0.,2.2
78,"Goldman, Eddie",CHI,DET,DL,1.5,1.,0.1,0.,0.,0.,0.,0.,2.2
79,"Reed, Brooks",ATL,@CLE,DL,1.5,1.,0.2,0.,0.,0.,0.,0.,2.2
80,"Ellis, Justin",OAK,LAC,DL,1.5,1.1,0.,0.,0.,0.,0.,0.,2.1
81,"McGee, Stacy",WAS,@TBB,DL,1.5,1.1,0.,0.1,0.,0.,0.,0.,2.1
82,"Rankins, Sheldon",NOR,@CIN,DL,1.4,0.7,0.2,0.,0.,0.1,0.,0.,2.1
83,"Robinson, A'Shawn",DET,@CHI,DL,1.3,0.9,0.,0.2,0.,0.,0.,0.,2.1
