Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Bell, Le'Veon",PIT,BAL,RB,20.,95.9,0.6,0.6,0.,0.,0.,0.,0.,4.1,31.4,0.2,0.1,0.1,0.,0.,0.1,2.9,16.9
2,"Johnson, David",ARZ,TEN,RB,14.8,61.1,0.8,0.6,0.1,0.,0.,0.,0.,4.1,44.,0.2,0.2,0.1,0.,3.6,0.2,2.9,16.
3,"Freeman, Devonta",ATL,NOR,RB,14.8,68.3,0.6,0.5,0.,0.,0.,0.,0.1,3.9,34.9,0.2,0.1,0.1,0.,0.,0.1,4.5,14.9
4,"Elliott, Ezekiel",DAL,@NYG,RB,17.8,89.,0.7,0.5,0.1,0.,0.,0.,0.1,1.9,17.5,0.,0.1,0.,0.,0.4,0.1,2.4,14.9
5,"Miller, Lamar",HOU,SFO,RB,22.4,83.5,0.5,0.4,0.,0.,0.,0.,0.,2.7,16.5,0.1,0.1,0.,0.,0.,0.1,2.,13.3
6,"Howard, Jordan",CHI,@CIN,RB,15.5,78.8,0.4,0.4,0.,0.,0.,0.,0.,1.8,18.3,0.1,0.1,0.,0.,0.,0.1,1.8,12.7
7,"Gordon, Melvin",LAC,WAS,RB,18.6,69.7,0.4,0.4,0.,0.,0.,0.,0.,3.6,30.9,0.1,0.1,0.1,0.,0.,0.3,3.2,12.4
8,"McCoy, LeSean",BUF,IND,RB,13.2,66.7,0.5,0.3,0.1,0.,0.,0.,0.,2.7,21.4,0.1,0.1,0.,0.,0.,0.1,3.2,12.3
9,"Hunt, Kareem",KCC,OAK,RB,15.,64.8,0.4,0.3,0.,0.,0.,0.,0.,2.2,21.9,0.2,0.1,0.,0.,0.5,0.1,3.8,12.2
10,"Lynch, Marshawn",OAK,@KCC,RB,12.,54.,0.6,0.4,0.,0.2,0.,0.,0.,2.4,19.7,0.,0.1,0.,0.9,0.,0.,2.3,11.5
11,"Gillislee, Mike",NEP,@MIA,RB,12.6,56.8,0.7,0.6,0.,0.,0.,0.1,0.,0.9,8.,0.1,0.,0.,0.,2.1,0.,1.9,11.3
12,"Gurley, Todd",LAR,PHI,RB,17.4,65.2,0.5,0.4,0.,0.,0.,0.,0.,2.3,18.7,0.,0.1,0.,0.,0.3,0.1,2.8,11.2
13,"Martin, Doug",TBB,DET,RB,18.6,74.6,0.4,0.4,0.,0.,0.,0.,0.,2.,17.3,0.,0.1,0.,0.,0.,0.2,4.1,11.1
14,"Ajayi, Jay",MIA,NEP,RB,16.7,72.2,0.4,0.2,0.1,0.,0.,0.,0.,2.3,15.4,0.,0.1,0.,0.,0.,0.1,1.4,11.1
15,"Hyde, Carlos",SFO,@HOU,RB,14.1,61.9,0.3,0.3,0.1,0.,0.,0.,0.,2.3,18.3,0.2,0.1,0.,0.,0.2,0.2,2.6,11.
16,"Blount, LeGarrette",PHI,@LAR,RB,13.2,52.1,0.8,0.7,0.,0.,0.,0.1,0.,1.,8.2,0.1,0.,0.,1.8,0.,0.1,2.1,11.
