Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Tandy, Keith",TBB,DET,DB,6.1,1.9,0.,0.9,0.4,0.,0.,0.,0.,0.,8.9
2,"Jones, Reshad",MIA,NEP,DB,6.1,2.1,0.1,0.8,0.4,0.1,0.,0.,0.,1.6,8.8
3,"Cravens, Su'a",WAS,@LAC,DB,6.,2.1,0.1,0.9,0.2,0.2,0.1,0.,0.,0.5,8.6
4,"King, Akeem",ATL,NOR,DB,5.4,1.2,0.1,1.3,0.3,0.1,0.1,0.,0.,0.,8.1
5,"Collins, Landon",NYG,DAL,DB,5.7,1.8,0.2,0.7,0.2,0.,0.,0.,0.,0.,7.9
6,"Bethea, Antoine",ARZ,TEN,DB,6.1,1.,0.,0.4,0.2,0.1,0.1,0.,0.4,0.,7.6
7,"Burnett, Morgan",GBP,@CLE,DB,5.1,1.4,0.2,0.8,0.3,0.,0.,0.,0.,0.,7.4
8,"Church, Barry",JAC,SEA,DB,5.1,1.8,0.,0.5,0.1,0.1,0.,0.,0.,0.,6.9
9,"Cyprien, Johnathan",TEN,@ARZ,DB,5.2,1.3,0.,0.7,0.1,0.,0.,0.,0.,0.,6.9
10,"Neal, Keanu",ATL,NOR,DB,5.1,1.8,0.,0.5,0.,0.2,0.1,0.,0.,0.,6.8
11,"Swearinger, D.J.",WAS,@LAC,DB,4.9,1.1,0.2,0.6,0.2,0.1,0.,0.,0.,0.4,6.6
12,"Farley, Matthias",IND,@BUF,DB,4.5,1.3,0.,0.6,0.2,0.2,0.1,0.,0.,0.,6.6
13,"Clinton-Dix, Hasean",GBP,@CLE,DB,4.6,1.,0.1,0.7,0.2,0.,0.,0.,0.,0.,6.5
14,"Berry, Eric",KCC,OAK,DB,4.3,1.,0.,0.7,0.4,0.1,0.,0.,0.,0.,6.4
15,"Coleman, Kurt",CAR,MIN,DB,4.,2.,0.1,0.6,0.3,0.,0.,0.,0.,0.,6.3
16,"Alexander, Maurice",LAR,PHI,DB,4.8,1.2,0.,0.5,0.2,0.,0.,0.,0.,0.,6.3
17,"Vaccaro, Kenny",NOR,@ATL,DB,4.5,1.6,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.3
18,"Jefferson, Tony",BAL,@PIT,DB,4.6,1.6,0.1,0.5,0.1,0.1,0.1,0.,0.,0.,6.3
19,"Peppers, Jabrill",CLE,GBP,DB,3.9,1.6,0.,1.1,0.2,0.,0.,0.,0.,0.,6.2
20,"Mathieu, Tyrann",ARZ,TEN,DB,4.8,0.5,0.1,0.6,0.1,0.1,0.,0.,0.,0.,6.1
21,"Davis, Sean",PIT,BAL,DB,4.2,1.4,0.3,0.5,0.1,0.,0.,0.,0.,0.,6.
22,"Reid, Eric",SFO,@HOU,DB,4.7,1.,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.
23,"Smith, Harrison",MIN,@CAR,DB,4.7,1.3,0.1,0.2,0.1,0.,0.,0.,0.,0.,5.9
24,"Joyner, Lamarcus",LAR,PHI,DB,4.3,1.4,0.1,0.5,0.1,0.1,0.,0.,0.,0.,5.8
25,"Verrett, Jason",LAC,WAS,DB,4.3,0.5,0.,0.7,0.3,0.,0.,0.,0.,0.,5.8
26,"Jones, Byron",DAL,@NYG,DB,4.4,1.2,0.,0.6,0.1,0.,0.,0.,0.,0.,5.8
27,"Peters, Marcus",KCC,OAK,DB,3.5,0.7,0.,1.1,0.2,0.2,0.2,0.,0.,0.,5.8
28,"Hyde, Micah",BUF,IND,DB,3.8,1.1,0.,0.8,0.2,0.,0.,0.,3.7,0.,5.7
29,"Jarrett, Kyshoen",WAS,@LAC,DB,3.9,1.3,0.,0.8,0.2,0.,0.,0.,0.5,1.,5.7
30,"Ryan, Logan",TEN,@ARZ,DB,4.,1.,0.1,0.7,0.1,0.,0.,0.,0.,0.,5.6
31,"Stewart, Darian",DEN,NYJ,DB,3.6,1.,0.,0.7,0.3,0.2,0.1,0.,0.,0.,5.6
32,"Adams, Mike",CAR,MIN,DB,4.3,1.2,0.,0.4,0.1,0.1,0.1,0.,0.,0.,5.6
33,"Johnson, Trumaine",LAR,PHI,DB,4.,0.9,0.,0.8,0.2,0.,0.,0.,0.,0.,5.6
34,"Adams, Jamal",NYJ,@DEN,DB,3.7,1.2,0.,0.7,0.2,0.1,0.1,0.,0.,0.,5.6
35,"Joseph, Karl",OAK,@KCC,DB,4.,1.,0.,0.7,0.2,0.,0.,0.,0.,0.,5.5
36,"Hayward, Casey",LAC,WAS,DB,3.3,0.5,0.,1.1,0.4,0.,0.,0.,0.,0.,5.5
37,"Addae, Jahleel",LAC,WAS,DB,4.3,0.7,0.,0.6,0.1,0.,0.,0.,0.,0.,5.5
38,"Trufant, Desmond",ATL,NOR,DB,3.9,0.8,0.1,0.7,0.1,0.1,0.1,0.,0.,0.,5.5
39,"Maxwell, Byron",MIA,NEP,DB,3.5,1.,0.,0.8,0.2,0.2,0.,0.,0.,0.,5.5
40,"Bradberry, James",CAR,MIN,DB,3.8,1.5,0.,0.7,0.1,0.,0.,0.,0.,0.,5.5
41,"Chancellor, Kam",SEA,@JAC,DB,3.6,2.,0.,0.5,0.2,0.,0.,0.,0.,0.,5.4
42,"Branch, Tyvon",ARZ,TEN,DB,4.1,0.6,0.1,0.6,0.2,0.,0.,0.,1.1,0.6,5.4
43,"Rhodes, Xavier",MIN,@CAR,DB,3.7,0.7,0.,0.8,0.3,0.,0.,0.,0.,0.,5.4
44,"Heath, Jeff",DAL,@NYG,DB,3.4,0.6,0.1,0.8,0.4,0.1,0.,0.,0.,0.,5.4
45,"Jenkins, Janoris",NYG,DAL,DB,3.3,0.5,0.1,1.2,0.2,0.1,0.,0.,0.1,0.,5.4
46,"Maye, Marcus",NYJ,@DEN,DB,3.9,1.4,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.4
47,"Burns, Artie",PIT,BAL,DB,3.6,1.1,0.,0.7,0.2,0.,0.,0.,0.,0.,5.3
48,"McCourty, Devin",NEP,@MIA,DB,3.9,1.2,0.,0.4,0.1,0.,0.,0.,0.,0.3,5.3
49,"Jenkins, Malcolm",PHI,@LAR,DB,3.6,1.5,0.1,0.5,0.1,0.,0.,0.,0.,0.,5.3
50,"Butler, Malcolm",NEP,@MIA,DB,3.4,1.,0.,0.8,0.2,0.,0.,0.,0.,0.,5.2
51,"Norman, Josh",WAS,@LAC,DB,3.6,0.9,0.,0.8,0.1,0.1,0.,0.,0.,0.3,5.2
52,"McLeod, Rodney",PHI,@LAR,DB,4.,0.9,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.2
53,"Allen, Ricardo",ATL,NOR,DB,3.5,1.7,0.,0.3,0.2,0.,0.,0.,0.,0.,5.2
54,"Demps, Quintin",CHI,@CIN,DB,3.4,0.8,0.,0.7,0.3,0.,0.,0.,0.7,0.,5.1
55,"Breeland, Bashaud",WAS,@LAC,DB,3.5,0.8,0.,0.7,0.2,0.1,0.,0.,0.,1.4,5.1
56,"Weddle, Eric",BAL,@PIT,DB,3.1,1.8,0.,0.7,0.2,0.,0.,0.,0.,0.1,5.1
57,"Quin, Glover",DET,@TBB,DB,3.8,1.3,0.,0.3,0.1,0.1,0.,0.,0.,0.,5.1
58,"Bell, Vonn",NOR,@ATL,DB,3.6,1.7,0.1,0.4,0.,0.1,0.1,0.,0.,0.,5.1
59,"Sorensen, Daniel",KCC,OAK,DB,3.6,0.6,0.,0.6,0.1,0.1,0.1,0.,0.,0.1,5.
60,"Everett, Deshazor",WAS,@LAC,DB,3.5,1.4,0.,0.3,0.1,0.1,0.,0.,0.,0.,5.
61,"Ward, T.J.",TBB,DET,DB,3.4,1.,0.,0.6,0.1,0.1,0.1,0.,0.,0.,4.9
