Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Gronkowski, Rob",NEP,@MIA,TE,6.3,1.6,3.8,58.9,0.5,0.2,0.1,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,1.6,8.9
2,"Graham, Jimmy",SEA,@JAC,TE,7.,1.8,4.4,60.7,0.3,0.1,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,1.4,7.8
3,"Olsen, Greg",CAR,MIN,TE,7.6,1.6,4.5,60.7,0.2,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.3,7.5
4,"Eifert, Tyler",CIN,CHI,TE,4.7,1.4,3.1,36.5,0.6,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.3,7.
5,"Henry, Hunter",LAC,WAS,TE,4.6,1.2,2.9,34.6,0.6,0.4,0.2,0.,0.,0.,0.,0.,0.,0.,0.7,0.,0.8,6.9
6,"Walker, Delanie",TEN,@ARZ,TE,6.,1.3,3.9,45.3,0.3,0.2,0.1,0.,0.,0.,0.,0.6,0.,0.,0.,0.,1.,6.5
7,"Bennett, Martellus",GBP,@CLE,TE,5.3,0.9,3.5,43.7,0.4,0.2,0.1,0.,0.,0.,0.,0.4,0.,0.,0.,0.,0.6,6.5
8,"Reed, Jordan",WAS,@LAC,TE,5.4,1.1,3.9,43.2,0.4,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,-0.2,0.2,1.,6.2
9,"Howard, O.J.",TBB,DET,TE,4.4,1.,2.8,37.5,0.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.,6.1
10,"Ertz, Zach",PHI,@LAR,TE,6.6,1.2,4.4,47.6,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.5,0.,0.9,5.9
11,"Kelce, Travis",KCC,OAK,TE,5.7,1.1,3.9,50.1,0.1,0.,0.1,0.,0.,0.,0.,-0.1,0.,0.,0.,0.1,1.,5.8
12,"Gates, Antonio",LAC,WAS,TE,5.6,1.5,3.,31.5,0.4,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.7,5.7
13,"Engram, Evan",NYG,DAL,TE,6.6,1.6,4.6,39.6,0.3,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.5,5.7
14,"Hooper, Austin",ATL,NOR,TE,3.8,0.9,2.4,30.4,0.4,0.2,0.1,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.9,5.6
15,"Brate, Cameron",TBB,DET,TE,4.1,1.,2.7,32.7,0.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,5.6
16,"Doyle, Jack",IND,@BUF,TE,4.7,0.8,3.4,34.4,0.3,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.4
17,"Witten, Jason",DAL,@NYG,TE,6.2,1.4,4.3,39.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.9,5.1
18,"Allen, Dwayne",NEP,@MIA,TE,4.6,0.8,2.7,32.,0.3,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.
19,"Clay, Charles",BUF,IND,TE,5.8,1.1,3.5,35.,0.2,0.1,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.9,5.
20,"Fleener, Coby",NOR,@ATL,TE,5.5,1.4,3.1,37.,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,4.8
21,"Thomas, Julius",MIA,NEP,TE,4.4,0.5,2.7,25.4,0.4,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.8
22,"Rudolph, Kyle",MIN,@CAR,TE,4.9,1.3,3.1,31.1,0.3,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.1,4.7
23,"Fiedorowicz, C.J.",HOU,SFO,TE,5.4,0.9,3.1,33.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.7
24,"Njoku, David",CLE,GBP,TE,4.1,0.9,2.7,32.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8,4.7
25,"Watson, Benjamin",BAL,@PIT,TE,5.9,1.3,3.8,34.6,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9,4.6
26,"Cook, Jared",OAK,@KCC,TE,5.1,0.8,3.2,36.4,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,4.6
27,"Miller, Zach",CHI,@CIN,TE,4.4,0.4,3.2,34.3,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,4.6
28,"Higbee, Tyler",LAR,PHI,TE,5.7,0.7,3.1,30.6,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,4.5
29,"Kittle, George",SFO,@HOU,TE,3.2,0.6,1.9,24.6,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,3.9
30,"Ebron, Eric",DET,@TBB,TE,4.2,0.7,2.7,30.5,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,3.8
31,"James, Jesse",PIT,BAL,TE,4.4,0.9,2.8,28.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8,3.7
