Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Brown, Antonio",PIT,BAL,WR,11.8,2.1,7.3,98.4,0.7,0.2,0.1,0.2,0.1,0.,0.1,1.3,0.,8.8,2.2,0.1,2.1,14.3
2,"Nelson, Jordy",GBP,@CLE,WR,9.4,2.1,5.6,69.,0.7,0.5,0.1,0.1,0.1,0.,0.,2.5,0.1,0.,0.9,0.,1.9,11.9
3,"Evans, Mike",TBB,DET,WR,11.8,2.3,5.8,85.8,0.5,0.2,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,2.3,11.9
4,"Jones, Julio",ATL,NOR,WR,9.1,1.5,5.8,90.4,0.4,0.2,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,1.6,11.4
5,"Thomas, Michael",NOR,@ATL,WR,7.7,1.2,5.4,73.6,0.6,0.3,0.1,0.1,0.,0.,0.1,0.6,0.,0.1,0.,0.,1.1,11.1
6,"Cooks, Brandin",NEP,@MIA,WR,8.2,0.9,5.2,75.6,0.5,0.1,0.1,0.,0.,0.,0.2,2.6,0.,3.6,0.3,0.1,1.,10.7
7,"Bryant, Dez",DAL,@NYG,WR,8.7,2.,4.2,64.,0.7,0.2,0.3,0.1,0.,0.1,0.,0.,0.,0.3,0.,0.1,2.2,10.2
8,"Watkins, Sammy",LAR,PHI,WR,8.3,0.7,4.8,64.,0.4,0.1,0.1,0.1,0.1,0.1,0.,4.2,0.1,4.6,4.3,0.,0.8,9.9
9,"Britt, Kenny",CLE,GBP,WR,10.,1.2,5.4,74.1,0.4,0.2,0.1,0.,0.,0.,0.,0.5,0.,0.,0.,0.,0.9,9.8
10,"Beckham, Odell",NYG,DAL,WR,8.6,1.9,4.7,65.,0.5,0.2,0.1,0.,0.1,0.,0.2,0.4,0.,2.8,1.9,0.,1.7,9.6
11,"Jeffery, Alshon",PHI,@LAR,WR,9.8,1.2,5.4,77.7,0.3,0.1,0.1,0.,0.,0.1,0.,0.3,0.,0.,2.3,0.,1.,9.5
12,"Robinson, Allen",JAC,SEA,WR,9.3,1.9,4.4,64.4,0.5,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.7,9.4
13,"Green, A.J.",CIN,CHI,WR,8.,1.6,4.9,69.4,0.4,0.1,0.1,0.,0.,0.,0.1,0.4,0.,0.,0.,0.,1.6,9.4
14,"Hilton, T.Y.",IND,@BUF,WR,8.7,1.6,4.7,75.1,0.3,0.1,0.,0.,0.1,0.,0.,0.,0.,0.4,0.1,0.,1.6,9.4
15,"Pryor, Terrelle",WAS,@LAC,WR,8.7,0.9,5.,73.5,0.3,0.1,0.1,0.,0.,0.,0.1,0.1,0.,1.3,0.,0.,0.7,9.3
16,"Adams, Davante",GBP,@CLE,WR,6.2,1.2,4.1,55.3,0.6,0.3,0.1,0.2,0.,0.,0.1,0.4,0.,1.4,0.,0.,0.9,9.2
17,"Hopkins, DeAndre",HOU,SFO,WR,10.5,1.7,5.3,70.2,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.6,9.
18,"Allen, Keenan",LAC,WAS,WR,6.7,1.5,4.6,62.2,0.4,0.1,0.1,0.,0.,0.1,0.1,0.,0.,0.5,0.7,0.,1.7,8.9
19,"Matthews, Rishard",TEN,@ARZ,WR,6.5,0.8,3.8,54.3,0.6,0.3,0.1,0.,0.1,0.,0.,0.,0.,0.4,0.8,0.,0.8,8.8
20,"Fitzgerald, Larry",ARZ,TEN,WR,10.5,2.1,7.1,69.5,0.3,0.2,0.,0.1,0.,0.,0.,0.2,0.,0.,0.,0.1,2.,8.8
21,"Snead, Willie",NOR,@ATL,WR,8.1,1.3,5.3,69.6,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.2,8.5
22,"Crabtree, Michael",OAK,@KCC,WR,9.5,2.4,5.1,57.4,0.4,0.2,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,2.2,8.4
23,"Baldwin, Doug",SEA,@JAC,WR,6.2,1.1,4.4,54.2,0.5,0.1,0.2,0.1,0.1,0.,0.,0.4,0.,0.,0.,0.,1.1,8.4
24,"Hogan, Chris",NEP,@MIA,WR,6.1,1.2,3.7,63.4,0.3,0.,0.1,0.,0.1,0.,0.1,0.7,0.,0.6,2.8,0.,1.2,8.3
25,"Jackson, DeSean",TBB,DET,WR,7.8,0.9,4.3,66.6,0.3,0.,0.1,0.,0.,0.,0.,0.4,0.,1.7,0.3,0.,0.7,8.3
26,"Tate, Golden",DET,@TBB,WR,8.4,1.3,5.3,60.6,0.4,0.2,0.,0.1,0.,0.,0.1,1.,0.,1.1,0.,0.,0.7,8.3
