Name,Team,Pos,Pass Yds,Pass Tds,Pass Ints,Rush Att,Rush Yds,Rush Tds,Tar,Rec,RecYds,Rec Tds,Tackles,Sack,FF,FR,Int,IntTD,FumTD,Pass Def,Pnt,PntAvg,PntBlk,Pnt20,TB,Win,WinMarg,Pass Cmp,Pass Att,FGM_0_40,FGA_0_40,FGM_40_49,FGA_40_49,FGM_50,FGA_50,XPM,XPA,PlayerID
Yannick Ngakoue,Jax,DE,,,,,,,,,,,31,10,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1131
Olivier Vernon,Cle,DE,,,,,,,,,,,42,8,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1132
Michael Bennett,NE,DE,,,,,,,,,,,33,8,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1133
Clelin Ferrell,Oak,DE,,,,,,,,,,,40,6,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1134
Trent Murphy,Buf,DE,,,,,,,,,,,35,5,2,1,0,0,0,,,,,,,,,,,,,,,,,,,1135
Takkarist McKinley,Atl,DE,,,,,,,,,,,30,8,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1136
Josh Allen,Jax,DE,,,,,,,,,,,33,6,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1137
Jonathan Woodard,Mia,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1138
Shaq Lawson,Buf,DE,,,,,,,,,,,33,4,2,1,0,0,0,,,,,,,,,,,,,,,,,,,1139
Sam Hubbard,Cin,DE,,,,,,,,,,,34,5,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1140
Robert Quinn,Dal,DE,,,,,,,,,,,28,5,2,1,0,0,0,,,,,,,,,,,,,,,,,,,1141
Breeland Speaks,KC,DE,,,,,,,,,,,33,4,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1142
Charles Harris,Mia,DE,,,,,,,,,,,34,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1143
L.J. Collier,Sea,DE,,,,,,,,,,,26,4,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1144
Arik Armstead,SF,DE,,,,,,,,,,,34,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1145
Trey Hendrickson,NO,DE,,,,,,,,,,,27,4,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1146
Tank Carradine,Mia,DE,,,,,,,,,,,41,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1147
John Simon,NE,DE,,,,,,,,,,,34,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1148
Alex Okafor,KC,DE,,,,,,,,,,,28,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1149
Vinny Curry,Phi,DE,,,,,,,,,,,29,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1150
Adrian Clayborn,Atl,DE,,,,,,,,,,,19,5,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1151
Deatrich Wise Jr.,NE,DE,,,,,,,,,,,27,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1152
Stephen Weatherly,Min,DE,,,,,,,,,,,24,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1153
Benson Mayowa,Oak,DE,,,,,,,,,,,23,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1154
Carl Lawson,Cin,DE,,,,,,,,,,,21,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1155
J.J. Watt,Hou,DE,,,,,,,,,,,58,13,4,3,0,0,0,,,,,,,,,,,,,,,,,,,1156
Khalil Mack,Chi,DE,,,,,,,,,,,61,12,4,3,0,0,0,,,,,,,,,,,,,,,,,,,1157
Danielle Hunter,Min,DE,,,,,,,,,,,70,13,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1158
Joey Bosa,LAC,DE,,,,,,,,,,,64,13,2,1,0,0,0,,,,,,,,,,,,,,,,,,,1159
Calais Campbell,Jax,DE,,,,,,,,,,,69,10,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1160
DeMarcus Lawrence,Dal,DE,,,,,,,,,,,66,9,2,1,0,0,0,,,,,,,,,,,,,,,,,,,1161
Cameron Jordan,NO,DE,,,,,,,,,,,54,13,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1162
Trey Flowers,Det,DE,,,,,,,,,,,62,9,3,2,0,0,0,,,,,,,,,,,,,,,,,,,1163
