Name,Team,Pos,Pass Yds,Pass Tds,Pass Ints,Rush Att,Rush Yds,Rush Tds,Tar,Rec,RecYds,Rec Tds,Tackles,Sack,FF,FR,Int,IntTD,FumTD,Pass Def,Pnt,PntAvg,PntBlk,Pnt20,TB,Win,WinMarg,Pass Cmp,Pass Att,FGM_0_40,FGA_0_40,FGM_40_49,FGA_40_49,FGM_50,FGA_50,XPM,XPA,PlayerID
Colts D/ST,Ind,D/ST,,,,,,,,,,,987.0,42.0,15.0,10.0,11.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2395
Ravens D/ST,Bal,D/ST,,,,,,,,,,,899.0,41.0,15.0,10.0,14.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2396
Buccaneers D/ST,TB,D/ST,,,,,,,,,,,874.0,40.0,19.0,12.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2397
Bears D/ST,Chi,D/ST,,,,,,,,,,,883.0,38.0,17.0,11.0,11.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2398
Rams D/ST,LAR,D/ST,,,,,,,,,,,968.0,41.0,13.0,9.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2399
Steelers D/ST,Pit,D/ST,,,,,,,,,,,955.0,42.0,18.0,12.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2400
49ers D/ST,SF,D/ST,,,,,,,,,,,933.0,42.0,19.0,13.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2401
Browns D/ST,Cle,D/ST,,,,,,,,,,,926.0,40.0,14.0,9.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2402
Patriots D/ST,NE,D/ST,,,,,,,,,,,936.0,39.0,12.0,8.0,14.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2403
Cardinals D/ST,Ari,D/ST,,,,,,,,,,,987.0,39.0,15.0,10.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2404
Seahawks D/ST,Sea,D/ST,,,,,,,,,,,968.0,41.0,16.0,10.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2405
Washington D/ST,Wsh,D/ST,,,,,,,,,,,1022.0,35.0,14.0,9.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2406
Eagles D/ST,Phi,D/ST,,,,,,,,,,,884.0,41.0,16.0,10.0,14.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2407
Bengals D/ST,Cin,D/ST,,,,,,,,,,,974.0,38.0,13.0,8.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2408
Chargers D/ST,LAC,D/ST,,,,,,,,,,,904.0,36.0,10.0,7.0,11.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2409
Dolphins D/ST,Mia,D/ST,,,,,,,,,,,887.0,37.0,14.0,9.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2410
Giants D/ST,NYG,D/ST,,,,,,,,,,,1014.0,38.0,13.0,8.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2411
Chiefs D/ST,KC,D/ST,,,,,,,,,,,888.0,41.0,13.0,8.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2412
Panthers D/ST,Car,D/ST,,,,,,,,,,,899.0,37.0,11.0,7.0,11.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2413
Bills D/ST,Buf,D/ST,,,,,,,,,,,928.0,41.0,18.0,11.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2414
Broncos D/ST,Den,D/ST,,,,,,,,,,,945.0,36.0,13.0,9.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2415
Packers D/ST,GB,D/ST,,,,,,,,,,,906.0,38.0,12.0,8.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2416
Lions D/ST,Det,D/ST,,,,,,,,,,,887.0,38.0,15.0,10.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2417
Saints D/ST,NO,D/ST,,,,,,,,,,,888.0,41.0,14.0,9.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2418
Cowboys D/ST,Dal,D/ST,,,,,,,,,,,984.0,42.0,14.0,9.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2419
Titans D/ST,Ten,D/ST,,,,,,,,,,,896.0,40.0,11.0,7.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2420
Raiders D/ST,LV,D/ST,,,,,,,,,,,916.0,37.0,13.0,8.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2421
Vikings D/ST,Min,D/ST,,,,,,,,,,,910.0,38.0,19.0,13.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2422
Texans D/ST,Hou,D/ST,,,,,,,,,,,899.0,38.0,17.0,11.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2423
Jets D/ST,NYJ,D/ST,,,,,,,,,,,912.0,38.0,12.0,8.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2424
Jaguars D/ST,Jax,D/ST,,,,,,,,,,,911.0,38.0,13.0,9.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2425
Falcons D/ST,Atl,D/ST,,,,,,,,,,,976.0,37.0,14.0,9.0,11.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2426
