Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Wagner, Bobby",SEA,HOU,LB,5.7,5.,0.2,0.3,0.,0.1,0.1,0.,8.9
2,"Freeman, Jerrell",CHI,@NOR,LB,7.3,1.9,0.1,0.5,0.,0.,0.,0.,8.9
3,"Burfict, Vontaze",CIN,IND,LB,6.2,2.6,0.2,0.7,0.2,0.1,0.,0.,8.7
4,"Alexander, Kwon",TBB,CAR,LB,6.4,2.5,0.2,0.6,0.,0.1,0.1,0.,8.7
5,"Kendricks, Eric",MIN,@CLE,LB,5.7,2.8,0.2,0.5,0.1,0.1,0.1,0.,8.
6,"Collins, Jamie",CLE,MIN,LB,6.,2.6,0.2,0.2,0.1,0.1,0.,0.,8.
7,"Davis, Jarrad",DET,PIT,LB,6.1,2.2,0.,0.4,0.,0.1,0.,0.,7.7
8,"Kuechly, Luke",CAR,@TBB,LB,4.9,2.6,0.1,0.6,0.2,0.1,0.1,0.,7.5
9,"Mosley, C.J.",BAL,MIA,LB,4.9,3.1,0.1,0.5,0.2,0.,0.,0.,7.5
10,"David, Lavonte",TBB,CAR,LB,5.,2.,0.4,0.3,0.1,0.2,0.2,0.,7.4
11,"Brown, Jatavis",LAC,@NEP,LB,5.7,1.4,0.3,0.4,0.,0.1,0.1,0.,7.3
12,"Kirksey, Christian",CLE,MIN,LB,5.5,2.8,0.2,0.1,0.,0.,0.,0.,7.2
13,"Brown, Preston",BUF,OAK,LB,4.9,3.8,0.,0.2,0.1,0.,0.,0.,7.2
14,"Alonso, Kiko",MIA,@BAL,LB,4.9,3.4,0.,0.2,0.1,0.1,0.1,0.,7.1
15,"Bowman, Navorro",SFO,@PHI,LB,5.6,1.8,0.2,0.2,0.1,0.1,0.,0.,7.
16,"Brown, Zach",WAS,DAL,LB,5.1,2.3,0.2,0.4,0.1,0.,0.,0.,7.
17,"Jones, Deion",ATL,@NYJ,LB,4.6,2.,0.,0.8,0.2,0.1,0.,0.,6.9
18,"Morrison, Antonio",IND,@CIN,LB,5.1,2.4,0.2,0.3,0.,0.,0.,0.,6.9
19,"Wright, K.J.",SEA,HOU,LB,4.4,3.3,0.2,0.2,0.,0.1,0.1,0.,6.7
20,"Mack, Khalil",OAK,@BUF,LB,5.1,1.1,0.6,0.2,0.,0.2,0.,0.,6.6
21,"McKinney, Benardrick",HOU,@SEA,LB,4.5,3.,0.3,0.2,0.,0.,0.,0.,6.5
22,"Foster, Mason",WAS,DAL,LB,4.9,2.2,0.1,0.2,0.,0.1,0.,0.,6.4
23,"Williams, Vince",PIT,@DET,LB,4.4,2.1,0.5,0.1,0.,0.2,0.,0.,6.4
24,"Timmons, Lawrence",MIA,@BAL,LB,4.5,2.5,0.1,0.2,0.1,0.,0.,0.,6.3
25,"Johnson, Derrick",KCC,DEN,LB,4.9,1.5,0.1,0.3,0.1,0.,0.,0.,6.3
26,"Miller, Von",DEN,@KCC,LB,4.2,1.,0.8,0.3,0.1,0.3,0.,0.,6.2
27,"Ragland, Reggie",KCC,DEN,LB,5.2,0.9,0.1,0.3,0.1,0.,0.,0.,6.2
28,"Lee, Sean",DAL,@WAS,LB,4.5,2.6,0.,0.1,0.,0.,0.,0.,5.9
29,"Davis, Thomas",CAR,@TBB,LB,4.,1.9,0.2,0.3,0.2,0.1,0.1,0.,5.9
30,"Lee, Darron",NYJ,ATL,LB,4.4,2.3,0.1,0.2,0.,0.,0.,0.,5.9
31,"Toomer, Korey",LAC,@NEP,LB,4.3,1.4,0.2,0.2,0.,0.2,0.1,0.,5.8
32,"Bradham, Nigel",PHI,SFO,LB,4.1,1.8,0.2,0.3,0.,0.2,0.,0.,5.7
33,"Foster, Reuben",SFO,@PHI,LB,4.4,1.4,0.2,0.2,0.,0.1,0.,0.,5.7
34,"Correa, Kamalei",BAL,MIA,LB,3.4,1.9,0.5,0.3,0.,0.2,0.1,0.,5.5
35,"Davis, Todd",DEN,@KCC,LB,4.1,1.9,0.2,0.1,0.,0.1,0.1,0.,5.5
36,"Barr, Anthony",MIN,@CLE,LB,3.6,2.6,0.2,0.3,0.,0.1,0.,0.,5.4
37,"Wilson, Ramik",KCC,DEN,LB,4.1,1.7,0.2,0.1,0.,0.1,0.,0.,5.4
38,"Whitehead, Tahir",DET,PIT,LB,4.2,1.7,0.,0.3,0.,0.,0.,0.,5.4
39,"Anzalone, Alex",NOR,CHI,LB,3.9,1.7,0.2,0.3,0.,0.1,0.,0.,5.4
40,"Shazier, Ryan",PIT,@DET,LB,3.4,1.7,0.2,0.4,0.2,0.1,0.,0.,5.4
41,"Trevathan, Danny",CHI,@NOR,LB,4.2,1.4,0.2,0.2,0.,0.,0.,0.,5.4
42,"Klein, A.J.",NOR,CHI,LB,3.8,1.8,0.2,0.1,0.,0.1,0.1,0.,5.3
43,"Robertson, Craig",NOR,CHI,LB,3.5,2.5,0.1,0.2,0.1,0.,0.,0.,5.2
44,"Campbell, De'Vondre",ATL,@NYJ,LB,3.7,1.5,0.1,0.4,0.1,0.1,0.,0.,5.2
45,"Thompson, Shaq",CAR,@TBB,LB,3.7,1.8,0.,0.4,0.1,0.,0.,0.,5.1
46,"Vigil, Nick",CIN,IND,LB,3.5,2.3,0.,0.3,0.,0.,0.,0.,5.1
47,"Compton, Will",WAS,DAL,LB,3.3,2.8,0.,0.2,0.,0.1,0.1,0.,5.1
48,"Hightower, Dont'a",NEP,LAC,LB,3.1,2.4,0.3,0.2,0.,0.2,0.1,0.,5.
49,"Hicks, Jordan",PHI,SFO,LB,3.3,1.3,0.1,0.5,0.3,0.,0.,0.,5.
50,"Davis, Demario",NYJ,ATL,LB,3.2,2.1,0.2,0.2,0.,0.1,0.1,0.,4.8
51,"Smith, Jaylon",DAL,@WAS,LB,3.5,2.,0.1,0.1,0.,0.,0.,0.,4.8
52,"Rey, Vincent",CIN,IND,LB,3.,1.8,0.,0.5,0.1,0.,0.,0.,4.5
53,"Marshall, Brandon",DEN,@KCC,LB,3.4,1.4,0.,0.3,0.,0.1,0.,0.,4.5
54,"Humber, Ramon",BUF,OAK,LB,2.9,1.9,0.2,0.2,0.,0.,0.,0.,4.3
55,"Watt, T.J.",PIT,@DET,LB,2.8,1.1,0.5,0.2,0.,0.1,0.1,0.,4.3
56,"Alexander, Lorenzo",BUF,OAK,LB,2.6,0.9,0.5,0.3,0.1,0.1,0.,0.,4.2
57,"James, Cory",OAK,@BUF,LB,3.3,1.,0.2,0.1,0.,0.1,0.,0.,4.1
58,"Lee, Marquel",OAK,@BUF,LB,2.9,1.3,0.2,0.1,0.,0.1,0.1,0.,3.9
59,"Emanuel, Kyle",LAC,@NEP,LB,2.8,1.4,0.1,0.1,0.,0.1,0.1,0.,3.8
60,"Irvin, Bruce",OAK,@BUF,LB,2.6,0.6,0.3,0.1,0.,0.3,0.,0.,3.7
61,"Cushing, Brian",HOU,@SEA,LB,2.5,1.7,0.2,0.,0.,0.,0.,0.,3.6
62,"Hull, Mike",MIA,@BAL,LB,2.9,1.2,0.,0.1,0.,0.,0.,0.,3.6
63,"Houston, Justin",KCC,DEN,LB,2.4,0.8,0.4,0.1,0.,0.,0.,0.,3.4
64,"Mercilus, Whitney",HOU,@SEA,LB,2.2,1.4,0.4,0.1,0.,0.,0.,0.,3.4
65,"Harold, Eli",SFO,@PHI,LB,2.2,1.2,0.4,0.,0.,0.1,0.1,0.,3.4
66,"Minter, Kevin",CIN,IND,LB,2.4,1.1,0.1,0.2,0.,0.,0.,0.,3.4
67,"Harris, David",NEP,LAC,LB,2.4,1.6,0.,0.1,0.,0.,0.,0.,3.3
68,"Suggs, Terrell",BAL,MIA,LB,2.,0.7,0.5,0.2,0.,0.2,0.,0.,3.2
69,"Floyd, Leonard",CHI,@NOR,LB,2.2,1.,0.3,0.2,0.,0.,0.,0.,3.2
70,"Clowney, Jadeveon",HOU,@SEA,LB,2.,0.9,0.3,0.3,0.1,0.1,0.,0.,3.2
71,"Harrison, James",PIT,@DET,LB,2.3,0.9,0.3,0.,0.,0.,0.,0.,3.1
72,"Sheard, Jabaal",IND,@CIN,LB,1.9,0.9,0.4,0.2,0.,0.,0.,0.,3.
73,"Van Noy, Kyle",NEP,LAC,LB,1.8,1.4,0.,0.2,0.,0.2,0.,0.,3.
74,"Armstrong, Ray-Ray",SFO,@PHI,LB,2.,0.8,0.2,0.1,0.1,0.,0.,0.,2.9
75,"Kendricks, Mychal",PHI,SFO,LB,2.2,0.8,0.,0.2,0.,0.,0.,0.,2.9
76,"Jenkins, Jordan",NYJ,ATL,LB,1.7,1.6,0.2,0.1,0.,0.,0.,0.,2.8
77,"Beasley, Vic",ATL,@NYJ,LB,1.5,0.6,0.6,0.2,0.,0.2,0.1,0.,2.8
78,"Kwiatkoski, Nick",CHI,@NOR,LB,2.,0.7,0.2,0.1,0.,0.1,0.,0.,2.8
79,"Smith, Preston",WAS,DAL,LB,1.7,0.7,0.4,0.2,0.,0.,0.,0.,2.6
80,"Schobert, Joe",CLE,MIN,LB,1.7,1.,0.2,0.2,0.,0.,0.,0.,2.6
81,"Bellore, Nick",DET,PIT,LB,1.9,0.7,0.1,0.1,0.,0.,0.,0.,2.6
82,"Alexander, Dominique",CLE,MIN,LB,1.6,1.2,0.2,0.1,0.,0.1,0.,0.,2.6
83,"Simon, John",IND,@CIN,LB,1.4,1.1,0.2,0.1,0.,0.1,0.,0.,2.5
84,"Ford, Dee",KCC,DEN,LB,1.6,0.8,0.4,0.1,0.,0.,0.,0.,2.5
85,"Smith, Za'Darius",BAL,MIA,LB,1.4,1.2,0.2,0.1,0.,0.1,0.,0.,2.5
86,"Kerrigan, Ryan",WAS,DAL,LB,1.4,0.9,0.5,0.1,0.,0.1,0.,0.,2.5
87,"McPhee, Pernell",CHI,@NOR,LB,1.7,0.5,0.3,0.1,0.,0.1,0.,0.,2.4
