Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Tandy, Keith",TBB,CAR,DB,7.3,2.4,0.1,1.1,0.5,0.,0.,0.,0.,0.,10.8
2,"Jones, Reshad",MIA,@BAL,DB,6.2,2.1,0.1,0.8,0.4,0.1,0.,0.,0.,1.7,9.
3,"King, Akeem",ATL,@NYJ,DB,5.7,1.3,0.1,1.4,0.3,0.1,0.1,0.,0.,0.,8.7
4,"Cravens, Su'a",WAS,DAL,DB,5.5,1.8,0.1,0.8,0.2,0.2,0.1,0.,0.,0.4,7.9
5,"Coleman, Kurt",CAR,@TBB,DB,4.3,2.1,0.1,0.6,0.3,0.,0.,0.,0.1,0.,6.8
6,"Vaccaro, Kenny",NOR,CHI,DB,4.9,1.8,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.8
7,"Davis, Sean",PIT,@DET,DB,4.6,1.5,0.3,0.6,0.1,0.,0.,0.,0.,0.,6.5
8,"Farley, Matthias",IND,@CIN,DB,4.4,1.2,0.,0.6,0.2,0.2,0.1,0.,0.,0.,6.5
9,"Jefferson, Tony",BAL,MIA,DB,4.6,1.6,0.1,0.5,0.1,0.1,0.1,0.,0.,0.,6.3
10,"Demps, Quintin",CHI,@NOR,DB,4.1,1.,0.,0.8,0.4,0.1,0.,0.,0.8,0.,6.2
11,"Swearinger, D.J.",WAS,DAL,DB,4.5,1.,0.1,0.6,0.1,0.1,0.,0.,0.,0.4,6.1
12,"Hyde, Micah",BUF,OAK,DB,4.1,1.3,0.,0.8,0.2,0.,0.,0.,3.9,0.,6.1
13,"Adams, Mike",CAR,@TBB,DB,4.6,1.2,0.,0.4,0.1,0.1,0.1,0.,0.,0.,6.
14,"Adams, Jamal",NYJ,ATL,DB,4.,1.3,0.,0.7,0.2,0.1,0.1,0.,0.,0.,6.
15,"Heath, Jeff",DAL,@WAS,DB,3.8,0.7,0.1,0.9,0.4,0.1,0.,0.,0.,0.,5.9
16,"Grimes, Brent",TBB,CAR,DB,3.6,0.5,0.,1.4,0.3,0.1,0.,0.,1.2,0.,5.9
17,"Neal, Keanu",ATL,@NYJ,DB,4.4,1.6,0.,0.4,0.,0.2,0.1,0.,0.,0.,5.9
18,"Stewart, Darian",DEN,@KCC,DB,3.7,1.,0.,0.7,0.3,0.2,0.1,0.,0.,0.,5.8
19,"Joseph, Karl",OAK,@BUF,DB,4.2,1.,0.,0.7,0.2,0.,0.,0.,0.,0.,5.8
20,"Reid, Eric",SFO,@PHI,DB,4.6,0.9,0.1,0.3,0.1,0.1,0.1,0.,0.,0.,5.7
21,"Conte, Chris",TBB,CAR,DB,4.4,1.1,0.,0.4,0.2,0.,0.,0.,1.2,0.,5.7
22,"Verrett, Jason",LAC,@NEP,DB,4.3,0.5,0.,0.6,0.3,0.,0.,0.,0.,0.,5.7
23,"Berry, Eric",KCC,DEN,DB,3.8,0.9,0.,0.6,0.3,0.1,0.,0.,0.,0.,5.7
24,"Maxwell, Byron",MIA,@BAL,DB,3.6,0.9,0.,0.9,0.2,0.2,0.,0.,0.,0.,5.6
25,"Chancellor, Kam",SEA,HOU,DB,3.7,2.,0.,0.5,0.2,0.,0.,0.,0.,0.,5.6
26,"Butler, Malcolm",NEP,LAC,DB,3.6,1.1,0.,0.9,0.2,0.,0.,0.,0.,0.,5.5
27,"Peppers, Jabrill",CLE,MIN,DB,3.5,1.4,0.,1.,0.2,0.,0.,0.,0.,0.,5.5
28,"Jenkins, Malcolm",PHI,SFO,DB,3.7,1.6,0.1,0.6,0.2,0.,0.,0.,0.,0.,5.5
29,"McCourty, Devin",NEP,LAC,DB,4.,1.2,0.1,0.4,0.1,0.,0.,0.,0.,0.4,5.5
30,"Addae, Jahleel",LAC,@NEP,DB,4.2,0.7,0.,0.6,0.1,0.,0.,0.,0.,0.,5.5
31,"Hayward, Casey",LAC,@NEP,DB,3.3,0.5,0.,1.1,0.4,0.,0.,0.,0.,0.,5.5
32,"Cooper, Marcus",CHI,@NOR,DB,4.4,0.4,0.1,0.6,0.1,0.,0.,0.,0.,0.,5.5
33,"Bradberry, James",CAR,@TBB,DB,3.8,1.5,0.,0.7,0.1,0.,0.,0.,0.,0.,5.5
34,"Maye, Marcus",NYJ,ATL,DB,4.,1.4,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.4
35,"McLeod, Rodney",PHI,SFO,DB,4.1,1.,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.4
36,"Smith, Harrison",MIN,@CLE,DB,4.2,1.2,0.1,0.2,0.1,0.,0.,0.,0.,0.,5.3
37,"Bell, Vonn",NOR,CHI,DB,3.7,1.8,0.1,0.4,0.,0.1,0.1,0.,0.,0.,5.2
38,"Jones, Byron",DAL,@WAS,DB,3.9,1.,0.,0.5,0.1,0.,0.,0.,0.,0.,5.2
39,"Rhodes, Xavier",MIN,@CLE,DB,3.6,0.7,0.,0.7,0.2,0.,0.,0.,0.,0.,5.1
40,"Hal, Dre",HOU,@SEA,DB,3.,1.6,0.1,0.7,0.3,0.,0.,0.,0.,0.,5.1
41,"Weddle, Eric",BAL,MIA,DB,3.1,1.8,0.,0.7,0.2,0.,0.,0.,0.,0.1,5.1
42,"Peters, Marcus",KCC,DEN,DB,3.,0.6,0.,1.,0.2,0.1,0.1,0.,0.,0.,5.1
43,"Howard, Xavien",MIA,@BAL,DB,3.4,1.7,0.,0.7,0.1,0.1,0.,0.,0.5,0.,5.
44,"Ward, T.J.",TBB,CAR,DB,3.5,1.1,0.,0.6,0.1,0.1,0.1,0.,0.,0.,5.
45,"Jarrett, Kyshoen",WAS,DAL,DB,3.4,1.1,0.,0.7,0.1,0.,0.,0.,0.4,0.9,5.
46,"Chung, Patrick",NEP,LAC,DB,3.1,2.5,0.,0.4,0.,0.,0.,0.,0.4,0.,4.9
47,"Quin, Glover",DET,PIT,DB,3.6,1.2,0.,0.3,0.1,0.,0.,0.,0.,0.,4.8
48,"Worley, Daryl",CAR,@TBB,DB,3.5,1.3,0.,0.5,0.1,0.,0.,0.,0.,0.,4.8
49,"Geathers, Clayton",IND,@CIN,DB,3.5,0.9,0.,0.4,0.1,0.1,0.,0.,0.,0.,4.8
50,"Burns, Artie",PIT,@DET,DB,3.3,0.9,0.,0.6,0.2,0.,0.,0.,0.,0.,4.8
51,"Trufant, Desmond",ATL,@NYJ,DB,3.4,0.7,0.1,0.6,0.1,0.1,0.1,0.,0.,0.,4.8
52,"White, Tre'Davious",BUF,OAK,DB,3.4,0.7,0.,0.8,0.1,0.,0.,0.,0.,0.,4.8
53,"Norman, Josh",WAS,DAL,DB,3.3,0.8,0.,0.7,0.1,0.1,0.,0.,0.,0.3,4.7
54,"Breeland, Bashaud",WAS,DAL,DB,3.2,0.8,0.,0.6,0.2,0.1,0.,0.,0.,1.2,4.7
55,"Boston, Tre",LAC,@NEP,DB,3.1,1.,0.1,0.7,0.1,0.,0.,0.,0.,0.,4.6
56,"Brown, Anthony",DAL,@WAS,DB,3.1,1.2,0.1,0.5,0.1,0.1,0.,0.,0.,0.,4.6
57,"Tartt, Jaquiski",SFO,@PHI,DB,3.5,1.,0.1,0.4,0.,0.,0.,0.,0.,0.,4.6
58,"Everett, Deshazor",WAS,DAL,DB,3.2,1.4,0.,0.3,0.1,0.1,0.,0.,0.,0.,4.6
59,"Smith, Derron",CIN,IND,DB,3.6,1.,0.,0.4,0.,0.,0.,0.,2.,3.1,4.6
60,"Iloka, George",CIN,IND,DB,3.1,1.4,0.,0.5,0.2,0.,0.,0.,0.7,0.2,4.6
61,"Darby, Ronald",PHI,SFO,DB,3.5,0.6,0.,0.7,0.,0.,0.,0.,0.,0.,4.6
62,"Hargreaves, Vernon",TBB,CAR,DB,3.7,0.5,0.,0.4,0.1,0.,0.,0.,1.3,0.,4.6
63,"Jones, Adam",CIN,IND,DB,3.4,0.7,0.,0.5,0.1,0.,0.,0.,3.9,3.2,4.5
64,"Sorensen, Daniel",KCC,DEN,DB,3.2,0.5,0.,0.5,0.1,0.1,0.1,0.,0.,0.,4.5
65,"Poyer, Jordan",BUF,OAK,DB,3.3,1.1,0.,0.5,0.1,0.,0.,0.,0.1,0.,4.5
66,"Nelson, Reggie",OAK,@BUF,DB,2.9,1.,0.,0.7,0.2,0.,0.,0.,0.,0.,4.5
