Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Edwards, Mario",OAK,@BUF,DL,4.3,1.1,0.5,0.2,0.,0.3,0.1,0.,5.9
2,"Watt, J.J.",HOU,@SEA,DL,3.2,1.7,1.,0.3,0.,0.1,0.1,0.,5.6
3,"Hunter, Danielle",MIN,@CLE,DL,2.6,1.5,0.9,0.1,0.,0.1,0.1,0.,4.4
4,"Bosa, Joey",LAC,@NEP,DL,3.,0.9,0.8,0.1,0.,0.,0.,0.,4.4
5,"Dunlap, Carlos",CIN,IND,DL,2.1,1.3,0.7,0.6,0.,0.2,0.,0.,4.3
6,"Wilkerson, Muhammad",NYJ,ATL,DL,2.3,2.,0.5,0.3,0.,0.1,0.,0.,4.2
7,"Cox, Fletcher",PHI,SFO,DL,2.5,1.5,0.5,0.2,0.,0.1,0.1,0.,4.1
8,"Graham, Brandon",PHI,SFO,DL,2.9,1.4,0.3,0.1,0.,0.1,0.,0.,4.1
9,"Lawrence, Demarcus",DAL,@WAS,DL,2.4,0.8,0.8,0.1,0.,0.2,0.,0.,4.
10,"Richardson, Sheldon",SEA,HOU,DL,2.6,2.,0.2,0.1,0.,0.,0.,0.,4.
11,"Griffen, Everson",MIN,@CLE,DL,2.3,0.9,0.8,0.1,0.,0.1,0.1,0.,3.9
12,"Jordan, Cameron",NOR,CHI,DL,2.4,1.,0.5,0.4,0.,0.,0.,0.,3.9
13,"Bryant, Armonty",DET,PIT,DL,2.6,0.8,0.6,0.1,0.,0.1,0.1,0.,3.8
14,"Buckner, DeForest",SFO,@PHI,DL,2.7,1.4,0.3,0.1,0.,0.,0.,0.,3.8
15,"McCoy, Gerald",TBB,CAR,DL,2.4,0.8,0.6,0.2,0.,0.1,0.1,0.,3.8
16,"Gholston, William",TBB,CAR,DL,2.9,1.,0.3,0.,0.,0.,0.,0.,3.8
17,"Joseph, Linval",MIN,@CLE,DL,2.5,1.8,0.2,0.,0.,0.1,0.,0.,3.7
18,"Spence, Noah",TBB,CAR,DL,2.1,1.1,0.6,0.1,0.,0.2,0.,0.,3.6
19,"Flowers, Trey",NEP,LAC,DL,1.9,1.8,0.5,0.2,0.,0.,0.,0.,3.6
20,"Allen, Jonathan",WAS,DAL,DL,2.3,1.,0.5,0.1,0.,0.1,0.1,0.,3.6
21,"Hicks, Akiem",CHI,@NOR,DL,2.2,1.1,0.4,0.2,0.,0.1,0.1,0.,3.5
22,"Atkins, Geno",CIN,IND,DL,2.2,0.9,0.8,0.,0.,0.,0.,0.,3.5
23,"Clark, Frank",SEA,HOU,DL,1.9,1.2,0.7,0.,0.,0.2,0.1,0.,3.5
24,"Rankins, Sheldon",NOR,CHI,DL,2.1,1.2,0.5,0.1,0.,0.1,0.,0.,3.5
25,"Short, Kawann",CAR,@TBB,DL,2.,1.2,0.5,0.2,0.,0.1,0.,0.,3.5
26,"Suh, Ndamukong",MIA,@BAL,DL,2.2,1.3,0.3,0.2,0.,0.,0.,0.,3.4
27,"Wake, Cameron",MIA,@BAL,DL,1.8,0.7,0.6,0.3,0.1,0.2,0.,0.,3.4
28,"Hughes, Jerry",BUF,OAK,DL,2.4,0.9,0.4,0.1,0.,0.,0.,0.,3.3
29,"Allen, Beau",PHI,SFO,DL,2.4,1.1,0.2,0.,0.,0.1,0.1,0.,3.2
30,"Ayers, Robert",TBB,CAR,DL,2.1,0.8,0.5,0.1,0.,0.,0.,0.,3.1
31,"McLendon, Steve",NYJ,ATL,DL,1.8,1.7,0.3,0.,0.,0.,0.,0.,3.1
32,"Jones, Chris",KCC,DEN,DL,2.,0.5,0.2,0.5,0.,0.1,0.,0.,3.1
33,"Clayborn, Adrian",ATL,@NYJ,DL,2.1,0.5,0.6,0.1,0.,0.1,0.1,0.,3.1
34,"Garrett, Myles",CLE,MIN,DL,2.1,1.3,0.2,0.,0.,0.,0.,0.,3.1
35,"Bennett, Michael",SEA,HOU,DL,1.9,1.,0.5,0.1,0.,0.1,0.,0.,3.
36,"Thomas, Solomon",SFO,@PHI,DL,2.1,1.1,0.2,0.1,0.,0.1,0.,0.,3.
37,"Heyward, Cameron",PIT,@DET,DL,1.9,0.9,0.4,0.2,0.,0.,0.,0.,3.
