Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Brown, Antonio",PIT,@DET,WR,12.4,2.2,7.7,104.,0.8,0.2,0.1,0.3,0.1,0.,0.1,1.4,0.,9.4,2.4,0.1,2.3,15.1
2,"Green, A.J.",CIN,IND,WR,9.1,1.8,5.6,79.5,0.5,0.2,0.1,0.1,0.,0.,0.1,0.4,0.,0.,0.,0.,1.8,10.8
3,"Evans, Mike",TBB,CAR,WR,10.7,2.1,5.2,77.5,0.5,0.2,0.1,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,2.1,10.7
4,"Jones, Julio",ATL,@NYJ,WR,8.5,1.4,5.4,84.5,0.4,0.2,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,1.5,10.7
5,"Bryant, Dez",DAL,@WAS,WR,8.8,2.1,4.4,66.4,0.7,0.2,0.3,0.1,0.,0.1,0.,0.,0.,0.3,0.,0.1,2.2,10.5
6,"Benjamin, Kelvin",CAR,@TBB,WR,8.3,1.3,4.4,67.6,0.6,0.2,0.1,0.1,0.,0.1,0.,0.7,0.,1.8,0.,0.1,1.2,10.
7,"Allen, Keenan",LAC,@NEP,WR,7.3,1.6,5.,67.9,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.,0.,0.5,0.7,0.,1.8,9.7
8,"Pryor, Terrelle",WAS,DAL,WR,8.7,0.9,5.,74.1,0.3,0.1,0.1,0.,0.,0.,0.1,0.1,0.,1.7,0.,0.,0.8,9.5
9,"Crabtree, Michael",OAK,@BUF,WR,10.5,2.6,5.7,64.2,0.5,0.2,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,2.5,9.4
10,"Baldwin, Doug",SEA,HOU,WR,6.9,1.2,4.9,60.2,0.5,0.2,0.2,0.1,0.1,0.,0.,0.4,0.,0.,0.,0.,1.2,9.3
11,"Hopkins, DeAndre",HOU,@SEA,WR,10.7,1.7,5.5,71.8,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.6,9.2
12,"Cooks, Brandin",NEP,LAC,WR,7.3,0.8,4.6,66.3,0.4,0.1,0.1,0.,0.,0.,0.2,2.3,0.,2.9,0.3,0.,0.9,9.2
13,"Thomas, Michael",NOR,CHI,WR,6.3,1.,4.5,60.5,0.5,0.3,0.1,0.1,0.,0.,0.1,0.5,0.,0.1,0.,0.,0.9,9.2
14,"White, Kevin",CHI,@NOR,WR,8.7,1.6,5.2,69.7,0.3,0.1,0.1,0.1,0.1,0.,0.,0.9,0.,1.4,0.3,0.,2.,9.1
15,"Jeffery, Alshon",PHI,SFO,WR,9.3,1.1,5.2,73.6,0.3,0.1,0.1,0.,0.,0.1,0.,0.3,0.,0.,2.2,0.,1.,9.
16,"Hilton, T.Y.",IND,@CIN,WR,8.,1.5,4.3,69.7,0.3,0.1,0.,0.,0.1,0.,0.,0.,0.,0.4,0.1,0.,1.5,8.7
