PlayerID,Name,Team,Pos,Tackles,Sack,FF,FR,Int,Int TD,Fum TD,Pass Def
1,Jimmie Ward,SF,S,77.4,1.2,0.4,0.5,1.3,0.1,0.1,10.9
2,Earl Thomas,Sea,S,75.2,0.1,0.6,0.5,2.6,0.3,0.1,10.8
3,Byron Jones,Dal,S,81.2,0.1,0.7,0.5,0.9,0.1,0.1,10.6
4,Ron Parker,KC,S,69.1,0.8,1.3,0.5,1.4,0.1,0.1,10.5
5,Eric Weddle,Bal,S,86.3,0.7,0.9,0.5,2.7,0.3,0.1,10.4
6,Andre Hal,Hou,S,61,0.7,0.4,0.5,2.6,0.3,0.1,10.2
7,Landon Collins,NYG,S,112.5,2.5,0.5,0.8,3,0.4,0.1,10.1
8,Reggie Nelson,Oak,S,72.4,0.5,0.5,0.8,3,0.4,0.1,9.5
9,Quintin Demps,Chi,S,80,0.3,1.1,0.8,3,0.4,0.1,9.4
10,Karl Joseph,Oak,S,103.1,0.3,0.5,0.8,1.4,0.2,0.1,9.4
11,Eric Berry,KC,S,82,0.4,0.8,0.8,3.1,0.4,0.1,9
12,Kam Chancellor,Sea,S,107.2,0.4,1.1,0.8,2.3,0.3,0.1,8.8
13,Reshad Jones,Mia,S,114,1.3,0.5,0.8,2.3,0.3,0.1,8.7
14,Micah Hyde,Buf,S,71,1.3,0.4,0.7,2.4,0.3,0.1,8.7
15,Malcolm Jenkins,Phi,S,77.2,0.8,0.5,0.8,2,0.2,0.1,8.6
16,Justin Simmons,Den,S,85.9,1.2,0.5,0.8,2.6,0.3,0.1,8.3
17,Keanu Neal,Atl,S,117.8,0.4,2.5,0.8,0.6,0.1,0.1,8.2
18,Morgan Burnett,GB,S,100.2,1.9,0.5,0.8,1.6,0.2,0.1,8.2
19,Ha Ha Clinton-Dix,GB,S,78.2,0.7,0.7,0.5,2.9,0.3,0.1,8.2
20,D.J. Swearinger,Wsh,S,77.9,1.5,0.7,0.5,2.3,0.2,0.1,8.2
21,Jeff Heath,Dal,S,74.4,1.9,0.4,0.7,3,0.4,0.1,8.1
22,Eric Reid,SF,S,82.9,0.4,1,0.8,1.6,0.2,0.1,7.7
23,Tyvon Branch,Ari,S,72,0.4,0.3,0.4,0.7,0.1,0.1,7.6
24,Tre Boston,LAC,S,62.9,1.7,0.4,0.5,2,0.2,0.1,7.5
25,Kurt Coleman,Car,S,92.8,0.7,0.9,0.5,3.1,0.3,0.1,7.5
26,Devin McCourty,NE,S,75,0.2,0.7,0.5,1.7,0.2,0.1,7.4
