PlayerID,Name,Team,Pos,Pass Att,Pass Cmp,Pass Yds,Pass Tds,Pass Ints,Rush Att,Rush Yds,Rush Tds,Rec,Rec Yds,Rec Tds
1,Antonio Brown,Pit,WR,0,0,0,0,0,4,22.3,0.1,108.5,1426.3,7.6
2,Julio Jones,Atl,WR,0,0,0,0,0,0,0,0,95.6,1432.9,7.4
3,Odell Beckham Jr.,NYG,WR,0,0,0,0,0,0,0,0,97.6,1313,8.2
4,A.J. Green,Cin,WR,0,0,0,0,0,0,0,0,96.2,1320.4,7.6
5,Jordy Nelson,GB,WR,0,0,0,0,0,0,0,0,88.5,1225.1,9.8
6,T.Y. Hilton,Ind,WR,0,0,0,0,0,0,0,0,83.7,1312.5,7.1
7,Mike Evans,TB,WR,0,0,0,0,0,0,0,0,86.9,1204.8,8.6
8,Michael Thomas,NO,WR,0,0,0,0,0,0,0,0,94.1,1171.2,8
9,Doug Baldwin,Sea,WR,0,0,0,0,0,4.1,25.7,0.1,85.4,1098.5,6.8
10,Brandin Cooks,NE,WR,0,0,0,0,0,4.3,26.6,0.2,80.9,1096.7,6.2
11,Amari Cooper,Oak,WR,0,0,0,0,0,4,25.4,0.1,82,1115.1,5.6
12,Terrelle Pryor Sr.,Wsh,WR,0,0,0,0,0,3.3,20.7,0.1,76.7,1085.4,6.4
13,DeAndre Hopkins,Hou,WR,0,0,0,0,0,0,0,0,83.1,1136.4,5.4
14,Emmanuel Sanders,Den,WR,0,0,0,0,0,0,0,0,83.6,1132.9,5.3
15,Demaryius Thomas,Den,WR,0,0,0,0,0,0,0,0,87.6,1106.3,5.9
16,Dez Bryant,Dal,WR,0,0,0,0,0,0,0,0,69.4,998,7.6
17,Alshon Jeffery,Phi,WR,0,0,0,0,0,0,0,0,75.6,1063.8,5.6
18,Michael Crabtree,Oak,WR,0,0,0,0,0,0,0,0,85.1,986.9,7.2
19,Sammy Watkins,LAR,WR,0,0,0,0,0,0,0,0,70.7,1092.9,4.4
20,Davante Adams,GB,WR,0,0,0,0,0,0,0,0,75.3,932.3,8.4
21,Martavis Bryant,Pit,WR,0,0,0,0,0,6,37.9,0.2,62,926.4,7
22,Golden Tate,Det,WR,0,0,0,0,0,9.8,55,0.2,84.4,972.9,5.5
23,Kelvin Benjamin,Car,WR,0,0,0,0,0,0,0,0,67.7,973.4,6.7
24,Larry Fitzgerald,Ari,WR,0,0,0,0,0,0,0,0,89.9,1000.7,5.9
25,Tyreek Hill,KC,WR,0,0,0,0,0,26.7,168.4,1.2,76,834.6,4.1
26,Allen Robinson,Jax,WR,0,0,0,0,0,0,0,0,72.2,976.3,5.8
27,DeVante Parker,Mia,WR,0,0,0,0,0,0,0,0,66.5,921.9,6.5
28,Jarvis Landry,Mia,WR,0,0,0,0,0,4.1,24.2,0.1,87.8,949.1,4.5
29,Jamison Crowder,Wsh,WR,0,0,0,0,0,4,25.3,0.1,78.9,961.7,4.2
30,Keenan Allen,LAC,WR,0,0,0,0,0,0,0,0,83.1,953.9,5
31,DeSean Jackson,TB,WR,0,0,0,0,0,0,0,0,58.3,954.5,4.5
32,Brandon Marshall,NYG,WR,0,0,0,0,0,0,0,0,67.2,873.9,6.5
33,Stefon Diggs,Min,WR,0,0,0,0,0,3.7,23.5,0.1,79.9,925.5,4.3
34,Pierre Garcon,SF,WR,0,0,0,0,0,0,0,0,80,964.8,3.8
35,Donte Moncrief,Ind,WR,0,0,0,0,0,3.8,23.5,0.1,68.5,801.2,7.1
36,Jeremy Maclin,Bal,WR,0,0,0,0,0,2.3,14.4,0,75.1,914.3,3.9
37,Randall Cobb,GB,WR,0,0,0,0,0,7.4,47.4,0.2,68.2,781,6
38,Kenny Britt,Cle,WR,0,0,0,0,0,0,0,0,61.6,877,4.5
39,Marvin Jones,Det,WR,0,0,0,0,0,0,0,0,55.8,823.7,5.7
40,Adam Thielen,Min,WR,0,0,0,0,0,3.7,23.5,0.1,68,872.4,3.6
41,Tyrell Williams,LAC,WR,0,0,0,0,0,0,0,0,54.9,805,5.4
42,Mike Wallace,Bal,WR,0,0,0,0,0,3.8,24.6,0.1,65.6,821.3,4.2
43,Torrey Smith,Phi,WR,0,0,0,0,0,0,0,0,52.2,829.8,4.5
44,Eric Decker,Ten,WR,0,0,0,0,0,0,0,0,55.8,752.3,6.4
45,Ted Ginn Jr.,NO,WR,0,0,0,0,0,4,28.5,0.1,53,781.7,4.8
46,Jordan Matthews,Buf,WR,0,0,0,0,0,0,0,0,69.1,834.6,4
47,Corey Davis,Ten,WR,0,0,0,0,0,0,0,0,59.9,755,5.8
48,Chris Hogan,NE,WR,0,0,0,0,0,2.1,13.6,0.1,49.8,730.9,5.4
49,Rishard Matthews,Ten,WR,0,0,0,0,0,0,0,0,53.5,758.4,5
50,Willie Snead,NO,WR,0,0,0,0,0,0,0,0,60.3,763.8,4.4
51,Tyler Lockett,Sea,WR,0,0,0,0,0,4.1,25.7,0.1,53,739.3,4
52,John Brown,Ari,WR,0,0,0,0,0,3.6,22.7,0.1,51.9,748.7,3.8
53,Devin Funchess,Car,WR,0,0,0,0,0,0,0,0,47.1,694.4,5.1
54,Kevin White,Chi,WR,0,0,0,0,0,2.4,15.1,0.1,60,702,4.4
55,Taylor Gabriel,Atl,WR,0,0,0,0,0,3.9,24.5,0.2,49.6,683.7,4.3
56,Zay Jones,Buf,WR,0,0,0,0,0,0,0,0,60.9,736.1,3.7
57,Mohamed Sanu,Atl,WR,0,0,0,0,0,3.9,24.2,0.2,54.7,630.4,5.5
58,Corey Coleman,Cle,WR,0,0,0,0,0,5.6,35.2,0.1,57.8,716.1,3.1
59,Robby Anderson,NYJ,WR,0,0,0,0,0,3.5,22.4,0.1,55.1,752.8,2.6
60,Sterling Shepard,NYG,WR,0,0,0,0,0,4,25,0.1,58.1,669.2,4.6
61,Marqise Lee,Jax,WR,0,0,0,0,0,8.5,53.5,0.2,57,687.1,3.2
62,Kenny Stills,Mia,WR,0,0,0,0,0,0,0,0,43.1,670.5,4.3
63,Kenny Golladay,Det,WR,0,0,0,0,0,0,0,0,51.8,631.8,5.1
64,Cole Beasley,Dal,WR,0,0,0,0,0,0,0,0,66,702.5,3.2
65,Marquise Goodwin,SF,WR,0,0,0,0,0,1.9,11.6,0,47.6,697.3,2.8
66,Jermaine Kearse,NYJ,WR,0,0,0,0,0,0,0,0,51.8,695,3.2
67,Breshad Perriman,Bal,WR,0,0,0,0,0,0,0,0,52.8,685.8,3.2
68,J.J. Nelson,Ari,WR,0,0,0,0,0,4.4,27.7,0.1,37.2,628.4,3.6
69,Josh Doctson,Wsh,WR,0,0,0,0,0,0,0,0,47.5,650.8,3.9
70,Terrance Williams,Dal,WR,0,0,0,0,0,0,0,0,40.8,622.9,3.7
71,Kendall Wright,Chi,WR,0,0,0,0,0,1.6,10,0,54.9,629.9,2.8
72,Curtis Samuel,Car,WR,0,0,0,0,0,31.1,158.5,1.1,36.5,438.2,2.4
73,Paul Richardson,Sea,WR,0,0,0,0,0,0,0,0,42.7,563.9,3.5
