PlayerID,Name,Team,Pos,Tackles,Sack,FF,FR,Int,Int TD,Fum TD,Pass Def
1,Jason Pierre-Paul,NYG,DE,69.1,8.9,2.8,1,0.4,0,0.2,7.9
2,J.J. Watt,Hou,DE,72.3,11.6,2.3,1.1,0.3,0,0.1,7.5
3,Carlos Dunlap,Cin,DE,52,8,2.7,0.8,0.4,0,0.2,6.7
4,Cameron Jordan,NO,DE,56.2,8,1.2,0.9,0.4,0,0.2,5
5,Melvin Ingram,LAC,DE,58.9,7.5,3.4,0.9,0.4,0,0.2,4.9
6,Lorenzo Alexander,Buf,DE,68.1,2.6,1.8,0.7,0.6,0.1,0.1,4.7
7,Dante Fowler Jr.,Jax,DE,34.7,4.2,0.4,0.6,0.3,0,0.1,4.7
8,Jadeveon Clowney,Hou,DE,59.2,6.2,1.3,0.9,0.5,0,0.2,4.6
9,Henry Anderson,Ind,DE,33,0.8,0.3,0.7,0,0,0.1,3.6
10,Vic Beasley Jr.,Atl,DE,39.3,12.4,3.3,0.7,0.3,0,0.1,3.5
11,Derek Wolfe,Den,DE,53.5,5.1,0.4,0.9,0,0,0.1,3.4
12,Muhammad Wilkerson,NYJ,DE,58.4,5.2,1.4,0.8,0.3,0,0.2,3.4
13,Julius Peppers,Car,DE,28.1,6.5,1.6,0.6,0.3,0,0.1,3.2
14,Cliff Avril,Sea,DE,40.6,10,3.6,0.8,0.4,0,0.2,3.2
15,Carl Nassib,Cle,DE,17.8,2.1,0.3,0.4,0.2,0,0.1,2.8
16,Khalil Mack,Oak,DE,74.1,8.6,3.4,0.9,0.5,0,0.2,2.8
17,Jerry Hughes,Buf,DE,49.9,6.1,1.4,0.8,0.3,0,0.2,2.6
18,Ryan Kerrigan,Wsh,DE,41.6,8.9,2.2,0.8,0.3,0,0.2,2.5
19,Stephon Tuitt,Pit,DE,47.4,4.2,1.5,1,0.1,0,0.1,2.4
20,Myles Garrett,Cle,DE,45.8,5.8,1.6,0.8,0.1,0,0.2,2.4
21,Emmanuel Ogbah,Cle,DE,42.5,4.2,0.5,0.7,0.3,0,0.1,2.4
22,Derrick Morgan,Ten,DE,42.2,8.5,0.7,0.8,0.4,0,0.2,2.3
23,Shaq Lawson,Buf,DE,38.6,5,1.7,0.7,0.3,0,0.1,2.2
24,Charles L. Johnson,Car,DE,31.8,5.8,2.7,0.6,0.3,0,0.1,2.1
25,Robert Ayers,TB,DE,43.3,8,1.5,0.8,0.3,0,0.2,2.1
26,Michael Bennett,Sea,DE,49,7.8,1,0.8,0.4,0,0.2,2
27,Taco Charlton,Dal,DE,38.4,5.2,1.3,0.7,0.1,0,0.1,2
28,Michael Johnson,Cin,DE,29.5,3.1,0.5,0.5,0.2,0,0.1,2
29,Sheldon Richardson,Sea,DE,62,2.9,1.1,0.9,0,0,0.1,2
30,Yannick Ngakoue,Jax,DE,26.5,7,3,0.7,0.4,0,0.1,2
31,Cameron Wake,Mia,DE,36.5,9.9,2.9,0.6,0.4,0,0.1,1.9
32,Preston Smith,Wsh,DE,22.7,3.1,0.4,0.4,0.2,0,0.1,1.8
33,Everson Griffen,Min,DE,47,8.1,1.6,0.8,0.3,0,0.2,1.8
34,Ahmad Brooks,GB,DE,23.7,3.1,0.6,0.4,0.2,0,0.1,1.8
35,Cornelius Washington,Det,DE,35.2,4.3,1,0.6,0.2,0,0.1,1.7
36,Noah Spence,TB,DE,20.5,4.3,2.1,0.5,0.2,0,0.1,1.7
37,Solomon Thomas,SF,DE,41.7,3,0.7,0.5,0,0,0,1.6
38,Josh Mauro,Ari,DE,38.1,0.6,0.5,0.5,0,0,0.1,1.6
39,Brent Urban,Bal,DE,25.5,2.2,0.2,0.4,0,0,0,1.6
40,Takkarist McKinley,Atl,DE,30.5,4.6,1.1,0.5,0.1,0,0.1,1.6
41,Deatrich Wise,NE,DE,30.2,4.5,1,0.5,0.1,0,0.1,1.6
42,Andre Branch,Mia,DE,32.1,3.9,1.4,0.5,0.2,0,0.1,1.5
43,Derrick Shelby,Atl,DE,19.6,1.1,0.4,0.3,0.1,0,0,1.4
44,Derek Barnett,Phi,DE,27.8,3.6,1,0.5,0.1,0,0.1,1.4
45,DeMarcus Walker,Den,DE,29.3,1.9,0.3,0.6,0,0,0.1,1.4
46,Trey Flowers,NE,DE,65.3,10.5,0.6,0.8,0.4,0,0.2,1.4
47,Brian Robison,Min,DE,25.1,5,1.7,0.6,0.2,0,0.1,1.4
48,Jordan Willis,Cin,DE,26.4,3.7,0.9,0.5,0.1,0,0.1,1.4
49,Ryan Anderson,Wsh,DE,26,3.4,0.9,0.4,0.1,0,0.1,1.3
50,Adam Gotsis,Den,DE,24.4,1.2,0.2,0.5,0,0,0,1.3
51,Aaron Lynch,SF,DE,31.1,4.3,0.4,0.5,0.2,0,0.1,1.2
52,Brandon Graham,Phi,DE,57.5,5.9,2.4,0.8,0.3,0,0.2,1.2
53,Dylan Donahue,NYJ,DE,23.5,2.9,0.8,0.4,0.1,0,0.1,1.2
