PlayerID,Name,Team,Pos,Tackles,Sack,FF,FR,Int,Int TD,Fum TD,Pass Def
1,Marcus Peters,KC,CB,56.4,0.1,0.9,0.5,3.2,0.3,0.1,16.3
2,Josh Norman,Wsh,CB,67.3,0.1,1.5,0.5,2.3,0.2,0,16
3,Byron Maxwell,Mia,CB,65.7,0.1,1.5,0.5,2.4,0.2,0,15.9
4,Janoris Jenkins,NYG,CB,59.3,0.6,0.9,0.5,2.4,0.2,0.1,15.7
5,Casey Hayward,LAC,CB,62.8,0.1,0.5,0.5,2.8,0.3,0,15.4
6,Brent Grimes,TB,CB,58.1,0.1,0.8,0.5,2.8,0.3,0,15.2
7,Robert Alford,Atl,CB,59.5,0.1,0.5,0.5,2.1,0.2,0,15.2
8,Darius Slay,Det,CB,60.3,0.7,0.8,0.5,1.9,0.2,0,15.1
9,Malcolm Butler,NE,CB,64.3,0.6,0.6,0.5,2.7,0.3,0,14.9
10,A.J. Bouye,Jax,CB,69.8,0.7,1,0.5,3.1,0.3,0,14.9
11,Ronald Darby,Phi,CB,68.8,0.1,0.5,0.5,1.5,0.2,0,14.7
12,Aqib Talib,Den,CB,56.7,0.1,0.5,0.5,2.8,0.3,0,14.6
13,Rashard Robinson,SF,CB,55.1,0.1,0.5,0.5,1.7,0.2,0,14.4
14,Briean Boddy-Calhoun,Cle,CB,64.3,0.8,0.4,0.4,2.8,0.3,0,14.3
15,David Amerson,Oak,CB,60.9,0.1,0.4,0.4,1.5,0.2,0,14.2
16,Xavien Howard,Mia,CB,73,0.1,1.5,0.5,1.7,0.2,0,13.6
17,Trumaine Johnson,LAR,CB,69.8,0.1,0.5,0.5,2.5,0.2,0.1,13.6
18,Bashaud Breeland,Wsh,CB,67.9,0.7,1.4,0.5,2.5,0.2,0,13.5
19,Jalen Ramsey,Jax,CB,64.8,0.1,0.9,0.5,1.9,0.2,0.1,13.5
20,Xavier Rhodes,Min,CB,61.1,0.1,0.9,0.5,2.7,0.3,0,13.3
21,Richard Sherman,Sea,CB,62.1,0.1,0.5,0.5,3.2,0.3,0,13.3
22,Jason Verrett,LAC,CB,59,0.1,0.5,0.5,2.8,0.3,0,13.2
23,Joe Haden,Pit,CB,55.4,0.1,0.4,0.4,2.3,0.2,0,12.8
24,Johnathan Joseph,Hou,CB,60,0.1,0.9,0.4,1.4,0.1,0,12.8
25,Stephon Gilmore,NE,CB,52.7,0.1,0.5,0.5,3.1,0.3,0,12.8
26,James Bradberry,Car,CB,73.8,0.1,0.5,0.5,2.2,0.2,0.1,12.7
27,Artie Burns,Pit,CB,70.1,0.1,0.5,0.5,2.4,0.2,0,12.6
28,Logan Ryan,Ten,CB,67.7,0.9,0.9,0.5,3,0.3,0,12.5
29,Terrance Mitchell,KC,CB,61.5,0.6,0.9,0.4,1.8,0.2,0,12.5
30,Morris Claiborne,NYJ,CB,65.2,0.1,0.5,0.5,1.4,0.1,0,12.4
31,Dre Kirkpatrick,Cin,CB,55.6,0.2,0.5,0.5,2.7,0.3,0,12
32,Chris Harris Jr.,Den,CB,65.9,0.3,0.8,0.5,1.8,0.2,0.1,11.8
33,Darius Butler,Ind,CB,57.4,0.1,1.2,0.4,2.6,0.3,0,11.6
34,Jamar Taylor,Cle,CB,63.9,0.1,0.5,0.5,2.1,0.2,0,11.6
35,Dominique Rodgers-Cromartie,NYG,CB,45.9,0.6,0.7,0.4,2.1,0.2,0,11.4
36,Tre'Davious White,Buf,CB,62.2,0.3,0.6,0.5,1.7,0.2,0,11.3
37,Marshon Lattimore,NO,CB,60.8,0.3,0.6,0.5,1.7,0.2,0,11.1
38,Desmond Trufant,Atl,CB,57.1,1.1,1.5,0.5,1.7,0.2,0,10.9
39,Patrick Peterson,Ari,CB,54.4,0.2,0.5,0.5,2.8,0.3,0,10.9
40,Marcus Cooper,Chi,CB,53.9,0.1,0.4,0.4,2,0.2,0,10.8
41,Orlando Scandrick,Dal,CB,66.2,0.9,1.4,0.5,1.6,0.2,0,10.8
42,Vontae Davis,Ind,CB,42.5,0.1,0.4,0.4,1.6,0.2,0,10.7
43,Tyrann Mathieu,Ari,CB,72.6,0.9,1.3,0.5,2.3,0.2,0,10.7
44,Adoree' Jackson,Ten,CB,58.2,0.3,0.5,0.4,2,0.2,0,10.6
45,Vernon Hargreaves III,TB,CB,71,0.1,0.9,0.5,1.6,0.2,0,10.5
46,E.J. Gaines,Buf,CB,61.5,0.1,0.9,0.4,1.3,0.1,0,10.4
47,Prince Amukamara,Chi,CB,63.6,0.1,0.5,0.5,1.5,0.2,0,10.4
48,Jimmy Smith,Bal,CB,56.7,0.1,0.5,0.5,1.6,0.2,0,10.3
49,Daryl Worley,Car,CB,69.6,0.9,0.5,0.5,1.7,0.2,0,10.3
50,Nevin Lawson,Det,CB,62.5,0.1,0.5,0.5,1.5,0.2,0,10.2
51,Nolan Carroll II,Dal,CB,54.1,0.3,0.7,0.4,1.4,0.1,0,10.1
52,Adam Jones,Cin,CB,60.3,0.2,0.8,0.5,1.6,0.2,0,9.9
53,Eli Apple,NYG,CB,62.4,0.1,1.1,0.4,1.5,0.2,0,9.8
54,Juston Burris,NYJ,CB,53.5,0.2,0.5,0.4,1.2,0.1,0,9.7
55,Kayvon Webster,LAR,CB,44.5,0.1,0.6,0.3,1.1,0.1,0,9.5
56,Davon House,GB,CB,55.2,0.3,0.4,0.4,1.5,0.1,0,9.4
57,Tramaine Brock,Min,CB,41.2,0.1,0.5,0.4,1.2,0.1,0,9.4
58,Kareem Jackson,Hou,CB,63.7,0.1,0.4,0.4,1.5,0.1,0,9.3
59,Brice McCain,Ten,CB,37.1,0.1,0.3,0.3,1.8,0.2,0,9.2
60,Jason McCourty,Cle,CB,48.9,0.1,0.3,0.3,1.4,0.1,0,9.1
61,Quinten Rollins,GB,CB,48,0.3,0.4,0.4,1.3,0.1,0,9.1
62,Keith Reaser,SF,CB,50.6,0.2,1.1,0.4,1.3,0.1,0,9
63,Kevin Johnson,Hou,CB,57.4,0.1,0.4,0.4,1.3,0.1,0,8.9
64,Damarious Randall,GB,CB,40.4,0.1,0.3,0.3,1.7,0.2,0,8.9
65,Phillip Gaines,KC,CB,47.2,0.1,0.9,0.3,1.1,0.1,0,8.7
66,TJ Carrie,Oak,CB,42.5,0.1,0.3,0.3,1.1,0.1,0,8.3
67,Chidobe Awuzie,Dal,CB,45.1,0.2,0.4,0.3,1.3,0.1,0,8.2
68,Justin Bethel,Ari,CB,38.2,0,0.3,0.3,1.6,0.2,0,8.2
69,Quincy Wilson,Ind,CB,44.2,0.2,0.4,0.3,1.4,0.1,0,8
70,Shaquill Griffin,Sea,CB,43.9,0.2,0.4,0.3,1.4,0.1,0,8
71,Captain Munnerlyn,Car,CB,54.2,0.4,0.8,0.4,1.3,0.1,0,7.9
72,Terence Newman,Min,CB,40.8,0.1,0.3,0.3,1.1,0.1,0,7.9
73,Brandon Carr,Bal,CB,44,0.1,0.4,0.4,1.2,0.1,0,7.8
74,Jalen Mills,Phi,CB,48.6,0.1,0.3,0.3,1.1,0.1,0,7.3
75,Bryce Callahan,Chi,CB,42.8,0.3,0.3,0.3,1,0.1,0,7.3
76,Buster Skrine,NYJ,CB,43,0.5,0.3,0.3,0.9,0.1,0,7.3
77,Lamarcus Joyner,LAR,CB,93.2,1.5,1,0.5,0.9,0.1,0.1,7.2
78,Gareon Conley,Oak,CB,39.8,0.2,0.4,0.3,1,0.1,0,7.2
79,Bradley Roby,Den,CB,33.9,0.5,0.8,0.3,1.2,0.1,0,7.2
80,Delvin Breaux,NO,CB,42.6,0.1,0.3,0.3,1.1,0.1,0,7.1
81,William Gay,Pit,CB,41.7,0.5,0.6,0.3,1,0.1,0,6.7
82,Aaron Colvin,Jax,CB,43.4,0.5,0.3,0.3,1.1,0.1,0,6.4
83,Brian Poole,Atl,CB,42.2,0.5,0.3,0.3,1,0.1,0,6.4
84,Shareece Wright,Buf,CB,41.5,0,0.3,0.3,0.9,0.1,0,6.1
85,Patrick Robinson,Phi,CB,27.4,0.1,0.6,0.2,0.7,0.1,0,5.8
86,Sterling Moore,NO,CB,26.1,0,0.3,0.2,0.8,0.1,0,5.8
87,Eric Rowe,NE,CB,23.5,0,0.2,0.2,1,0.1,0,5.8
88,Kendall Fuller,Wsh,CB,36.8,0.1,0.3,0.3,0.9,0.1,0,5.7
89,Bobby McCain,Mia,CB,33.5,0.5,0.6,0.2,0.8,0.1,0,5.2
90,D.J. Hayden,Det,CB,30.2,0.1,0.6,0.2,0.7,0.1,0,5.2
91,K'Waun Williams,SF,CB,32.1,0.4,0.6,0.2,0.8,0.1,0,5.2
92,Jeremy Lane,Sea,CB,29.6,0,0.2,0.2,0.9,0.1,0,5.1
93,Trevor Williams,LAC,CB,28.2,0.1,0.2,0.2,0.7,0.1,0,5
94,Kevin King,GB,CB,26.6,0.1,0.2,0.2,0.8,0.1,0,4.8
95,Sean Smith,Oak,CB,19.9,0,0.2,0.2,0.6,0.1,0,4.7
96,Robert McClain,TB,CB,30.7,0.4,0.2,0.2,0.7,0.1,0,4.5
97,Nickell Robey-Coleman,LAR,CB,22,0.3,0.2,0.2,0.9,0.1,0,4.5
98,William Jackson III,Cin,CB,24.6,0.1,0.2,0.2,0.7,0.1,0,4.5
99,Marlon Humphrey,Bal,CB,23.3,0.1,0.2,0.2,0.7,0.1,0,4.2
100,Jalen Collins,Atl,CB,19.4,0,0.3,0.1,0.6,0.1,0,4.2
101,Leonard Johnson,Buf,CB,25.9,0.3,0.3,0.2,0.6,0.1,0,3.8
102,Ahkello Witherspoon,SF,CB,20.5,0.1,0.2,0.2,0.6,0.1,0,3.7
103,Marcus Williams,NYJ,CB,17.2,0.2,0.3,0.1,0.6,0.1,0,3.7
104,P.J. Williams,NO,CB,20,0.1,0.2,0.2,0.6,0.1,0,3.6
105,Trae Waynes,Min,CB,16.7,0,0.1,0.1,0.6,0.1,0,3.6
106,Rashaan Melvin,Ind,CB,23.2,0,0.5,0.2,0.6,0.1,0,3.4
107,DeShawn Shead,Sea,CB,15.4,0.1,0.2,0.1,0.4,0,0,3.3
108,Desmond King,LAC,CB,17.5,0.1,0.2,0.1,0.5,0,0,3.2
109,Jonathan Jones,NE,CB,17.2,0.1,0.2,0.1,0.5,0.1,0,3.1
110,Blake Countess,LAR,CB,17.2,0.1,0.2,0.1,0.5,0.1,0,3.1
111,Ryan Smith,TB,CB,16.9,0.1,0.2,0.1,0.5,0,0,3.1
112,Josh Shaw,Cin,CB,19.4,0,0.1,0.1,0.5,0,0,2.8
113,Coty Sensabaugh,Pit,CB,19,0.3,0.4,0.1,0.4,0,0,2.8
114,LeShaun Sims,Ten,CB,15.6,0.1,0.1,0.1,0.6,0.1,0,2.6
115,Anthony Brown,Dal,CB,14.6,0,0.3,0.1,0.4,0,0,2.3
116,Kyle Fuller,Chi,CB,13.4,0,0.3,0.1,0.5,0,0,2.3
117,Brandon Williams,Ari,CB,13.4,0,0.1,0.1,0.3,0,0,2.2
118,Cordrea Tankersley,Mia,CB,11.9,0.1,0.1,0.1,0.3,0,0,2.2
119,Ross Cockrell,NYG,CB,11.3,0,0.1,0.1,0.3,0,0,2.1
120,Ken Crawley,NO,CB,10.7,0,0.1,0.1,0.3,0,0,2
121,Fabian Moreau,Wsh,CB,10.3,0,0.1,0.1,0.3,0,0,1.9
122,Jalen Myrick,Jax,CB,10.2,0,0.1,0.1,0.3,0,0,1.9
123,Sidney Jones,Phi,CB,9.9,0,0.1,0.1,0.3,0,0,1.8
124,Darqueze Dennard,Cin,CB,11.7,0.1,0.1,0.1,0.3,0,0,1.7
125,Johnson Bademosi,NE,CB,8,0,0.1,0.1,0.3,0,0,1.6
126,Teez Tabor,Det,CB,8.6,0,0.1,0.1,0.2,0,0,1.6
127,Quandre Diggs,Det,CB,10.6,0,0.2,0.1,0.2,0,0,1.6
128,Alterraun Verner,Mia,CB,6,0,0,0,0.3,0,0,1.5
129,Dontae Johnson,SF,CB,7.4,0,0.1,0.1,0.2,0,0,1.5
130,Rasul Douglas,Phi,CB,7.9,0,0.1,0.1,0.2,0,0,1.4
131,Kenneth Acker,KC,CB,8.6,0,0.1,0.1,0.3,0,0,1.4
132,LaDarius Gunter,GB,CB,6.6,0,0.2,0.1,0.2,0,0,1.4
133,Justin Coleman,Sea,CB,5.1,0,0,0,0.2,0,0,1.4
134,Quinton Dunbar,Wsh,CB,6.2,0.1,0,0,0.2,0,0,1.3
135,Mackensie Alexander,Min,CB,6.7,0,0.1,0.1,0.2,0,0,1.2
136,Treston Decoud,Hou,CB,6.6,0,0.1,0,0.2,0,0,1.2
137,Troy Hill,LAR,CB,7.8,0,0.1,0.1,0.2,0,0,1.1
138,Cre'Von LeBlanc,Chi,CB,4.8,0,0,0,0.2,0,0,1.1
139,Mike Jordan,Cle,CB,5.6,0,0.1,0,0.2,0,0,1
140,Javien Elliott,TB,CB,5.4,0,0,0,0.2,0,0,1
141,Jamal Agnew,Det,CB,5.3,0,0,0,0.1,0,0,1
142,Nate Hairston,Ind,CB,4.8,0,0,0,0.2,0,0,0.9
143,Walt Aikens,Mia,CB,4.8,0,0,0,0.1,0,0,0.8
144,Lorenzo Doss,Den,CB,3.5,0,0,0,0.1,0,0,0.6
145,Kevon Seymour,Buf,CB,3.3,0,0,0,0.1,0,0,0.6
146,Dexter McDougle,Phi,CB,3.3,0,0,0,0.1,0,0,0.6
147,Tramon Williams Sr.,Ari,CB,3.3,0,0,0,0.1,0,0,0.6
148,Sherrick McManis,Chi,CB,3.4,0,0,0,0.1,0,0,0.6
149,Peyton Thompson,Jax,CB,6,0,0,0,0.1,0,0,0.6
150,C.J. Goodwin,Atl,CB,2.8,0,0,0,0.1,0,0,0.5
151,Damontae Kazee,Atl,CB,5.8,0.1,0,0.1,0.1,0,0,0.5
152,Darryl Roberts,NYJ,CB,2.1,0,0,0,0,0,0,0.4
153,D.J. White,KC,CB,2.1,0,0,0,0.1,0,0,0.4
