PlayerID,Name,Team,Pos,Pass Att,Pass Cmp,Pass Yds,Pass Tds,Pass Ints,Rush Att,Rush Yds,Rush Tds,Rec,Rec Yds,Rec Tds
1,Odell Beckham Jr.,NYG,WR,0,0,0,0,0,0,0,0,6.5,90.3,0.6
2,Antonio Brown,Pit,WR,0,0,0,0,0,0.3,1.6,0,6.6,89.8,0.5
3,Julio Jones,Atl,WR,0,0,0,0,0,0,0,0,5.9,88.6,0.4
4,A.J. Green,Cin,WR,0,0,0,0,0,0,0,0,5.9,80.9,0.5
5,Jordy Nelson,GB,WR,0,0,0,0,0,0,0,0,5.4,74.7,0.5
6,Doug Baldwin,Sea,WR,0,0,0,0,0,0.2,1.5,0,5.5,72.5,0.5
7,Amari Cooper,Oak,WR,0,0,0,0,0,0.2,1.4,0,5.4,76,0.3
8,Brandin Cooks,NE,WR,0,0,0,0,0,0.3,1.7,0,5.2,69.4,0.4
9,Terrelle Pryor Sr.,Wsh,WR,0,0,0,0,0,0.2,1.3,0,4.7,69.4,0.4
10,Michael Crabtree,Oak,WR,0,0,0,0,0,0,0,0,5.6,67.5,0.5
11,T.Y. Hilton,Ind,WR,0,0,0,0,0,0,0,0,5,73.1,0.3
12,Sammy Watkins,LAR,WR,0,0,0,0,0,0,0,0,4.4,71.2,0.3
13,DeAndre Hopkins,Hou,WR,0,0,0,0,0,0,0,0,5,71.4,0.3
14,Dez Bryant,Dal,WR,0,0,0,0,0,0,0,0,4.5,64.2,0.5
15,Larry Fitzgerald,Ari,WR,0,0,0,0,0,0,0,0,5.9,67,0.4
16,Michael Thomas,NO,WR,0,0,0,0,0,0,0,0,5.5,67,0.4
17,Emmanuel Sanders,Den,WR,0,0,0,0,0,0,0,0,5.1,69.7,0.3
18,Alshon Jeffery,Phi,WR,0,0,0,0,0,0,0,0,4.7,67.3,0.3
19,Demaryius Thomas,Den,WR,0,0,0,0,0,0,0,0,5.4,68.1,0.3
20,Martavis Bryant,Pit,WR,0,0,0,0,0,0.4,2.7,0,3.8,58.4,0.4
21,Brandon Marshall,NYG,WR,0,0,0,0,0,0,0,0,4.4,60.4,0.5
22,Tyreek Hill,KC,WR,0,0,0,0,0,1.4,8.9,0.1,5.2,57.2,0.2
23,Stefon Diggs,Min,WR,0,0,0,0,0,0.2,1.5,0,5,61.8,0.3
24,Kelvin Benjamin,Car,WR,0,0,0,0,0,0,0,0,4.1,60.5,0.4
25,Golden Tate,Det,WR,0,0,0,0,0,0.6,3.5,0,5,58,0.4
26,Davante Adams,GB,WR,0,0,0,0,0,0,0,0,4.6,56.8,0.5
27,Jamison Crowder,Wsh,WR,0,0,0,0,0,0.2,1.5,0,4.8,61.5,0.3
28,Pierre Garcon,SF,WR,0,0,0,0,0,0,0,0,5.1,62.6,0.2
29,Adam Thielen,Min,WR,0,0,0,0,0,0.2,1.5,0,4.2,57.9,0.3
30,Kenny Britt,Cle,WR,0,0,0,0,0,0,0,0,3.9,57.2,0.3
31,Allen Robinson,Jax,WR,0,0,0,0,0,0,0,0,4.4,57,0.3
32,Jeremy Maclin,Bal,WR,0,0,0,0,0,0.1,0.8,0,4.9,58.1,0.2
33,John Brown,Ari,WR,0,0,0,0,0,0.2,1.4,0,3.7,54,0.3
34,Ted Ginn Jr.,NO,WR,0,0,0,0,0,0.2,1.7,0,3.8,54.3,0.3
35,Marvin Jones,Det,WR,0,0,0,0,0,0,0,0,3.4,51.3,0.4
36,Eric Decker,Ten,WR,0,0,0,0,0,0,0,0,3.4,47.7,0.4
37,Randall Cobb,GB,WR,0,0,0,0,0,0.5,2.8,0,4.2,47.6,0.3
38,Mike Wallace,Bal,WR,0,0,0,0,0,0.2,1.4,0,4.3,52.1,0.2
39,Torrey Smith,Phi,WR,0,0,0,0,0,0,0,0,3.2,52.5,0.3
40,Corey Davis,Ten,WR,0,0,0,0,0,0,0,0,3.6,47.9,0.4
41,Keenan Allen,LAC,WR,0,0,0,0,0,0,0,0,5.1,53.2,0.2
42,Tyler Lockett,Sea,WR,0,0,0,0,0,0.2,1.5,0,3.4,48.9,0.3
43,Donte Moncrief,Ind,WR,0,0,0,0,0,0.2,1.5,0,4.2,46.2,0.3
44,Rishard Matthews,Ten,WR,0,0,0,0,0,0,0,0,3.2,47.9,0.3
45,Sterling Shepard,NYG,WR,0,0,0,0,0,0.2,1.4,0,3.8,46.3,0.3
46,Chris Hogan,NE,WR,0,0,0,0,0,0.1,0.9,0,3.2,46.2,0.3
47,Devin Funchess,Car,WR,0,0,0,0,0,0,0,0,3,45.6,0.3
48,Kendall Wright,Chi,WR,0,0,0,0,0,0.1,0.6,0,4.3,49.6,0.2
49,Tyrell Williams,LAC,WR,0,0,0,0,0,0,0,0,3.5,47.4,0.3
50,Corey Coleman,Cle,WR,0,0,0,0,0,0.3,2.1,0,3.6,47,0.2
51,Robby Anderson,NYJ,WR,0,0,0,0,0,0.2,1.6,0,3.3,48.8,0.2
52,Zay Jones,Buf,WR,0,0,0,0,0,0,0,0,3.5,47,0.3
53,Kevin White,Chi,WR,0,0,0,0,0,0.1,1,0,3.8,45.5,0.3
54,Jordan Matthews,Buf,WR,0,0,0,0,0,0,0,0,3.5,46.4,0.3
55,Brandon Coleman,NO,WR,0,0,0,0,0,0,0,0,3.4,44.5,0.3
56,Taylor Gabriel,Atl,WR,0,0,0,0,0,0.2,1.6,0,3.1,42.2,0.2
57,Mohamed Sanu,Atl,WR,0,0,0,0,0,0.2,1.6,0,3.4,38.9,0.3
58,Marquise Goodwin,SF,WR,0,0,0,0,0,0.1,0.7,0,3.1,45.2,0.2
59,Kenny Golladay,Det,WR,0,0,0,0,0,0,0,0,3.2,39.4,0.3
60,Braxton Miller,Hou,WR,0,0,0,0,0,0.6,3.5,0,3.4,38.6,0.3
61,Cole Beasley,Dal,WR,0,0,0,0,0,0,0,0,4.2,45.1,0.2
62,J.J. Nelson,Ari,WR,0,0,0,0,0,0.3,1.7,0,2.3,40.3,0.2
63,Breshad Perriman,Bal,WR,0,0,0,0,0,0,0,0,3.5,43.5,0.2
64,Brandon LaFell,Cin,WR,0,0,0,0,0,0,0,0,3.3,40.8,0.2
65,Paul Richardson,Sea,WR,0,0,0,0,0,0,0,0,3,39.8,0.2
66,Marqise Lee,Jax,WR,0,0,0,0,0,0.5,3.1,0,3.5,40.1,0.2
67,Tavon Austin,LAR,WR,0,0,0,0,0,2,14.6,0.1,2.1,27.1,0.1
68,Terrance Williams,Dal,WR,0,0,0,0,0,0,0,0,2.6,39.7,0.2
69,Curtis Samuel,Car,WR,0,0,0,0,0,2.2,11.5,0.1,2.2,27.3,0.1
70,Jermaine Kearse,NYJ,WR,0,0,0,0,0,0,0,0,2.7,39.4,0.2
71,Laquon Treadwell,Min,WR,0,0,0,0,0,0,0,0,2.9,35.7,0.3
72,Robert Woods,LAR,WR,0,0,0,0,0,0,0,0,3.1,37.7,0.2
73,Tyler Boyd,Cin,WR,0,0,0,0,0,0.3,1.7,0,3.1,34.8,0.2
74,Andre Holmes,Buf,WR,0,0,0,0,0,0,0,0,2.1,32.4,0.3
75,Albert Wilson,KC,WR,0,0,0,0,0,0.1,0.6,0,2.9,34.3,0.2
76,Cooper Kupp,LAR,WR,0,0,0,0,0,0,0,0,2.9,34.3,0.2
77,Danny Amendola,NE,WR,0,0,0,0,0,0.1,0.9,0,3.1,31.1,0.2
78,Josh Bellamy,Chi,WR,0,0,0,0,0,0,0,0,2.4,31.8,0.2
79,Josh Doctson,Wsh,WR,0,0,0,0,0,0,0,0,2.2,31.6,0.2
80,Chester Rogers,Ind,WR,0,0,0,0,0,0,0,0,2.6,31.9,0.2
81,Travis Benjamin,LAC,WR,0,0,0,0,0,0.1,0.8,0,2.4,31,0.1
82,Jeremy Kerley,NYJ,WR,0,0,0,0,0,0,0,0,2.7,32.4,0.1
83,Seth Roberts,Oak,WR,0,0,0,0,0,0,0,0,2.2,28.2,0.2
84,Trent Taylor,SF,WR,0,0,0,0,0,0.1,0.7,0,2.4,30,0.1
85,Bennie Fowler,Den,WR,0,0,0,0,0,0,0,0,2.4,30.2,0.1
86,Chris Conley,KC,WR,0,0,0,0,0,0,0,0,2.6,29.8,0.1
87,Bruce Ellington,Hou,WR,0,0,0,0,0,0,0,0,2.3,29.3,0.1
88,Nelson Agholor,Phi,WR,0,0,0,0,0,0.3,1.6,0,2.3,27.2,0.1
89,Jaron Brown,Ari,WR,0,0,0,0,0,0,0,0,2,27.5,0.2
90,Eli Rogers,Pit,WR,0,0,0,0,0,0,0,0,2.1,26,0.1
91,Aldrick Robinson,SF,WR,0,0,0,0,0,0.2,1.4,0,1.5,24.2,0.1
92,Allen Hurns,Jax,WR,0,0,0,0,0,0,0,0,1.8,23.2,0.1
93,Ryan Grant,Wsh,WR,0,0,0,0,0,0,0,0,1.5,20.5,0.1
94,Deonte Thompson,Chi,WR,0,0,0,0,0,0,0,0,1.4,17.5,0.1
95,Dede Westbrook,Jax,WR,0,0,0,0,0,0,0,0,1.6,18.4,0.1
96,Charone Peake,NYJ,WR,0,0,0,0,0,0,0,0,1.4,17.1,0.1
97,Ricardo Louis,Cle,WR,0,0,0,0,0,0,0,0,1.4,16.2,0.1
98,ArDarius Stewart,NYJ,WR,0,0,0,0,0,0,0,0,1.2,16,0.1
