PlayerID,Name,Team,Pos,Tackles,Sack,FF,FR,Int,Int TD,Fum TD,Pass Def
125,Kyle Peko,Den,DT,0.1,0,0,0,0,0,0,0
126,Quinton Jefferson,LAR,DT,0.1,0,0,0,0,0,0,0
127,Shamar Stephen,Min,DT,0.3,0,0,0,0,0,0,0
128,Elijah Qualls,Phi,DT,0.1,0,0,0,0,0,0,0
129,Carlos Watkins,Hou,DT,0,0,0,0,0,0,0,0
130,Jarvis Jenkins,KC,DT,0.1,0,0,0,0,0,0,0
131,Deandre Coleman,Buf,DT,0,0,0,0,0,0,0,0
132,Kevin Williams,NO,DT,0,0,0,0,0,0,0,0
133,Colin Cole,Car,DT,0,0,0,0,0,0,0,0
134,Cullen Jenkins,Wsh,DT,0,0,0,0,0,0,0,0
135,Vince Wilfork,Hou,DT,0,0,0,0,0,0,0,0
136,Dwan Edwards,Car,DT,0,0,0,0,0,0,0,0
137,Randy Starks,Cle,DT,0,0,0,0,0,0,0,0
138,Jonathan Babineaux,Atl,DT,0,0,0,0,0,0,0,0
139,C.J. Mosley,NYJ,DT,0,0,0,0,0,0,0,0
140,Jeremiah Ratliff,Chi,DT,0,0,0,0,0,0,0,0
141,Barry Cofield,NYG,DT,0,0,0,0,0,0,0,0
142,Kedric Golston,Wsh,DT,0,0,0,0,0,0,0,0
143,Tony Dewayne McDaniel,NO,DT,0,0,0,0,0,0,0,0
144,Paul Soliai,Car,DT,0,0,0,0,0,0,0,0
145,Letroy Guion,GB,DT,0,0,0,0,0,0,0,0
146,Nick Hayden,Cle,DT,0,0,0,0,0,0,0,0
147,Ahtyba Rubin,Sea,DT,0,0,0,0,0,0,0,0
148,Leger Douzable,SF,DT,0,0,0,0,0,0,0,0
149,Sen'Derrick Marks,SF,DT,0,0,0,0,0,0,0,0
150,B.J. Raji,GB,DT,0,0,0,0,0,0,0,0
151,Vance Walker,Den,DT,0,0,0,0,0,0,0,0
152,Sammie Hill,Ten,DT,0,0,0,0,0,0,0,0
153,Terrance Knighton,NE,DT,0,0,0,0,0,0,0,0
154,Clinton McDonald,TB,DT,0,0,0,0,0,0,0,--
155,Henry Melton,Den,DT,0,0,0,0,0,0,0,0
156,Roy Miller,KC,DT,0,0,0,0,0,0,0,0
157,Chris Baker,TB,DT,0,0,0,0,0,0,0,--
158,Desmond Bryant,Cle,DT,0,0,0,0,0,0,0,0
159,Ndamukong Suh,Mia,DT,0,0,0,0,0,0,0,--
160,Dan Williams,Oak,DT,0,0,0,0,0,0,0,0
