PlayerID,Name,Team,Pos,Pass Att,Pass Cmp,Pass Yds,Pass Tds,Pass Ints,Rush Att,Rush Yds,Rush Tds,Rec,Rec Yds,Rec Tds
1,Rob Gronkowski,NE,TE,0,0,0,0,0,0,0,0,67.2,1021.8,8.9
2,Greg Olsen,Car,TE,0,0,0,0,0,0,0,0,80.1,1062.5,6.5
3,Travis Kelce,KC,TE,0,0,0,0,0,0,0,0,83.6,1050.4,4.7
4,Jordan Reed,Wsh,TE,0,0,0,0,0,0,0,0,84.2,930.5,6.3
5,Jimmy Graham,Sea,TE,0,0,0,0,0,0,0,0,61.3,768.9,7
6,Kyle Rudolph,Min,TE,0,0,0,0,0,0,0,0,76.6,741.7,6.6
7,Zach Ertz,Phi,TE,0,0,0,0,0,0,0,0,74,771.6,4.4
8,Delanie Walker,Ten,TE,0,0,0,0,0,0,0,0,60.4,708.1,5.7
9,Eric Ebron,Det,TE,0,0,0,0,0,0,0,0,62.4,699.4,4
10,Jack Doyle,Ind,TE,0,0,0,0,0,0,0,0,62.6,618.6,5.9
11,Hunter Henry,LAC,TE,0,0,0,0,0,0,0,0,51,599.9,6.2
12,Martellus Bennett,GB,TE,0,0,0,0,0,0,0,0,58.9,609.2,5.9
13,Tyler Eifert,Cin,TE,0,0,0,0,0,0,0,0,57.7,627.5,5.2
14,Coby Fleener,NO,TE,0,0,0,0,0,0,0,0,48.5,579.8,6
15,Austin Hooper,Atl,TE,0,0,0,0,0,0,0,0,48,569.4,5.9
16,Jason Witten,Dal,TE,0,0,0,0,0,0,0,0,62.3,630.1,4.4
17,Jared Cook,Oak,TE,0,0,0,0,0,0,0,0,47.8,603.6,4.5
18,Cameron Brate,TB,TE,0,0,0,0,0,0,0,0,50.9,552,5
19,C.J. Fiedorowicz,Hou,TE,0,0,0,0,0,0,0,0,54.6,599,3.8
20,Charles Clay,Buf,TE,0,0,0,0,0,0,0,0,56.8,604.3,3.5
21,Evan Engram,NYG,TE,0,0,0,0,0,0,0,0,51.1,556.7,4.2
22,Antonio Gates,LAC,TE,0,0,0,0,0,0,0,0,43,490.3,5
23,Julius Thomas,Mia,TE,0,0,0,0,0,0,0,0,44.4,446.1,5.6
24,Austin Seferian-Jenkins,NYJ,TE,0,0,0,0,0,0,0,0,44.9,514.8,2.9
25,O.J. Howard,TB,TE,0,0,0,0,0,0,0,0,42.4,435,4.2
26,Tyler Higbee,LAR,TE,0,0,0,0,0,0,0,0,43.5,426.5,3.3
27,Jermaine Gresham,Ari,TE,0,0,0,0,0,0,0,0,41.4,422.7,2.9
28,David Njoku,Cle,TE,0,0,0,0,0,0,0,0,39.8,422.1,2.6
29,Zach Miller,Chi,TE,0,0,0,0,0,0,0,0,39,409.2,2.8
30,Nick Boyle,Bal,TE,0,0,0,0,0,0,0,0,42,374,1.9
31,Jesse James,Pit,TE,0,0,0,0,0,0,0,0,31.2,324.9,2.7
32,George Kittle,SF,TE,0,0,0,0,0,0,0,0,33,340,1.9
33,Vernon Davis,Wsh,TE,0,0,0,0,0,0,0,0,23.1,318.2,2
34,Ryan Griffin,Hou,TE,0,0,0,0,0,0,0,0,29.8,332.4,1.6
35,Marcedes Lewis,Jax,TE,0,0,0,0,0,0,0,0,25.2,280.6,2
36,A.J. Derby,Den,TE,0,0,0,0,0,0,0,0,26.4,273.7,1.9
37,Vance McDonald,Pit,TE,0,0,0,0,0,0,0,0,20.5,251.1,2.2
38,Benjamin Watson,Bal,TE,0,0,0,0,0,0,0,0,24.4,244,1.7
39,Seth DeValve,Cle,TE,0,0,0,0,0,0,0,0,24.3,236.1,1.4
40,Josh Hill,NO,TE,0,0,0,0,0,0,0,0,18.7,198.5,2.4
41,Gerald Everett,LAR,TE,0,0,0,0,0,0,0,0,21.2,219.8,1.3
42,Trey Burton,Phi,TE,0,0,0,0,0,0,0,0,19.6,195.7,1.2
43,Logan Paulsen,SF,TE,0,0,0,0,0,0,0,0,17.8,183.9,1.2
44,Brandon Williams,Ind,TE,0,0,0,0,0,0,0,0,15.5,160.3,1.6
45,Adam Shaheen,Chi,TE,0,0,0,0,0,0,0,0,16.5,164.4,1.4
46,Ben Koyack,Jax,TE,0,0,0,0,0,0,0,0,18.8,178.4,1
47,Virgil Green,Den,TE,0,0,0,0,0,0,0,0,15.6,163.5,1
48,Maxx Williams,Bal,TE,0,0,0,0,0,0,0,0,17,158.1,1
49,Dion Sims,Chi,TE,0,0,0,0,0,0,0,0,13.8,132.8,1.3
50,Dwayne Allen,NE,TE,0,0,0,0,0,0,0,0,11.4,123.2,1.3
51,Troy Niklas,Ari,TE,0,0,0,0,0,0,0,0,12.1,129.7,1
52,Demetrius Harris,KC,TE,0,0,0,0,0,0,0,0,13,125.4,1
53,Xavier Grimble,Pit,TE,0,0,0,0,0,0,0,0,10.9,117,1
54,Rhett Ellison,NYG,TE,0,0,0,0,0,0,0,0,12.3,121.8,0.9
55,Luke Willson,Sea,TE,0,0,0,0,0,0,0,0,9.8,118.4,0.8
56,Garrett Celek,SF,TE,0,0,0,0,0,0,0,0,10.7,121.1,0.7
57,Levine Toilolo,Atl,TE,0,0,0,0,0,0,0,0,9.2,92.4,1.2
58,Jonnu Smith,Ten,TE,0,0,0,0,0,0,0,0,9.7,99.1,1
59,Nick O'Leary,Buf,TE,0,0,0,0,0,0,0,0,9.5,101.4,0.7
60,Will Tye,NYJ,TE,0,0,0,0,0,0,0,0,10.4,108,0.5
61,Jeff Heuerman,Den,TE,0,0,0,0,0,0,0,0,9.5,98.7,0.7
62,Darren Fells,Det,TE,0,0,0,0,0,0,0,0,8,94.3,0.7
63,Brent Celek,Phi,TE,0,0,0,0,0,0,0,0,8,94.3,0.5
64,Clive Walford,Oak,TE,0,0,0,0,0,0,0,0,7.5,85.4,0.7
65,James Hanna,Dal,TE,0,0,0,0,0,0,0,0,8.9,86.8,0.7
66,Lee Smith,Oak,TE,0,0,0,0,0,0,0,0,8.6,76.8,0.8
67,David Morgan II,Min,TE,0,0,0,0,0,0,0,0,7.7,76.5,0.6
68,Stephen Anderson,Hou,TE,0,0,0,0,0,0,0,0,7.3,78.8,0.5
69,Ed Dickson,Car,TE,0,0,0,0,0,0,0,0,6.4,72.6,0.6
70,James O'Shaughnessy,Jax,TE,0,0,0,0,0,0,0,0,7.1,70.6,0.4
71,Lance Kendricks,GB,TE,0,0,0,0,0,0,0,0,5.6,57.3,0.7
72,Jake Butt,Den,TE,0,0,0,0,0,0,0,0,5.6,57.7,0.4
73,Jordan Leggett,NYJ,TE,0,0,0,0,0,0,0,0,5.4,56.1,0.3
74,Michael Hoomanawanui,NO,TE,0,0,0,0,0,0,0,0,4.3,46,0.5
75,Randall Telfer,Cle,TE,0,0,0,0,0,0,0,0,5.2,50.6,0.3
76,C.J. Uzomah,Cin,TE,0,0,0,0,0,0,0,0,4.7,45.7,0.4
77,Ifeanyi Momah,Ari,TE,0,0,0,0,0,0,0,0,4,43.2,0.3
78,Michael Roberts,Det,TE,0,0,0,0,0,0,0,0,3.9,41.6,0.4
79,Richard Rodgers,GB,TE,0,0,0,0,0,0,0,0,3.7,38.2,0.5
80,Eric Saubert,Atl,TE,0,0,0,0,0,0,0,0,3.7,38.5,0.4
