"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Punt Ret Yds","Kick Ret Yds","Pts"
1,"Collins, Landon","WAS","NYJ","DB",5.4,1.8,0.,0.8,0.2,0.2,0.,0.,0.,0.,7.7
2,"Clinton-Dix, Ha Ha","CHI","@LAR","DB",5.4,0.8,0.,1.,0.4,0.1,0.,0.,0.,0.,7.7
3,"Mathieu, Tyrann","KCC","@LAC","DB",5.,1.2,0.1,1.,0.2,0.,0.,0.,0.,0.,7.2
4,"Randall, Damarious","CLE","PIT","DB",5.2,0.9,0.,0.8,0.2,0.,0.,0.,0.,1.,6.9
5,"Smith, Harrison","MIN","DEN","DB",4.9,1.2,0.2,0.6,0.2,0.,0.,0.,0.,0.,6.8
6,"Johnson, John","LAR","CHI","DB",4.5,1.9,0.,0.6,0.2,0.,0.,0.,0.,0.,6.5
7,"Jenkins, Malcolm","PHI","NEP","DB",5.2,1.1,0.,0.4,0.1,0.1,0.,0.,0.,0.,6.5
8,"Reid, Justin","HOU","@BAL","DB",4.4,1.2,0.1,0.8,0.2,0.1,0.1,0.,0.,0.,6.4
9,"James, Derwin","LAC","KCC","DB",4.3,1.8,0.1,0.7,0.2,0.,0.,0.,0.,1.,6.4
10,"Williams, Shawn","CIN","@OAK","DB",4.4,1.6,0.,0.6,0.2,0.,0.,0.,0.,0.,6.4
11,"Burnett, Morgan","CLE","PIT","DB",4.,1.5,0.1,1.,0.3,0.1,0.,0.,1.,1.,6.4
12,"Jackson, Kareem","DEN","@MIN","DB",4.3,0.8,0.,0.9,0.3,0.1,0.,0.,0.,0.,6.4
13,"Bates, Jessie","CIN","@OAK","DB",4.5,2.2,0.,0.5,0.1,0.,0.,0.,0.,0.,6.3
14,"Baker, Budda","ARZ","@SFO","DB",4.9,1.4,0.1,0.4,0.,0.1,0.1,0.,0.,0.,6.3
15,"Abram, Johnathan","OAK","CIN","DB",4.2,0.9,0.1,0.8,0.2,0.,0.,0.,0.,0.,6.
16,"Ward, Denzel","CLE","PIT","DB",4.,1.,0.,0.9,0.2,0.1,0.1,0.,0.,2.,6.
17,"Adams, Jamal","NYJ","@WAS","DB",4.4,1.4,0.2,0.5,0.,0.1,0.1,0.,0.,0.,6.
18,"Jackson, Eddie","CHI","@LAR","DB",4.,0.9,0.,0.8,0.2,0.1,0.1,0.,0.,0.,6.
19,"Evans, Justin","TBB","NOS","DB",4.6,1.3,0.,0.4,0.1,0.,0.,0.,0.,0.,5.9
20,"Rhodes, Xavier","MIN","DEN","DB",4.7,0.8,0.,0.6,0.1,0.,0.,0.,0.,0.,5.9
21,"Fuller, Kyle","CHI","@LAR","DB",3.,0.6,0.,1.6,0.5,0.,0.,0.,0.,0.,5.8
22,"Kazee, Damontae","ATL","@CAR","DB",3.9,1.1,0.1,0.6,0.3,0.,0.,0.,0.,0.,5.7
23,"Poyer, Jordan","BUF","@MIA","DB",4.1,1.4,0.1,0.4,0.2,0.1,0.,0.,0.,0.,5.7
24,"Jones, Reshad","MIA","BUF","DB",4.3,1.2,0.,0.5,0.2,0.,0.,0.,0.,0.,5.7
25,"Moore, Kenny","IND","JAC","DB",3.9,1.,0.1,0.6,0.2,0.1,0.,0.,0.,0.,5.6
26,"Davis, Sean","PIT","@CLE","DB",4.,1.4,0.,0.5,0.1,0.,0.,0.,0.,0.,5.6
27,"Neal, Keanu","ATL","@CAR","DB",3.8,1.3,0.,0.5,0.2,0.1,0.1,0.,0.,0.,5.6
28,"Bell, Vonn","NOS","@TBB","DB",3.9,1.1,0.2,0.5,0.2,0.1,0.1,0.,0.,0.,5.6
