"Rank","Player","Team","Opp","Position","Rush","Rush Yds","Rush TDs","0-9 RushTDs","10-19 RushTDs","20-29 RushTDs","30-39 RushTDs","40-49 RushTDs","50+ RushTDs","Tgt","RZTgt","Rec","Rec Yds","Rec TDs",">= 50yds",">= 100yds","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
47,"Richard, Jalen","OAK","CIN","RB",3.4,17.,0.1,0.1,0.,0.,0.,0.,0.,3.6,0.2,3.,28.,0.,0.1,0.1,2.,1.,0.2,0.4,4.7
48,"Yeldon, T.J.","BUF","@MIA","RB",4.7,17.,0.,0.,0.,0.,0.,0.,0.,3.6,0.1,2.4,20.,0.1,0.1,0.,0.,2.,0.,0.3,4.7
49,"Thompson, Darwin","KCC","@LAC","RB",2.3,41.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.5,4.,0.,0.,0.,0.,3.,0.,0.1,4.5
50,"Sproles, Darren","PHI","NEP","RB",4.5,13.,0.1,0.,0.1,0.,0.,0.,0.,2.1,0.3,1.3,14.,0.2,0.1,0.,8.,6.,0.,0.9,4.5
51,"Powell, Bilal","NYJ","@WAS","RB",7.,27.,0.1,0.1,0.,0.,0.,0.,0.,1.7,0.2,1.,9.,0.1,0.,0.,0.,0.,0.1,0.5,4.4
52,"Hilliard, Dontrell","CLE","PIT","RB",4.6,19.,0.,0.,0.,0.,0.,0.,0.,3.4,0.4,2.6,20.,0.1,0.1,0.,0.,7.,0.,0.3,4.3
53,"Hines, Nyheim","IND","JAC","RB",4.5,18.,0.1,0.1,0.,0.,0.,0.,0.,3.6,0.5,2.6,19.,0.,0.1,0.,0.,0.,0.,0.5,4.3
54,"Samuels, Jaylen","PIT","@CLE","RB",3.7,16.,0.,0.,0.,0.,0.,0.,0.,2.,0.4,1.7,12.,0.2,0.1,0.,0.,1.,0.,0.4,4.3
55,"Hyde, Carlos","HOU","@BAL","RB",8.3,28.,0.1,0.1,0.,0.,0.,0.,0.,1.3,0.2,0.7,4.,0.,0.,0.,1.,0.,0.1,0.6,4.
56,"Mattison, Alexander","MIN","DEN","RB",7.8,25.,0.1,0.1,0.1,0.,0.,0.,0.,1.7,0.1,1.4,7.,0.,0.,0.,0.,4.,0.,0.6,3.9
57,"Booker, Devontae","DEN","@MIN","RB",3.9,17.,0.1,0.,0.1,0.,0.,0.,0.,3.6,0.6,2.6,19.,0.,0.1,0.,0.,22.,0.1,0.5,3.8
58,"Armstead, Ryquell","JAC","@IND","RB",5.8,22.,0.1,0.1,0.,0.,0.,0.,0.,1.6,0.1,1.1,8.,0.,0.,0.,0.,0.,0.2,0.4,3.7
59,"Davis, Mike","CHI","@LAR","RB",4.5,19.,0.1,0.,0.1,0.,0.,0.,0.,2.1,0.1,1.5,10.,0.,0.,0.,0.,4.,0.,0.3,3.7
60,"Burkhead, Rex","NEP","@PHI","RB",4.5,15.,0.1,0.1,0.,0.,0.,0.,0.,1.6,0.4,1.2,13.,0.1,0.1,0.,0.,0.,0.1,0.2,3.7
61,"Montgomery, Ty","NYJ","@WAS","RB",5.5,21.,0.1,0.1,0.,0.,0.,0.,0.,2.5,0.2,1.4,12.,0.,0.1,0.,0.,8.,0.1,0.3,3.6
62,"Jackson, Justin","LAC","KCC","RB",3.7,14.,0.1,0.1,0.1,0.,0.,0.,0.,1.8,0.1,1.3,11.,0.,0.,0.,0.,1.,0.,0.2,3.2
63,"Dixon, Kenneth","BAL","HOU","RB",4.4,23.,0.1,0.1,0.,0.,0.,0.,0.,0.7,0.,0.6,6.,0.,0.,0.,0.,5.,0.2,0.1,3.1
64,"Harris, Damien","NEP","@PHI","RB",6.2,23.,0.,0.,0.,0.,0.,0.,0.,1.4,0.2,1.,7.,0.1,0.,0.,0.,3.,0.1,0.3,3.
65,"Edmonds, Chase","ARZ","@SFO","RB",5.3,16.,0.1,0.1,0.,0.,0.,0.,0.,1.8,0.,1.3,8.,0.,0.,0.,0.,4.,0.,0.3,3.
66,"Clement, Corey","PHI","NEP","RB",3.6,14.,0.1,0.,0.,0.,0.,0.,0.,1.7,0.2,1.3,13.,0.,0.1,0.,1.,14.,0.1,0.4,3.
67,"Bonnafon, Reggie","CAR","ATL","RB",4.3,14.,0.1,0.1,0.,0.,0.,0.,0.,1.,0.,0.6,6.,0.,0.,0.,1.,4.,0.,0.3,2.9
68,"Brown, Malcolm","LAR","CHI","RB",4.9,21.,0.,0.,0.,0.,0.,0.,0.,0.7,0.,0.5,4.,0.,0.,0.,0.,0.,0.,0.3,2.7
69,"Juszczyk, Kyle","SFO","ARZ","RB",0.5,2.,0.,0.,0.,0.,0.,0.,0.,3.1,0.6,2.3,23.,0.1,0.1,0.1,0.,0.,0.1,0.4,2.6
70,"Thompson, Chris","WAS","NYJ","RB",3.,9.,0.,0.,0.,0.,0.,0.,0.,3.2,0.2,2.3,13.,0.,0.1,0.,0.,1.,0.,0.2,2.3
71,"Wilkins, Jordan","IND","JAC","RB",2.4,15.,0.1,0.,0.1,0.,0.,0.,0.,1.,0.2,0.8,4.,0.,0.,0.,0.,3.,0.1,0.4,2.
72,"Morris, Alfred","DAL","@DET","RB",3.7,13.,0.1,0.1,0.,0.,0.,0.,0.,0.6,0.1,0.3,2.,0.,0.,0.,0.,0.,0.1,0.4,1.8
73,"Cannon, Trenton","NYJ","@WAS","RB",2.3,7.,0.1,0.1,0.,0.,0.,0.,0.,1.3,0.1,0.8,6.,0.,0.,0.,0.,1.,0.,0.1,1.7
74,"Jones, Ronald","TBB","NOS","RB",2.7,8.,0.1,0.1,0.,0.,0.,0.,0.,1.4,0.2,1.,6.,0.,0.,0.,0.,1.,0.,0.3,1.7
75,"Washington, DeAndre","OAK","CIN","RB",2.9,11.,0.,0.,0.,0.,0.,0.,0.,1.,0.1,0.7,4.,0.,0.,0.,1.,3.,0.1,0.3,1.7
76,"Hill, Justice","BAL","HOU","RB",2.6,12.,0.,0.,0.,0.,0.,0.,0.,1.2,0.1,0.7,4.,0.,0.,0.,1.,8.,0.1,0.2,1.6
77,"Johnson, Ty","DET","DAL","RB",4.9,12.,0.,0.,0.,0.,0.,0.,0.,1.1,0.1,0.8,4.,0.,0.,0.,0.,6.,0.,0.2,1.5
78,"Mostert, Raheem","SFO","ARZ","RB",2.5,13.,0.,0.,0.,0.,0.,0.,0.,0.7,0.1,0.6,3.,0.,0.,0.,0.,3.,0.1,0.1,1.5
79,"Hill, Brian","ATL","@CAR","RB",2.,12.,0.,0.,0.,0.,0.,0.,0.,0.3,0.1,0.2,2.,0.,0.,0.,0.,1.,0.1,0.1,1.2
80,"Washington, Dwayne","NOS","@TBB","RB",1.5,8.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,1.1
81,"Williams, Darrel","KCC","@LAC","RB",1.1,3.,0.1,0.1,0.,0.,0.,0.,0.,0.2,0.1,0.2,1.,0.,0.,0.,0.,8.,0.,0.1,1.
82,"Foster, D.J.","ARZ","@SFO","RB",0.7,2.,0.,0.,0.,0.,0.,0.,0.,1.,0.1,0.7,5.,0.,0.,0.,0.,7.,0.,0.1,0.9
83,"Line, Zach","NOS","@TBB","RB",0.6,3.,0.,0.,0.,0.,0.,0.,0.,0.5,0.3,0.2,0.,0.1,0.,0.,0.,1.,0.,0.2,0.9
84,"Bolden, Brandon","NEP","@PHI","RB",0.4,2.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.2,1.,0.1,0.,0.,0.,0.,0.1,0.2,0.8
85,"Janovich, Andy","DEN","@MIN","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.4,6.,0.,0.,0.,0.,1.,0.,0.,0.7
86,"Walton, Mark","MIA","BUF","RB",0.5,2.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.4,2.,0.1,0.,0.,0.,3.,0.,0.1,0.6
87,"Johnson, D'Ernest","CLE","PIT","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.5,5.,0.,0.,0.,0.,16.,0.,0.,0.5
88,"Scarlett, Jordan","CAR","ATL","RB",1.8,5.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.1,1.,0.,0.,0.,1.,7.,0.,0.2,0.5
89,"Armah, Alexander","CAR","ATL","RB",0.5,1.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.5
90,"Ogunbowale, Dare","TBB","NOS","RB",1.3,4.,0.,0.,0.,0.,0.,0.,0.,0.4,0.1,0.2,1.,0.,0.,0.,0.,18.,0.,0.,0.5
91,"Abdullah, Ameer","MIN","DEN","RB",0.9,2.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.5,3.,0.,0.,0.,0.,24.,0.1,0.,0.5
92,"Williams, Trayveon","CIN","@OAK","RB",1.,3.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,0.,0.,0.,0.4
93,"Boone, Mike","MIN","DEN","RB",0.7,2.,0.,0.,0.,0.,0.,0.,0.,0.4,0.1,0.2,0.,0.,0.,0.,0.,6.,0.,0.1,0.3
94,"Ham, C.J.","MIN","DEN","RB",0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.4,3.,0.,0.,0.,0.,0.,0.,0.1,0.3
95,"Barner, Kenjon","ATL","@CAR","RB",0.5,2.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.,1.,9.,0.,0.,0.2
96,"Ingold, Alec","OAK","CIN","RB",0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.1,0.,0.,0.,0.,1.,0.,0.,0.,0.1
97,"Snell Jr., Benny","PIT","@CLE","RB",0.5,1.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,4.,0.,0.1,0.1
98,"Nix, Roosevelt","PIT","@CLE","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.1,1.,0.,0.,0.,0.,1.,0.,0.1,0.1
99,"Whyte, Kerrith","CHI","@LAR","RB",0.2,-0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,3.,0.,0.1,0.
100,"Ollison, Qadree","ATL","@CAR","RB",0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
101,"Gaskin, Myles","MIA","BUF","RB",0.4,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,6.,0.,0.,0.
102,"Bawden, Nick","DET","DAL","RB",0.8,1.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,4.,0.1,0.1,0.
103,"Pope, Troymaine","LAC","KCC","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
104,"Watt, Derek","LAC","KCC","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.
105,"Williams, Jonathan","IND","JAC","RB",0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.
106,"Perry, Senorise","BUF","@MIA","RB",0.4,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,10.,0.,0.,0.
107,"Jones, Taiwan","HOU","@BAL","RB",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,3.,8.,0.,0.,0.
"","","","","","","","","","","","","","","","","","","","","","","","","",""
