"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Punt Ret Yds","Kick Ret Yds","Pts"
1,"Bethea, Antoine","NYG","@DET","DB",6.,1.3,0.1,0.6,0.1,0.1,0.,0.,0.,0.,7.6
2,"Moore, Kenny","IND","DEN","DB",5.2,1.3,0.1,0.9,0.3,0.1,0.,0.,0.,0.,7.5
3,"Collins, Landon","WAS","@MIN","DB",5.2,1.7,0.,0.7,0.2,0.2,0.,0.,0.,0.,7.3
4,"Clinton-Dix, Ha Ha","CHI","LAC","DB",5.2,0.7,0.,0.9,0.4,0.1,0.,0.,0.,0.,7.3
5,"Mathieu, Tyrann","KCC","GBP","DB",5.,1.2,0.1,1.,0.2,0.,0.,0.,0.,0.,7.2
6,"Jones, Reshad","MIA","@PIT","DB",5.4,1.5,0.1,0.6,0.2,0.,0.,0.,0.,0.,7.2
7,"Baker, Budda","ARZ","@NOS","DB",5.6,1.7,0.1,0.4,0.,0.1,0.1,0.,0.,0.,7.1
8,"Abram, Johnathan","OAK","@HOU","DB",4.7,1.1,0.1,0.9,0.3,0.1,0.,0.,0.,0.,6.8
9,"Jackson, Kareem","DEN","@IND","DB",4.5,0.9,0.,0.9,0.3,0.1,0.,0.,0.,0.,6.7
10,"Bates, Jessie","CIN","@LAR","DB",4.6,2.2,0.,0.5,0.1,0.,0.,0.,0.,0.,6.6
11,"Geathers, Clayton","IND","DEN","DB",4.7,2.,0.,0.5,0.2,0.1,0.,0.,0.,0.,6.6
12,"Randall, Damarious","CLE","@NEP","DB",5.,0.9,0.,0.7,0.2,0.,0.,0.,0.,1.,6.6
13,"Williams, Shawn","CIN","@LAR","DB",4.6,1.6,0.,0.6,0.2,0.,0.,0.,0.,0.,6.6
14,"Poyer, Jordan","BUF","PHI","DB",4.7,1.6,0.1,0.4,0.2,0.1,0.,0.,0.,0.,6.6
15,"Reid, Justin","HOU","OAK","DB",4.2,1.2,0.1,0.8,0.2,0.1,0.1,0.,0.,0.,6.2
16,"Ya-Sin, Rock","IND","DEN","DB",4.2,1.7,0.1,0.7,0.1,0.,0.,0.,0.,0.,6.
17,"Fitzpatrick, Minkah","MIA","@PIT","DB",4.1,2.1,0.,0.6,0.1,0.,0.,0.,0.,0.,6.
18,"Burnett, Morgan","CLE","@NEP","DB",3.8,1.4,0.1,0.9,0.2,0.1,0.,0.,1.,1.,5.9
19,"Jackson, Eddie","CHI","LAC","DB",3.8,0.9,0.,0.7,0.2,0.1,0.1,0.,0.,0.,5.7
20,"Byard, Kevin","TEN","TBB","DB",3.9,1.5,0.1,0.4,0.2,0.,0.,0.,0.,0.,5.7
21,"Amos, Adrian","GBP","@KCC","DB",4.3,1.1,0.,0.6,0.1,0.,0.,0.,0.,0.,5.7
22,"Desir, Pierre","IND","DEN","DB",4.2,1.4,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.7
23,"Ward, Denzel","CLE","@NEP","DB",3.7,0.8,0.,0.8,0.2,0.1,0.1,0.,0.,2.,5.6
