"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Pts"
1,"Edmunds, Tremaine","BUF","PHI","LB",6.5,3.3,0.2,0.7,0.1,0.2,0.,0.,9.4
2,"David, Lavonte","TBB","@TEN","LB",7.4,2.2,0.3,0.2,0.,0.1,0.1,0.,9.2
3,"Kuechly, Luke","CAR","@SFO","LB",5.8,3.,0.1,0.4,0.1,0.1,0.1,0.,8.3
4,"Hitchens, Anthony","KCC","GBP","LB",6.1,3.9,0.,0.,0.,0.1,0.,0.,8.1
5,"Smith, Roquan","CHI","LAC","LB",5.7,2.,0.5,0.4,0.2,0.1,0.,0.,8.
6,"Bush, Devin","PIT","MIA","LB",5.3,1.7,0.8,0.4,0.1,0.3,0.,0.,7.9
7,"Hicks, Jordan","ARZ","@NOS","LB",5.9,2.3,0.3,0.4,0.,0.,0.,0.,7.8
8,"Schobert, Joe","CLE","@NEP","LB",5.2,3.5,0.2,0.2,0.1,0.1,0.1,0.,7.7
9,"Vigil, Nick","CIN","@LAR","LB",6.,2.3,0.1,0.4,0.1,0.,0.,0.,7.7
10,"Mack, Khalil","CHI","LAC","LB",4.9,1.5,1.,0.4,0.1,0.3,0.1,0.,7.7
11,"Ogletree, Alec","NYG","@DET","LB",4.8,2.7,0.3,0.7,0.3,0.,0.,0.,7.7
12,"Littleton, Cory","LAR","CIN","LB",5.5,1.8,0.2,0.6,0.2,0.,0.,0.,7.6
13,"Martinez, Blake","GBP","@KCC","LB",5.5,2.9,0.2,0.3,0.,0.,0.,0.,7.5
14,"Wagner, Bobby","SEA","@ATL","LB",5.2,2.8,0.1,0.4,0.1,0.1,0.1,0.,7.3
15,"Trevathan, Danny","CHI","LAC","LB",5.6,1.8,0.1,0.3,0.1,0.1,0.1,0.,7.2
16,"Leonard, Darius","IND","DEN","LB",4.7,2.6,0.2,0.4,0.1,0.2,0.1,0.,7.1
