"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Pts"
1,"Peters, Corey","ARZ","CAR","DL",3.7,1.2,0.7,0.2,0.,0.1,0.,0.,6.1
2,"Houston, Justin","IND","ATL","DL",2.8,1.,0.9,0.1,0.,0.3,0.2,0.,5.8
3,"Clark, Frank","KCC","BAL","DL",2.5,0.6,1.,0.2,0.1,0.3,0.2,0.,5.5
4,"Watt, J.J.","HOU","@LAC","DL",2.6,0.7,0.8,0.4,0.,0.4,0.,0.,5.4
5,"Bosa, Joey","LAC","HOU","DL",3.,0.9,0.8,0.1,0.,0.2,0.1,0.,5.3
6,"Jordan, Cameron","NOS","@SEA","DL",2.6,0.8,0.8,0.6,0.,0.,0.,0.,5.2
7,"Hunter, Danielle","MIN","OAK","DL",2.9,1.3,0.8,0.,0.,0.,0.,0.,5.1
8,"Campbell, Calais","JAC","TEN","DL",3.,1.2,0.6,0.1,0.,0.1,0.1,0.,5.1
9,"Oliver, Ed","BUF","CIN","DL",2.5,1.1,0.7,0.4,0.,0.2,0.,0.,5.
10,"Clowney, Jadeveon","SEA","NOS","DL",2.7,0.7,0.8,0.,0.,0.2,0.1,0.,5.
11,"Donald, Aaron","LAR","@CLE","DL",2.3,1.,0.9,0.1,0.,0.2,0.1,0.,4.9
12,"Flowers, Trey","DET","@PHI","DL",2.6,1.6,0.5,0.1,0.,0.2,0.1,0.,4.7
13,"Jones, Chris","KCC","BAL","DL",2.1,1.2,0.7,0.3,0.,0.1,0.,0.,4.6
14,"Buckner, DeForest","SFO","PIT","DL",2.7,1.1,0.5,0.3,0.,0.,0.,0.,4.6
15,"Clark, Kenny","GBP","DEN","DL",2.4,1.8,0.4,0.3,0.,0.,0.,0.,4.4
16,"Ford, Dee","SFO","PIT","DL",2.5,0.9,0.6,0.1,0.,0.2,0.1,0.,4.4
17,"Casey, Jurrell","TEN","@JAC","DL",2.5,1.7,0.4,0.1,0.,0.1,0.1,0.,4.4
18,"Ferrell, Clelin","OAK","@MIN","DL",2.5,1.4,0.4,0.1,0.,0.1,0.,0.,4.3
19,"Garrett, Myles","CLE","LAR","DL",2.1,0.8,0.8,0.1,0.,0.1,0.1,0.,4.3
20,"Ingram, Melvin","LAC","HOU","DL",2.3,0.9,0.5,0.2,0.,0.1,0.1,0.,4.3
21,"Heyward, Cameron","PIT","@SFO","DL",2.,1.3,0.6,0.2,0.,0.1,0.1,0.,4.3
22,"Suh, Ndamukong","TBB","NYG","DL",2.6,1.,0.5,0.2,0.,0.,0.,0.,4.3
23,"Bennett, Michael","NEP","NYJ","DL",2.2,1.3,0.6,0.1,0.,0.2,0.,0.,4.3
24,"Barnett, Derek","PHI","DET","DL",2.,0.6,0.8,0.,0.,0.3,0.,0.,4.2
25,"Hicks, Akiem","CHI","@WAS","DL",2.5,0.9,0.4,0.2,0.,0.1,0.1,0.,4.2
26,"Vernon, Olivier","CLE","LAR","DL",2.,1.2,0.6,0.1,0.,0.,0.,0.,4.
