"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Pts"
1,"Wagner, Bobby","SEA","NOS","LB",6.4,3.4,0.1,0.5,0.1,0.1,0.1,0.,9.
2,"Jack, Myles","JAC","TEN","LB",6.8,2.5,0.2,0.2,0.1,0.1,0.1,0.,8.8
3,"David, Lavonte","TBB","NYG","LB",6.8,2.,0.2,0.2,0.,0.1,0.1,0.,8.5
4,"Bush, Devin","PIT","@SFO","LB",5.7,1.8,0.8,0.4,0.1,0.3,0.,0.,8.4
5,"Edmunds, Tremaine","BUF","CIN","LB",5.5,2.8,0.1,0.5,0.1,0.1,0.,0.,7.9
6,"Hicks, Jordan","ARZ","CAR","LB",5.7,2.3,0.3,0.4,0.,0.,0.,0.,7.7
7,"Martinez, Blake","GBP","DEN","LB",5.5,3.,0.2,0.3,0.,0.,0.,0.,7.6
8,"Vigil, Nick","CIN","@BUF","LB",5.9,2.3,0.1,0.4,0.1,0.,0.,0.,7.6
9,"Jones, Deion","ATL","@IND","LB",5.1,2.9,0.,0.6,0.2,0.1,0.,0.,7.6
10,"Kendricks, Eric","MIN","OAK","LB",5.1,3.2,0.1,0.5,0.1,0.,0.,0.,7.5
11,"Schobert, Joe","CLE","LAR","LB",5.1,3.4,0.2,0.2,0.1,0.1,0.1,0.,7.4
12,"Davis, Demario","NOS","@SEA","LB",5.2,2.5,0.3,0.3,0.1,0.1,0.1,0.,7.4
13,"Ogletree, Alec","NYG","@TBB","LB",4.6,2.6,0.2,0.6,0.3,0.,0.,0.,7.3
14,"Kuechly, Luke","CAR","@ARZ","LB",5.2,2.7,0.1,0.4,0.1,0.1,0.1,0.,7.3
15,"Davis, Jarrad","DET","@PHI","LB",5.2,2.3,0.3,0.3,0.,0.1,0.1,0.,7.2
16,"Littleton, Cory","LAR","@CLE","LB",5.2,1.7,0.2,0.6,0.2,0.,0.,0.,7.2
17,"Baker, Jerome","MIA","@DAL","LB",5.3,2.1,0.2,0.3,0.1,0.1,0.,0.,7.1
18,"Cunningham, Zach","HOU","@LAC","LB",4.9,2.6,0.,0.6,0.2,0.,0.,0.,7.1
19,"Hitchens, Anthony","KCC","BAL","LB",5.2,3.3,0.,0.,0.,0.1,0.,0.,6.9
20,"Smith, Roquan","CHI","@WAS","LB",4.9,1.7,0.4,0.3,0.1,0.1,0.,0.,6.8
21,"Brown, Jayon","TEN","@JAC","LB",4.5,2.6,0.3,0.4,0.1,0.1,0.1,0.,6.8
22,"Mosley, C.J.","NYJ","@NEP","LB",4.7,2.5,0.1,0.4,0.1,0.,0.,0.,6.8
23,"Mack, Khalil","CHI","@WAS","LB",4.2,1.3,0.9,0.3,0.1,0.3,0.1,0.,6.7
24,"Whitehead, Tahir","OAK","@MIN","LB",5.1,2.2,0.,0.2,0.,0.1,0.1,0.,6.7
25,"Bradham, Nigel","PHI","DET","LB",5.,2.1,0.1,0.5,0.,0.,0.,0.,6.7
26,"Brown, Zach","PHI","DET","LB",5.1,2.1,0.1,0.3,0.,0.1,0.,0.,6.7
27,"Woodyard, Wesley","TEN","@JAC","LB",4.6,2.9,0.3,0.3,0.,0.1,0.,0.,6.7
28,"Young, Kenny","BAL","@KCC","LB",4.6,1.9,0.4,0.3,0.1,0.2,0.1,0.,6.6
29,"Leonard, Darius","IND","ATL","LB",4.4,2.4,0.2,0.3,0.1,0.2,0.1,0.,6.6
30,"Smith, Jaylon","DAL","MIA","LB",4.9,2.2,0.2,0.2,0.,0.1,0.1,0.,6.6
31,"McKinney, Benardrick","HOU","@LAC","LB",4.4,2.6,0.1,0.5,0.1,0.,0.,0.,6.6
32,"Alonso, Kiko","NOS","@SEA","LB",4.6,2.4,0.2,0.2,0.1,0.1,0.,0.,6.6
33,"Wright, K.J.","SEA","NOS","LB",4.5,2.4,0.,0.5,0.1,0.,0.,0.,6.6
34,"Vander Esch, Leighton","DAL","MIA","LB",4.9,2.2,0.,0.3,0.1,0.,0.,0.,6.5
35,"Kirksey, Christian","CLE","LAR","LB",4.3,2.3,0.1,0.4,0.1,0.1,0.,0.,6.3
36,"Trevathan, Danny","CHI","@WAS","LB",4.8,1.6,0.1,0.3,0.1,0.1,0.1,0.,6.2
37,"Chubb, Bradley","DEN","@GBP","LB",4.1,1.3,0.8,0.1,0.,0.1,0.1,0.,5.8
38,"Davis, Todd","DEN","@GBP","LB",4.5,1.8,0.,0.3,0.,0.,0.,0.,5.8
39,"Williams, Vince","PIT","@SFO","LB",4.2,1.7,0.3,0.2,0.1,0.,0.,0.,5.8
40,"Williams, Quincy","JAC","TEN","LB",4.3,2.,0.1,0.1,0.,0.1,0.,0.,5.6
41,"Oluokun, Foyesade","ATL","@IND","LB",4.3,2.3,0.,0.1,0.,0.,0.,0.,5.6
42,"White, Devin","TBB","NYG","LB",3.9,2.1,0.1,0.3,0.1,0.1,0.,0.,5.5
43,"Milano, Matt","BUF","CIN","LB",3.8,2.,0.,0.4,0.1,0.,0.,0.,5.5
44,"Reddick, Haason","ARZ","CAR","LB",3.9,1.8,0.3,0.2,0.,0.1,0.,0.,5.4
45,"Eguavoen, Sam","MIA","@DAL","LB",3.9,2.,0.,0.1,0.1,0.,0.,0.,5.1
46,"Campbell, De'Vondre","ATL","@IND","LB",3.8,2.,0.1,0.1,0.,0.,0.,0.,5.
47,"Alexander, Kwon","SFO","PIT","LB",3.9,1.4,0.1,0.2,0.,0.1,0.,0.,5.
48,"Watt, T.J.","PIT","@SFO","LB",3.1,1.,0.6,0.4,0.,0.3,0.,0.,4.9
49,"Ragland, Reggie","KCC","BAL","LB",3.5,1.9,0.2,0.1,0.,0.2,0.,0.,4.9
50,"Van Noy, Kyle","NEP","NYJ","LB",3.3,1.5,0.3,0.2,0.,0.1,0.1,0.,4.9
51,"Bostic, Jon","WAS","CHI","LB",3.4,1.6,0.3,0.2,0.,0.1,0.,0.,4.9
52,"Walker, Anthony","IND","ATL","LB",3.5,2.1,0.,0.2,0.,0.,0.,0.,4.8
53,"Miller, Von","DEN","@GBP","LB",2.8,1.,0.9,0.2,0.1,0.2,0.2,0.,4.8
54,"Hamilton, Shaun Dion","WAS","CHI","LB",3.2,1.8,0.3,0.1,0.1,0.,0.,0.,4.7
55,"Alexander, Lorenzo","BUF","CIN","LB",3.3,0.9,0.3,0.3,0.1,0.1,0.,0.,4.7
56,"Goodson, B.J.","NYG","@TBB","LB",3.4,1.2,0.1,0.3,0.1,0.1,0.1,0.,4.6
57,"Barr, Anthony","MIN","OAK","LB",3.3,1.4,0.2,0.3,0.,0.,0.,0.,4.6
58,"Evans, Jordan","CIN","@BUF","LB",3.4,1.5,0.,0.2,0.,0.,0.,0.,4.5
59,"Brown, Jatavis","LAC","HOU","LB",3.3,1.6,0.1,0.3,0.,0.1,0.,0.,4.5
60,"Collins, Jamie","NEP","NYJ","LB",3.2,1.6,0.2,0.2,0.1,0.,0.,0.,4.5
61,"Lee, Sean","DAL","MIA","LB",3.2,2.,0.1,0.1,0.,0.1,0.,0.,4.4
62,"Onwuasor, Patrick","BAL","@KCC","LB",3.,1.1,0.4,0.2,0.,0.2,0.,0.,4.3
63,"Thompson, Shaq","CAR","@ARZ","LB",3.2,1.8,0.2,0.1,0.,0.1,0.,0.,4.3
64,"Brown, Preston","CIN","@BUF","LB",3.1,1.5,0.,0.2,0.1,0.,0.,0.,4.3
65,"Jewell, Josey","DEN","@GBP","LB",2.9,1.7,0.2,0.2,0.,0.,0.,0.,4.2
66,"Warner, Fred","SFO","PIT","LB",3.,1.7,0.,0.2,0.,0.,0.,0.,4.1
67,"Hewitt, Neville","NYJ","@NEP","LB",2.7,1.9,0.2,0.1,0.,0.,0.,0.,4.
68,"Perryman, Denzel","LAC","HOU","LB",2.8,1.7,0.,0.1,0.,0.,0.,0.,4.
69,"Jones, Christian","DET","@PHI","LB",3.1,1.2,0.1,0.2,0.,0.1,0.,0.,4.
70,"Burfict, Vontaze","OAK","@MIN","LB",2.6,1.9,0.1,0.3,0.,0.1,0.,0.,4.
71,"Avery, Genard","CLE","LAR","LB",2.6,1.,0.2,0.2,0.,0.1,0.1,0.,3.8
72,"McMillan, Raekwon","MIA","@DAL","LB",2.9,1.4,0.,0.,0.,0.1,0.,0.,3.8
73,"Klein, A.J.","NOS","@SEA","LB",2.6,1.5,0.1,0.2,0.1,0.,0.,0.,3.8
74,"Mercilus, Whitney","HOU","@LAC","LB",2.3,1.4,0.4,0.,0.,0.2,0.,0.,3.7
75,"Davis, Thomas","LAC","HOU","LB",2.6,1.6,0.1,0.3,0.,0.,0.,0.,3.7
76,"O'Daniel, Dorian","KCC","BAL","LB",2.7,1.6,0.1,0.,0.,0.,0.,0.,3.5
77,"Judon, Matt","BAL","@KCC","LB",2.5,0.6,0.4,0.2,0.,0.,0.,0.,3.4
78,"Lee, Darron","KCC","BAL","LB",2.2,1.4,0.2,0.1,0.1,0.1,0.,0.,3.4
79,"Smith, Za'Darius","GBP","DEN","LB",2.3,1.,0.5,0.1,0.,0.1,0.,0.,3.4
80,"Kennard, Devon","DET","@PHI","LB",2.2,1.2,0.5,0.1,0.,0.,0.,0.,3.4
81,"Floyd, Leonard","CHI","@WAS","LB",2.1,0.8,0.3,0.3,0.,0.,0.,0.,3.3
82,"Matthews, Clay","LAR","@CLE","LB",2.3,0.8,0.3,0.1,0.,0.2,0.,0.,3.3
83,"Evans, Rashaan","TEN","@JAC","LB",2.1,1.5,0.1,0.1,0.,0.1,0.1,0.,3.2
84,"Anzalone, Alex","NOS","@SEA","LB",2.3,1.,0.1,0.1,0.1,0.1,0.,0.,3.1
85,"Jones, Chandler","ARZ","CAR","LB",2.1,0.6,0.5,0.2,0.,0.1,0.,0.,3.1
86,"Morrow, Nicholas","OAK","@MIN","LB",2.2,0.9,0.1,0.2,0.,0.1,0.,0.,3.
87,"Scarlett, Brennan","HOU","@LAC","LB",2.2,0.8,0.1,0.2,0.,0.1,0.,0.,3.
88,"Dupree, Bud","PIT","@SFO","LB",2.1,0.8,0.3,0.1,0.,0.,0.,0.,3.
89,"Reed, Brooks","ARZ","CAR","LB",2.1,1.1,0.1,0.,0.,0.1,0.,0.,2.9
90,"Roberts, Elandon","NEP","NYJ","LB",1.7,1.8,0.,0.2,0.,0.,0.,0.,2.8
91,"Smith, Preston","GBP","DEN","LB",1.8,1.4,0.2,0.1,0.,0.,0.,0.,2.8
92,"Kerrigan, Ryan","WAS","CHI","LB",1.6,0.6,0.7,0.1,0.,0.1,0.,0.,2.8
93,"Lee, Marquel","OAK","@MIN","LB",1.8,1.4,0.,0.2,0.,0.,0.,0.,2.7
94,"Golden, Markus","NYG","@TBB","LB",1.9,1.,0.2,0.1,0.,0.,0.,0.,2.7
95,"Riley, Duke","ATL","@IND","LB",2.,1.1,0.,0.1,0.,0.,0.,0.,2.6
96,"Barron, Mark","PIT","@SFO","LB",2.,0.9,0.1,0.1,0.,0.,0.,0.,2.6
97,"Miller, Christian","CAR","@ARZ","LB",1.6,1.3,0.1,0.1,0.,0.,0.,0.,2.5
98,"Landry, Harold","TEN","@JAC","LB",1.4,1.1,0.3,0.2,0.,0.,0.,0.,2.5
99,"Kendricks, Mychal","SEA","NOS","LB",1.7,0.7,0.2,0.1,0.,0.1,0.1,0.,2.5
100,"Sweat, Montez","WAS","CHI","LB",1.4,0.8,0.4,0.1,0.,0.,0.,0.,2.4
101,"Gedeon, Ben","MIN","OAK","LB",1.5,1.6,0.,0.1,0.,0.1,0.,0.,2.4
102,"Martin, Kareem","NYG","@TBB","LB",1.4,1.4,0.1,0.1,0.,0.,0.,0.,2.4
103,"Hightower, Dont'a","NEP","NYJ","LB",1.4,1.4,0.1,0.1,0.,0.,0.,0.,2.4
