"Rank","Player","Team","Opp","Position","Tgt","RZTgt","Rec","Rec Yds","Rec TDs","0-9 RecTDs","10-19 RecTDs","20-29 RecTDs","30-39 RecTDs","40-49 RecTDs","50+ RecTDs","Rush Yds","Rush TDs","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
1,"Smith-Schuster, JuJu","PIT","@SFO","WR",12.,2.,7.7,106.,0.9,0.3,0.2,0.2,0.,0.1,0.2,0.,0.,0.,8.,0.,1.6,15.9
2,"Hill, Tyreek","KCC","BAL","WR",8.5,0.7,5.3,84.,0.5,0.1,0.1,0.1,0.,0.,0.2,8.,0.1,12.,1.,0.,1.1,12.9
3,"Hopkins, DeAndre","HOU","@LAC","WR",11.,1.4,6.4,88.,0.7,0.3,0.2,0.1,0.1,0.1,0.,-0.2,0.,0.,0.,0.1,1.3,12.5
4,"Adams, Davante","GBP","DEN","WR",10.2,1.7,6.2,76.,0.7,0.2,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,11.8
5,"Beckham, Odell","CLE","LAR","WR",8.8,1.3,5.2,70.,0.6,0.2,0.2,0.1,0.,0.1,0.,2.,0.,2.,1.,0.1,1.2,10.8
6,"Edelman, Julian","NEP","NYJ","WR",8.8,1.3,6.,78.,0.4,0.2,0.,0.1,0.1,0.,0.,4.,0.,13.,0.,0.,1.1,10.7
7,"Lockett, Tyler","SEA","NOS","WR",5.2,0.5,3.7,66.,0.6,0.1,0.1,0.2,0.1,0.,0.1,3.,0.,8.,28.,0.,0.7,10.6
8,"Diggs, Stefon","MIN","OAK","WR",9.5,1.3,6.3,66.,0.6,0.3,0.1,0.1,0.1,0.,0.1,4.,0.,0.,0.,0.,1.,10.6
9,"Thielen, Adam","MIN","OAK","WR",9.6,1.3,6.3,75.,0.5,0.2,0.1,0.,0.,0.1,0.,2.,0.,0.,0.,0.1,0.9,10.5
10,"Hilton, T.Y.","IND","ATL","WR",9.3,0.9,5.,84.,0.4,0.1,0.,0.1,0.,0.1,0.1,0.,0.,0.,0.,0.,0.8,10.5
11,"Brown, Antonio","OAK","@MIN","WR",8.9,1.1,5.6,70.,0.6,0.2,0.1,0.2,0.,0.1,0.1,0.,0.,0.,0.,0.,1.,10.5
12,"Thomas, Michael","NOS","@SEA","WR",9.6,1.6,6.8,79.,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.1,10.3
13,"Allen, Keenan","LAC","HOU","WR",9.4,1.2,5.7,77.,0.4,0.1,0.1,0.,0.,0.1,0.,2.,0.,0.,1.,0.,1.2,10.3
14,"Moore, D.J.","CAR","@ARZ","WR",8.2,1.,5.,70.,0.4,0.1,0.1,0.1,0.,0.,0.1,5.,0.,0.,10.,0.1,0.9,9.9
15,"Pettis, Dante","SFO","PIT","WR",6.4,0.7,3.8,62.,0.6,0.2,0.1,0.1,0.,0.,0.1,1.,0.,1.,0.,0.,0.8,9.8
16,"Cooper, Amari","DAL","MIA","WR",7.5,0.6,5.,67.,0.5,0.1,0.1,0.1,0.,0.1,0.2,1.,0.,0.,0.,0.1,0.9,9.8
17,"Shepard, Sterling","NYG","@TBB","WR",7.8,1.6,4.7,71.,0.4,0.2,0.1,0.,0.,0.1,0.,1.,0.,1.,1.,0.,1.,9.7
18,"Jones, Julio","ATL","@IND","WR",8.,1.1,5.1,73.,0.4,0.1,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.2,1.,9.6
19,"Green, A.J.","CIN","@BUF","WR",8.5,1.1,4.4,62.,0.5,0.2,0.2,0.,0.,0.,0.1,0.,0.,0.,3.,0.1,1.,9.1
20,"Gordon, Josh","NEP","NYJ","WR",7.5,0.7,4.,63.,0.4,0.1,0.1,0.1,0.1,0.,0.,3.,0.,1.,4.,0.,0.8,8.9
21,"Godwin, Chris","TBB","NYG","WR",7.2,1.2,4.7,64.,0.4,0.1,0.1,0.1,0.1,0.,0.1,1.,0.,2.,0.,0.1,1.2,8.8
22,"Cooks, Brandin","LAR","@CLE","WR",6.7,0.9,4.4,66.,0.3,0.2,0.1,0.,0.,0.,0.,3.,0.,0.,0.,0.,0.7,8.8
23,"Evans, Mike","TBB","NYG","WR",7.4,0.8,4.,66.,0.4,0.1,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.8,8.7
24,"Sutton, Courtland","DEN","@GBP","WR",8.2,1.,4.3,63.,0.4,0.1,0.1,0.1,0.1,0.,0.,-0.1,0.,0.,0.,0.,0.8,8.5
25,"Golladay, Kenny","DET","@PHI","WR",7.4,1.1,4.1,59.,0.4,0.2,0.1,0.1,0.1,0.,0.,0.,0.,1.,0.,0.,0.8,8.5
