"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Punt Ret Yds","Kick Ret Yds","Pts"
1,"Collins, Landon","WAS","CHI","DB",5.5,1.8,0.,0.8,0.2,0.2,0.,0.,0.,0.,7.7
2,"Mathieu, Tyrann","KCC","BAL","DB",5.2,1.3,0.1,1.1,0.2,0.,0.,0.,0.,0.,7.4
3,"Amos, Adrian","GBP","DEN","DB",5.4,1.3,0.,0.8,0.1,0.,0.,0.,0.,0.,7.2
4,"Bethea, Antoine","NYG","@TBB","DB",5.6,1.2,0.1,0.6,0.1,0.1,0.,0.,0.,0.,7.2
5,"Baker, Budda","ARZ","CAR","DB",5.5,1.7,0.1,0.4,0.,0.1,0.1,0.,0.,0.,7.1
6,"Adams, Jamal","NYJ","@NEP","DB",5.1,1.7,0.2,0.6,0.,0.1,0.1,0.,0.,0.,7.
7,"Clinton-Dix, Ha Ha","CHI","@WAS","DB",4.9,0.7,0.,0.8,0.3,0.1,0.,0.,0.,0.,6.9
8,"Jackson, Kareem","DEN","@GBP","DB",4.6,0.9,0.,0.9,0.3,0.1,0.,0.,0.,0.,6.7
9,"Abram, Johnathan","OAK","@MIN","DB",4.6,1.,0.1,0.8,0.3,0.1,0.,0.,0.,0.,6.6
10,"Tartt, Jaquiski","SFO","PIT","DB",5.,1.3,0.1,0.4,0.1,0.1,0.,0.,0.,0.,6.5
11,"Moore, Kenny","IND","ATL","DB",4.4,1.1,0.1,0.7,0.2,0.1,0.,0.,0.,0.,6.3
12,"Johnson, John","LAR","@CLE","DB",4.4,1.8,0.,0.6,0.2,0.,0.,0.,0.,0.,6.3
13,"Randall, Damarious","CLE","LAR","DB",4.7,0.9,0.,0.7,0.2,0.,0.,0.,0.,1.,6.3
14,"Reid, Justin","HOU","@LAC","DB",4.2,1.2,0.1,0.8,0.2,0.1,0.1,0.,0.,0.,6.1
15,"Evans, Justin","TBB","NYG","DB",4.8,1.3,0.,0.4,0.1,0.,0.,0.,0.,0.,6.1
16,"Jones, Reshad","MIA","@DAL","DB",4.5,1.3,0.,0.5,0.2,0.,0.,0.,0.,0.,6.1
17,"Bates, Jessie","CIN","@BUF","DB",4.2,2.,0.,0.5,0.1,0.,0.,0.,0.,0.,5.9
18,"Williams, Shawn","CIN","@BUF","DB",4.1,1.5,0.,0.6,0.2,0.,0.,0.,0.,0.,5.9
19,"Jenkins, Malcolm","PHI","DET","DB",4.7,1.,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.9
20,"Smith, Harrison","MIN","OAK","DB",4.2,1.1,0.2,0.5,0.2,0.,0.,0.,0.,0.,5.8
21,"Kazee, Damontae","ATL","@IND","DB",3.8,1.1,0.,0.6,0.3,0.,0.,0.,0.,0.,5.7
22,"Maye, Marcus","NYJ","@NEP","DB",4.5,1.1,0.,0.3,0.1,0.1,0.,0.,0.,0.,5.7
23,"Poyer, Jordan","BUF","CIN","DB",4.1,1.4,0.1,0.4,0.2,0.,0.,0.,0.,0.,5.7
24,"Burnett, Morgan","CLE","LAR","DB",3.6,1.3,0.1,0.8,0.2,0.1,0.,0.,0.,1.,5.7
25,"Poole, Brian","NYJ","@NEP","DB",4.1,1.1,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,5.5
26,"Neal, Keanu","ATL","@IND","DB",3.8,1.3,0.,0.4,0.2,0.1,0.1,0.,0.,0.,5.5
27,"Geathers, Clayton","IND","ATL","DB",3.9,1.7,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.5
28,"Phillips, Adrian","LAC","HOU","DB",3.6,1.5,0.,0.7,0.2,0.,0.,0.,0.,0.,5.5
29,"Swearinger, D.J.","ARZ","CAR","DB",4.2,0.8,0.1,0.4,0.1,0.2,0.,0.,0.,0.,5.5
30,"Jackson, Eddie","CHI","@WAS","DB",3.6,0.9,0.,0.7,0.2,0.1,0.1,0.,0.,0.,5.4
31,"Bell, Vonn","NOS","@SEA","DB",3.7,1.1,0.1,0.5,0.2,0.1,0.1,0.,0.,0.,5.4
32,"Johnson, Trumaine","NYJ","@NEP","DB",4.,0.4,0.,0.6,0.2,0.1,0.,0.,0.,0.,5.4
33,"Ward, Denzel","CLE","LAR","DB",3.5,0.8,0.,0.8,0.2,0.1,0.1,0.,0.,2.,5.3
34,"Simmons, Justin","DEN","@GBP","DB",3.9,1.6,0.,0.3,0.2,0.,0.,0.,0.,0.,5.3
35,"Everett, Deshazor","WAS","CHI","DB",3.5,1.4,0.1,0.7,0.1,0.2,0.,0.,0.,3.,5.3
36,"Thomas, Earl","BAL","@KCC","DB",3.2,0.7,0.1,1.,0.4,0.,0.,0.,1.,0.,5.3
