"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Pts"
1,"Peters, Corey","ARZ","ATL","DL",3.7,1.2,0.7,0.2,0.,0.1,0.,0.,6.
2,"Watt, J.J.","HOU","@KCC","DL",2.9,0.8,0.9,0.4,0.,0.4,0.,0.,5.9
3,"Clark, Frank","KCC","HOU","DL",2.5,0.6,1.,0.2,0.1,0.3,0.2,0.,5.5
4,"Campbell, Calais","JAC","NOS","DL",3.1,1.2,0.6,0.1,0.,0.1,0.1,0.,5.3
5,"Donald, Aaron","LAR","SFO","DL",2.5,1.,0.9,0.1,0.,0.3,0.1,0.,5.2
6,"Jordan, Cameron","NOS","@JAC","DL",2.5,0.8,0.8,0.6,0.,0.,0.,0.,5.
7,"Buckner, DeForest","SFO","@LAR","DL",2.9,1.2,0.5,0.3,0.,0.,0.,0.,4.9
8,"Clowney, Jadeveon","SEA","@CLE","DL",2.7,0.7,0.8,0.,0.,0.2,0.1,0.,4.9
9,"Bosa, Joey","LAC","PIT","DL",2.7,0.8,0.7,0.1,0.,0.1,0.1,0.,4.8
10,"Hunter, Danielle","MIN","PHI","DL",2.7,1.2,0.7,0.,0.,0.,0.,0.,4.8
11,"Suh, Ndamukong","TBB","CAR","DL",2.9,1.1,0.6,0.2,0.,0.,0.,0.,4.8
12,"Garrett, Myles","CLE","SEA","DL",2.2,0.8,0.8,0.1,0.,0.1,0.1,0.,4.6
13,"Jones, Chris","KCC","HOU","DL",2.1,1.2,0.7,0.3,0.1,0.1,0.,0.,4.6
14,"Ford, Dee","SFO","@LAR","DL",2.6,1.,0.6,0.1,0.,0.2,0.1,0.,4.6
15,"Clark, Kenny","GBP","DET","DL",2.5,1.8,0.4,0.3,0.,0.,0.,0.,4.5
16,"McKinley, Takkarist","ATL","@ARZ","DL",2.1,0.7,0.7,0.2,0.,0.2,0.,0.,4.3
17,"Flowers, Trey","DET","@GBP","DL",2.4,1.4,0.5,0.1,0.,0.2,0.1,0.,4.3
18,"Dunlap, Carlos","CIN","@BAL","DL",2.1,1.,0.5,0.5,0.,0.1,0.1,0.,4.3
19,"Barnett, Derek","PHI","@MIN","DL",2.,0.6,0.8,0.,0.,0.3,0.,0.,4.2
20,"Vernon, Olivier","CLE","SEA","DL",2.2,1.3,0.6,0.1,0.,0.,0.,0.,4.2
21,"Allen, Jonathan","WAS","@MIA","DL",2.3,1.7,0.5,0.,0.,0.,0.,0.,4.1
22,"Hill, B.J.","NYG","@NEP","DL",2.3,1.1,0.4,0.2,0.,0.,0.,0.,3.9
23,"Casey, Jurrell","TEN","@DEN","DL",2.3,1.5,0.4,0.1,0.,0.1,0.1,0.,3.9
24,"Bennett, Michael","NEP","NYG","DL",2.,1.1,0.6,0.1,0.,0.2,0.,0.,3.9
25,"Lawrence, Demarcus","DAL","@NYJ","DL",2.,1.1,0.5,0.1,0.,0.1,0.1,0.,3.8
26,"Brockers, Michael","LAR","SFO","DL",2.4,1.6,0.2,0.2,0.,0.,0.,0.,3.8
