"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Pts"
1,"Littleton, Cory","LAR","SFO","LB",6.3,2.,0.2,0.7,0.2,0.,0.,0.,8.8
2,"Martinez, Blake","GBP","DET","LB",6.4,3.5,0.2,0.4,0.,0.,0.,0.,8.8
3,"Bush, Devin","PIT","@LAC","LB",5.8,1.8,0.8,0.4,0.1,0.3,0.,0.,8.6
4,"David, Lavonte","TBB","CAR","LB",6.9,2.1,0.2,0.2,0.,0.1,0.1,0.,8.6
5,"Jack, Myles","JAC","NOS","LB",6.4,2.3,0.2,0.2,0.1,0.1,0.1,0.,8.3
6,"Kendricks, Eric","MIN","PHI","LB",5.5,3.4,0.1,0.5,0.1,0.,0.,0.,8.1
7,"Schobert, Joe","CLE","SEA","LB",5.4,3.6,0.2,0.3,0.1,0.1,0.1,0.,8.
8,"Wagner, Bobby","SEA","@CLE","LB",5.5,2.9,0.1,0.4,0.1,0.1,0.1,0.,7.7
9,"Vigil, Nick","CIN","@BAL","LB",6.,2.3,0.1,0.4,0.1,0.,0.,0.,7.6
10,"Kuechly, Luke","CAR","@TBB","LB",5.3,2.8,0.1,0.4,0.1,0.1,0.1,0.,7.6
11,"Davis, Jarrad","DET","@GBP","LB",5.3,2.3,0.3,0.3,0.,0.1,0.1,0.,7.3
12,"Davis, Demario","NOS","@JAC","LB",5.1,2.4,0.3,0.3,0.1,0.1,0.1,0.,7.3
13,"Ogletree, Alec","NYG","@NEP","LB",4.5,2.5,0.2,0.6,0.3,0.,0.,0.,7.2
14,"Baker, Jerome","MIA","WAS","LB",5.2,2.,0.2,0.3,0.1,0.1,0.,0.,7.
15,"Young, Kenny","BAL","CIN","LB",4.8,1.9,0.4,0.3,0.1,0.2,0.1,0.,6.8
16,"Kirksey, Christian","CLE","SEA","LB",4.6,2.4,0.2,0.5,0.1,0.1,0.1,0.,6.8
17,"Mosley, C.J.","NYJ","DAL","LB",4.6,2.4,0.1,0.4,0.1,0.,0.,0.,6.7
18,"Hitchens, Anthony","KCC","HOU","LB",4.9,3.1,0.,0.,0.,0.,0.,0.,6.5
