"Rank","Player","Team","Opp","Position","Rush","Rush Yds","Rush TDs","0-9 RushTDs","10-19 RushTDs","20-29 RushTDs","30-39 RushTDs","40-49 RushTDs","50+ RushTDs","Tgt","RZTgt","Rec","Rec Yds","Rec TDs",">= 50yds",">= 100yds","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
26,"Ingram, Mark","BAL","CIN","RB",10.7,54.,0.5,0.3,0.2,0.,0.,0.,0.,2.2,0.2,1.7,11.,0.1,0.1,0.,0.,0.,0.1,1.5,9.8
27,"Jones, Aaron","GBP","DET","RB",10.1,49.,0.5,0.3,0.,0.1,0.,0.,0.,3.1,0.3,2.1,16.,0.1,0.1,0.,0.,1.,0.1,1.,9.5
28,"Johnson, Duke","HOU","@KCC","RB",10.1,43.,0.3,0.2,0.,0.,0.,0.,0.,4.4,0.5,3.5,29.,0.1,0.1,0.1,0.,0.,0.1,0.9,9.5
29,"Pollard, Tony","DAL","@NYJ","RB",15.6,62.,0.3,0.2,0.1,0.,0.,0.,0.,2.1,0.,1.4,12.,0.,0.,0.,0.,5.,0.1,0.2,9.1
30,"Sanders, Miles","PHI","@MIN","RB",13.2,58.,0.2,0.1,0.,0.,0.,0.,0.,3.3,0.2,2.6,20.,0.,0.1,0.,1.,15.,0.1,1.,9.
31,"McCoy, LeSean","KCC","HOU","RB",10.6,37.,0.1,0.1,0.,0.,0.,0.,0.,4.6,0.4,3.6,31.,0.2,0.1,0.1,0.,1.,0.,0.7,8.5
32,"Carson, Chris","SEA","@CLE","RB",11.1,49.,0.4,0.4,0.,0.,0.,0.,0.,1.7,0.1,1.4,10.,0.,0.,0.,0.,0.,0.1,1.2,8.1
33,"Drake, Kenyan","MIA","WAS","RB",7.4,35.,0.2,0.1,0.1,0.,0.,0.,0.1,3.5,0.3,2.5,22.,0.2,0.1,0.,0.,10.,0.1,0.7,7.7
34,"Ekeler, Austin","LAC","PIT","RB",6.4,31.,0.2,0.2,0.,0.,0.,0.,0.,3.8,0.4,2.8,24.,0.1,0.1,0.1,0.,1.,0.,0.8,7.4
35,"Lewis, Dion","TEN","@DEN","RB",10.5,39.,0.1,0.1,0.,0.,0.,0.,0.,4.3,0.5,3.5,24.,0.1,0.1,0.1,0.,3.,0.,1.,7.2
36,"Edwards, Gus","BAL","CIN","RB",9.5,46.,0.1,0.,0.1,0.,0.,0.,0.,1.3,0.2,1.,7.,0.,0.,0.,0.,0.,0.,0.5,6.4
37,"Anderson, C.J.","DET","@GBP","RB",8.1,40.,0.1,0.1,0.,0.,0.,0.,0.,2.5,0.2,1.9,12.,0.,0.1,0.,0.,0.,0.,0.9,6.4
38,"Williams, Jamaal","GBP","DET","RB",8.1,32.,0.2,0.2,0.1,0.,0.,0.,0.,2.7,0.2,1.8,16.,0.,0.1,0.,0.,5.,0.,0.5,6.3
39,"Murray, Latavius","NOS","@JAC","RB",8.2,34.,0.3,0.1,0.1,0.,0.,0.,0.,1.7,0.2,1.4,9.,0.,0.,0.,0.,0.,0.,0.8,6.3
40,"Smith, Ito","ATL","@ARZ","RB",9.1,33.,0.2,0.1,0.1,0.,0.,0.,0.,2.9,0.5,2.2,13.,0.1,0.1,0.,0.,0.,0.,0.9,6.1
41,"Penny, Rashaad","SEA","@CLE","RB",6.6,36.,0.2,0.,0.1,0.1,0.,0.,0.,1.6,0.1,1.2,11.,0.,0.,0.,0.,5.,0.,0.4,5.8
42,"Breida, Matt","SFO","@LAR","RB",7.,35.,0.1,0.,0.,0.,0.,0.,0.,1.6,0.2,1.2,13.,0.1,0.1,0.,0.,3.,0.,0.6,5.7
43,"Samuels, Jaylen","PIT","@LAC","RB",4.7,20.,0.,0.,0.,0.,0.,0.,0.,2.5,0.6,2.2,15.,0.3,0.1,0.,0.,1.,0.,0.5,5.6
44,"Henderson, Darrell","LAR","SFO","RB",0.2,53.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,5.3
45,"Freeman, Royce","DEN","TEN","RB",8.,33.,0.3,0.2,0.1,0.,0.,0.,0.,1.9,0.1,1.2,6.,0.,0.,0.,0.,4.,0.1,0.6,5.3
46,"Powell, Bilal","NYJ","DAL","RB",8.4,33.,0.1,0.1,0.,0.,0.,0.,0.,2.1,0.3,1.2,10.,0.1,0.,0.,0.,0.,0.1,0.6,5.3
47,"Sproles, Darren","PHI","@MIN","RB",5.2,15.,0.1,0.,0.1,0.,0.,0.,0.,2.5,0.4,1.5,16.,0.2,0.1,0.,9.,6.,0.,1.1,5.2
48,"Hyde, Carlos","HOU","@KCC","RB",10.,34.,0.2,0.2,0.,0.,0.,0.,0.,1.6,0.2,0.9,5.,0.,0.,0.,1.,0.,0.1,0.7,4.8
49,"Ballage, Kalen","MIA","WAS","RB",7.5,29.,0.,0.,0.,0.,0.,0.,0.,2.1,0.3,1.5,16.,0.1,0.1,0.,0.,6.,0.2,0.1,4.6
50,"Bernard, Giovani","CIN","@BAL","RB",4.4,17.,0.1,0.1,0.,0.,0.,0.,0.,3.6,0.2,2.5,18.,0.1,0.1,0.,0.,1.,0.,0.4,4.5
51,"Burkhead, Rex","NEP","NYG","RB",5.3,18.,0.2,0.2,0.,0.,0.,0.,0.,1.9,0.5,1.4,14.,0.1,0.1,0.,0.,0.,0.1,0.2,4.4
52,"Thompson, Darwin","KCC","HOU","RB",1.8,40.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.5,4.,0.,0.,0.,0.,3.,0.,0.1,4.3
53,"Montgomery, Ty","NYJ","DAL","RB",6.6,25.,0.1,0.1,0.,0.,0.,0.,0.,2.9,0.2,1.7,14.,0.,0.1,0.,0.,10.,0.1,0.3,4.3
54,"Hilliard, Dontrell","CLE","SEA","RB",4.3,18.,0.,0.,0.,0.,0.,0.,0.,3.4,0.4,2.6,20.,0.1,0.1,0.,0.,7.,0.,0.3,4.2
55,"Harris, Damien","NEP","NYG","RB",7.2,27.,0.,0.,0.,0.,0.,0.,0.,1.6,0.2,1.2,8.,0.1,0.,0.,0.,3.,0.1,0.3,3.6
56,"Brown, Malcolm","LAR","SFO","RB",6.6,27.,0.,0.,0.,0.,0.,0.,0.,1.,0.1,0.7,6.,0.1,0.,0.,0.,0.,0.,0.4,3.6
57,"Armstead, Ryquell","JAC","NOS","RB",5.4,21.,0.1,0.1,0.,0.,0.,0.,0.,1.5,0.1,1.,7.,0.,0.,0.,0.,0.,0.1,0.3,3.4
58,"Clement, Corey","PHI","@MIN","RB",4.1,16.,0.1,0.,0.,0.,0.,0.,0.,1.9,0.2,1.5,14.,0.,0.1,0.,2.,16.,0.,0.4,3.4
59,"Booker, Devontae","DEN","TEN","RB",3.5,16.,0.,0.,0.,0.,0.,0.,0.,3.2,0.5,2.3,17.,0.,0.1,0.,0.,19.,0.1,0.5,3.4
60,"Mattison, Alexander","MIN","PHI","RB",6.8,21.,0.1,0.1,0.1,0.,0.,0.,0.,1.5,0.1,1.2,6.,0.,0.,0.,0.,4.,0.,0.5,3.3
61,"Jackson, Justin","LAC","PIT","RB",3.5,14.,0.1,0.,0.1,0.,0.,0.,0.,1.7,0.1,1.2,10.,0.,0.,0.,0.,1.,0.,0.2,3.1
62,"Bonnafon, Reggie","CAR","@TBB","RB",4.5,14.,0.2,0.2,0.,0.,0.,0.,0.,0.9,0.,0.6,6.,0.,0.,0.,1.,5.,0.,0.4,3.
63,"Dixon, Kenneth","BAL","CIN","RB",4.2,22.,0.1,0.1,0.,0.,0.,0.,0.,0.6,0.,0.6,6.,0.,0.,0.,0.,5.,0.2,0.1,3.
64,"Gallman, Wayne","NYG","@NEP","RB",4.7,18.,0.1,0.1,0.,0.,0.,0.,0.,2.,0.2,1.3,8.,0.,0.,0.,0.,0.,0.1,0.5,2.8
65,"Edmonds, Chase","ARZ","ATL","RB",4.8,14.,0.1,0.1,0.,0.,0.,0.,0.,1.6,0.,1.2,7.,0.,0.,0.,0.,4.,0.,0.2,2.7
66,"Thompson, Chris","WAS","@MIA","RB",3.4,11.,0.,0.,0.,0.,0.,0.,0.,3.7,0.2,2.6,15.,0.,0.1,0.,0.,1.,0.,0.2,2.7
67,"Juszczyk, Kyle","SFO","@LAR","RB",0.5,1.,0.,0.,0.,0.,0.,0.,0.,2.7,0.5,2.,19.,0.,0.1,0.,0.,0.,0.1,0.3,2.2
68,"Morris, Alfred","DAL","@NYJ","RB",4.4,16.,0.1,0.1,0.,0.,0.,0.,0.,0.7,0.2,0.3,3.,0.,0.,0.,0.,0.,0.1,0.4,2.2
69,"Cannon, Trenton","NYJ","DAL","RB",2.8,8.,0.1,0.1,0.,0.,0.,0.,0.,1.5,0.1,1.,7.,0.,0.,0.,0.,2.,0.,0.2,2.
70,"Jones, Ronald","TBB","CAR","RB",3.1,9.,0.1,0.1,0.,0.,0.,0.,0.,1.5,0.2,1.1,6.,0.,0.,0.,0.,1.,0.,0.3,1.8
71,"Hill, Justice","BAL","CIN","RB",2.4,12.,0.,0.,0.,0.,0.,0.,0.,1.1,0.2,0.6,4.,0.,0.,0.,1.,7.,0.1,0.2,1.6
72,"Johnson, Ty","DET","@GBP","RB",4.4,11.,0.,0.,0.,0.,0.,0.,0.,1.2,0.1,0.8,4.,0.,0.,0.,0.,6.,0.,0.2,1.4
73,"Hill, Brian","ATL","@ARZ","RB",2.2,13.,0.,0.,0.,0.,0.,0.,0.,0.4,0.1,0.2,3.,0.,0.,0.,0.,1.,0.1,0.1,1.4
74,"Mostert, Raheem","SFO","@LAR","RB",2.2,12.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.6,3.,0.,0.,0.,0.,3.,0.1,0.1,1.4
75,"Prosise, C.J.","SEA","@CLE","RB",2.6,8.,0.,0.,0.,0.,0.,0.,0.,0.8,0.,0.5,4.,0.,0.,0.,0.,1.,0.,0.2,1.1
76,"Washington, Dwayne","NOS","@JAC","RB",1.5,8.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.
77,"Perkins, Paul","NYG","@NEP","RB",2.8,8.,0.,0.,0.,0.,0.,0.,0.,1.,0.2,0.6,3.,0.,0.,0.,0.,1.,0.,0.2,1.
78,"Bolden, Brandon","NEP","NYG","RB",0.4,2.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.2,1.,0.1,0.,0.,0.,0.,0.1,0.2,0.9
79,"Foster, D.J.","ARZ","ATL","RB",0.6,2.,0.,0.,0.,0.,0.,0.,0.,0.9,0.1,0.6,5.,0.,0.,0.,0.,6.,0.,0.1,0.8
80,"Williams, Darrel","KCC","HOU","RB",0.9,2.,0.1,0.1,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,6.,0.,0.1,0.7
81,"Armah, Alexander","CAR","@TBB","RB",0.5,1.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.7
82,"Line, Zach","NOS","@JAC","RB",0.6,3.,0.,0.,0.,0.,0.,0.,0.,0.4,0.3,0.1,0.,0.1,0.,0.,0.,1.,0.,0.2,0.7
83,"Ogunbowale, Dare","TBB","CAR","RB",1.4,4.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.3,2.,0.,0.,0.,0.,20.,0.,0.1,0.6
84,"Janovich, Andy","DEN","TEN","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.3,5.,0.,0.,0.,0.,1.,0.,0.,0.6
85,"Scarlett, Jordan","CAR","@TBB","RB",1.8,5.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.1,1.,0.,0.,0.,0.,5.,0.,0.2,0.5
86,"Williams, Dexter","GBP","DET","RB",1.4,4.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.2,1.,0.,0.,0.,0.,8.,0.,0.1,0.5
87,"Walton, Mark","MIA","WAS","RB",0.4,2.,0.,0.,0.,0.,0.,0.,0.,0.4,0.1,0.4,1.,0.1,0.,0.,0.,1.,0.1,0.1,0.5
88,"Johnson, D'Ernest","CLE","SEA","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.4,4.,0.,0.,0.,0.,15.,0.,0.,0.4
89,"Williams, Trayveon","CIN","@BAL","RB",0.9,3.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,0.,0.,0.,0.4
90,"Penny, Elijhaa","NYG","@NEP","RB",0.4,1.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.4,3.,0.,0.,0.,0.,-0.2,0.,0.,0.4
91,"Abdullah, Ameer","MIN","PHI","RB",0.8,2.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.4,3.,0.,0.,0.,0.,21.,0.1,0.,0.4
92,"Ham, C.J.","MIN","PHI","RB",0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.3,2.,0.,0.,0.,0.,0.,0.,0.1,0.3
93,"Barner, Kenjon","ATL","@ARZ","RB",0.6,2.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,2.,11.,0.,0.,0.3
94,"Snell Jr., Benny","PIT","@LAC","RB",0.6,1.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,6.,0.,0.1,0.2
95,"Boone, Mike","MIN","PHI","RB",0.6,2.,0.,0.,0.,0.,0.,0.,0.,0.3,0.1,0.2,0.,0.,0.,0.,0.,5.,0.,0.1,0.2
96,"Nix, Roosevelt","PIT","@LAC","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.1,1.,0.,0.,0.,0.,1.,0.,0.1,0.2
97,"Ollison, Qadree","ATL","@ARZ","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
98,"Homer, Travis","SEA","@CLE","RB",0.5,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.
99,"Gaskin, Myles","MIA","WAS","RB",0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,6.,0.,0.,0.
100,"Bawden, Nick","DET","@GBP","RB",1.,1.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,4.,0.1,0.1,0.
101,"Pope, Troymaine","LAC","PIT","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
102,"Watt, Derek","LAC","PIT","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.
103,"Fluellen, David","TEN","@DEN","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
104,"Jones, Taiwan","HOU","@KCC","RB",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,3.,9.,0.,0.,0.
"","","","","","","","","","","","","","","","","","","","","","","","","",""
