"Rank","Player","Team","Opp","Position","Tgt","RZTgt","Rec","Rec Yds","Rec TDs","0-9 RecTDs","10-19 RecTDs","20-29 RecTDs","30-39 RecTDs","40-49 RecTDs","50+ RecTDs","Rush Yds","Rush TDs","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
1,"Smith-Schuster, JuJu","PIT","@LAC","WR",10.5,1.7,6.7,93.,0.8,0.3,0.1,0.2,0.,0.1,0.1,0.,0.,0.,7.,0.,1.4,14.
2,"Hopkins, DeAndre","HOU","@KCC","WR",12.3,1.6,7.1,97.,0.7,0.3,0.2,0.1,0.1,0.1,0.,-0.2,0.,0.,0.,0.1,1.4,13.9
3,"Hill, Tyreek","KCC","HOU","WR",8.5,0.7,5.3,84.,0.5,0.1,0.1,0.1,0.,0.,0.2,8.,0.1,12.,1.,0.,1.1,12.9
4,"Cooper, Amari","DAL","@NYJ","WR",8.8,0.7,5.9,80.,0.6,0.1,0.1,0.1,0.,0.1,0.2,1.,0.,0.,0.,0.1,1.,11.7
5,"Jones, Julio","ATL","@ARZ","WR",9.4,1.3,6.,86.,0.5,0.1,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.2,1.2,11.5
6,"Adams, Davante","GBP","DET","WR",9.9,1.6,6.,73.,0.6,0.2,0.3,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.9,11.4
7,"Beckham, Odell","CLE","SEA","WR",8.8,1.3,5.1,69.,0.6,0.2,0.2,0.1,0.,0.1,0.,2.,0.,2.,1.,0.1,1.2,10.7
8,"Cooks, Brandin","LAR","SFO","WR",8.,1.1,5.2,80.,0.4,0.2,0.1,0.,0.,0.,0.,4.,0.,0.,0.,0.,0.9,10.7
9,"Allen, Keenan","LAC","PIT","WR",9.4,1.2,5.7,77.,0.4,0.1,0.1,0.,0.,0.1,0.,2.,0.,0.,1.,0.,1.2,10.4
10,"Diggs, Stefon","MIN","PHI","WR",9.3,1.3,6.2,65.,0.6,0.3,0.1,0.1,0.1,0.,0.,4.,0.,0.,0.,0.,1.,10.3
