"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Punt Ret Yds","Kick Ret Yds","Pts"
1,"Bethea, Antoine","NYG","@NEP","DB",6.6,1.4,0.1,0.6,0.2,0.1,0.,0.,0.,0.,8.4
2,"Byard, Kevin","TEN","@DEN","DB",4.9,1.9,0.2,0.5,0.3,0.,0.,0.,0.,0.,7.1
3,"Baker, Budda","ARZ","ATL","DB",5.4,1.6,0.1,0.4,0.,0.1,0.1,0.,0.,0.,7.
4,"Mathieu, Tyrann","KCC","HOU","DB",4.9,1.2,0.1,1.,0.2,0.,0.,0.,0.,0.,7.
5,"Williams, Shawn","CIN","@BAL","DB",4.6,1.6,0.,0.6,0.2,0.1,0.1,0.,0.,0.,6.7
6,"Bates, Jessie","CIN","@BAL","DB",4.6,2.2,0.,0.5,0.1,0.,0.,0.,0.,0.,6.6
7,"Collins, Landon","WAS","@MIA","DB",4.7,1.5,0.,0.7,0.2,0.1,0.,0.,0.,0.,6.6
8,"Phillips, Adrian","LAC","PIT","DB",4.2,1.8,0.,0.8,0.2,0.,0.,0.,0.,0.,6.5
9,"Adams, Jamal","NYJ","DAL","DB",4.6,1.5,0.2,0.5,0.,0.1,0.1,0.,0.,0.,6.2
10,"King, Desmond","LAC","PIT","DB",4.2,1.6,0.1,0.6,0.1,0.1,0.,0.,12.,35.,6.1
11,"Amos, Adrian","GBP","DET","DB",4.6,1.1,0.,0.7,0.1,0.,0.,0.,0.,0.,6.1
12,"Butler, Malcolm","TEN","@DEN","DB",4.2,0.7,0.,1.,0.2,0.1,0.,0.,1.,2.,6.1
13,"Jackson, Kareem","DEN","TEN","DB",4.1,0.8,0.,0.9,0.3,0.1,0.,0.,0.,0.,6.1
14,"Evans, Justin","TBB","CAR","DB",4.6,1.3,0.,0.4,0.1,0.,0.,0.,0.,0.,6.
15,"Tartt, Jaquiski","SFO","@LAR","DB",4.6,1.1,0.1,0.4,0.1,0.1,0.,0.,0.,0.,5.9
16,"Vaccaro, Kenny","TEN","@DEN","DB",4.3,1.5,0.2,0.5,0.1,0.,0.,0.,0.,0.,5.9
17,"Reid, Justin","HOU","@KCC","DB",3.9,1.1,0.1,0.7,0.2,0.1,0.1,0.,0.,0.,5.8
18,"Davis, Sean","PIT","@LAC","DB",4.2,1.5,0.,0.5,0.1,0.,0.,0.,0.,0.,5.8
19,"Jones, Reshad","MIA","WAS","DB",4.3,1.2,0.,0.5,0.2,0.,0.,0.,0.,0.,5.8
20,"Peppers, Jabrill","NYG","@NEP","DB",4.3,1.9,0.,0.3,0.1,0.,0.,0.,7.,16.,5.7
21,"Smith, Harrison","MIN","PHI","DB",4.1,1.,0.2,0.5,0.2,0.,0.,0.,0.,0.,5.7
22,"Johnson, John","LAR","SFO","DB",3.9,1.6,0.,0.5,0.2,0.,0.,0.,0.,0.,5.6
23,"Jenkins, Malcolm","PHI","@MIN","DB",4.5,1.,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.6
24,"Harrison, Ronnie","JAC","NOS","DB",4.4,0.6,0.,0.6,0.1,0.,0.,0.,0.,0.,5.5
25,"Randall, Damarious","CLE","SEA","DB",4.1,0.8,0.,0.6,0.2,0.,0.,0.,0.,1.,5.5
26,"Swearinger, D.J.","ARZ","ATL","DB",4.1,0.8,0.1,0.4,0.1,0.1,0.,0.,0.,0.,5.4
27,"Baker, Deandre","NYG","@NEP","DB",4.1,0.8,0.,0.7,0.,0.1,0.,0.,0.,0.,5.3
28,"Bell, Vonn","NOS","@JAC","DB",3.6,1.,0.1,0.4,0.2,0.1,0.1,0.,0.,0.,5.2
29,"Diggs, Quandre","DET","@GBP","DB",3.7,0.8,0.,0.5,0.2,0.,0.,0.,0.,0.,5.2
30,"Heath, Jeff","DAL","@NYJ","DB",3.9,1.1,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.2
31,"Reid, Eric","CAR","@TBB","DB",3.7,1.4,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.2
32,"Ryan, Logan","TEN","@DEN","DB",3.6,1.3,0.2,0.7,0.,0.,0.,0.,1.,0.,5.2
33,"Kazee, Damontae","ATL","@ARZ","DB",3.4,1.,0.,0.6,0.3,0.,0.,0.,0.,0.,5.1
34,"Thompson, Tedric","SEA","@CLE","DB",3.8,1.4,0.,0.4,0.,0.1,0.,0.,0.,0.,5.1
35,"Maye, Marcus","NYJ","DAL","DB",4.1,1.,0.,0.2,0.1,0.1,0.,0.,0.,0.,5.1
36,"Jackson, Adoree","TEN","@DEN","DB",3.9,0.6,0.,0.7,0.1,0.1,0.,0.,12.,16.,5.1
37,"Jenkins, Rayshawn","LAC","PIT","DB",3.9,1.2,0.1,0.4,0.1,0.,0.,0.,1.,4.,5.
38,"Hargreaves, Vernon","TBB","CAR","DB",3.9,0.6,0.,0.6,0.,0.1,0.1,0.,0.,0.,5.
39,"Nelson, Steven","PIT","@LAC","DB",3.4,0.9,0.,0.7,0.1,0.1,0.,0.,0.,0.,5.
40,"Rhodes, Xavier","MIN","PHI","DB",4.,0.6,0.,0.5,0.1,0.,0.,0.,0.,0.,5.
41,"Jenkins, Janoris","NYG","@NEP","DB",3.6,0.7,0.,0.8,0.1,0.1,0.,0.,0.,0.,5.
42,"Burnett, Morgan","CLE","SEA","DB",3.2,1.1,0.1,0.7,0.2,0.1,0.,0.,0.,1.,5.
43,"Thornhill, Juan","KCC","HOU","DB",3.5,0.9,0.,0.6,0.2,0.1,0.,0.,0.,0.,4.9
44,"Fitzpatrick, Minkah","MIA","WAS","DB",3.3,1.7,0.,0.5,0.1,0.,0.,0.,0.,0.,4.9
45,"Poole, Brian","NYJ","DAL","DB",3.6,1.,0.1,0.4,0.1,0.,0.,0.,0.,0.,4.9
46,"Neal, Keanu","ATL","@ARZ","DB",3.4,1.2,0.,0.4,0.2,0.1,0.1,0.,0.,0.,4.9
47,"Fuller, Kendall","KCC","HOU","DB",3.6,1.,0.,0.6,0.1,0.,0.,0.,0.,0.,4.9
48,"Thomas, Earl","BAL","CIN","DB",2.9,0.8,0.1,0.9,0.3,0.,0.,0.,1.,0.,4.9
49,"Jackson, Donte","CAR","@TBB","DB",3.5,0.9,0.1,0.6,0.1,0.,0.,0.,0.,0.,4.8
50,"Woods, Xavier","DAL","@NYJ","DB",3.3,1.2,0.,0.6,0.1,0.1,0.,0.,0.,0.,4.8
51,"Lattimore, Marshon","NOS","@JAC","DB",2.9,0.6,0.,0.9,0.2,0.1,0.1,0.,0.,0.,4.8
