Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Kelce, Travis",KCC,@OAK,TE,8.7,1.5,5.8,77.7,0.5,0.1,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,1.,10.7
2,"Gronkowski, Rob",NEP,MIN,TE,6.7,1.2,3.9,60.,0.5,0.3,0.1,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,1.,9.1
3,"Engram, Evan",NYG,CHI,TE,8.4,0.8,4.7,49.8,0.4,0.2,0.2,0.,0.,0.,0.,0.6,0.,0.,0.,0.,0.8,7.2
4,"Ertz, Zach",PHI,WAS,TE,6.4,1.,4.5,48.7,0.4,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.6,7.
5,"Graham, Jimmy",GBP,ARZ,TE,6.,1.3,3.4,35.2,0.5,0.4,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,6.4
6,"Olsen, Greg",CAR,@TBB,TE,7.,1.2,3.9,50.9,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8,6.4
7,"Burton, Trey",CHI,@NYG,TE,4.6,1.,3.,33.4,0.5,0.1,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.7,6.3
8,"Vannett, Nick",SEA,SFO,TE,4.2,1.1,2.6,29.1,0.5,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,6.1
9,"Eifert, Tyler",CIN,DEN,TE,4.1,0.8,2.8,31.9,0.5,0.4,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7,6.
10,"Walker, Delanie",TEN,NYJ,TE,6.2,0.8,3.7,42.8,0.2,0.1,0.,0.1,0.,0.,0.,0.2,0.,0.,0.,0.1,0.6,5.6
11,"Howard, O.J.",TBB,CAR,TE,3.5,0.6,2.2,30.7,0.4,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,0.7,5.5
12,"Njoku, David",CLE,@HOU,TE,5.5,0.7,3.,35.9,0.3,0.1,0.,0.2,0.,0.,0.,0.1,0.,0.,0.,0.,0.7,5.2
13,"Doyle, Jack",IND,@JAC,TE,6.,0.6,4.2,37.2,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,5.2
14,"Henry, Hunter",LAC,@PIT,TE,4.,0.9,2.8,35.2,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.1
15,"Seals-Jones, Ricky",ARZ,@GBP,TE,4.5,0.6,2.3,31.7,0.3,0.,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.1
16,"Dickson, Ed",SEA,SFO,TE,4.4,1.,2.6,26.6,0.4,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.1
17,"Gates, Antonio",LAC,@PIT,TE,4.3,0.8,2.7,31.8,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.1
18,"Hurst, Hayden",BAL,@ATL,TE,5.8,0.9,4.1,37.1,0.2,0.2,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.5,5.
19,"Reed, Jordan",WAS,@PHI,TE,4.8,0.7,3.3,33.4,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.
20,"McDonald, Vance",PIT,LAC,TE,5.3,0.9,3.4,36.1,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.9
21,"Brate, Cameron",TBB,CAR,TE,4.4,0.7,2.5,31.6,0.3,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.8
22,"Rudolph, Kyle",MIN,@NEP,TE,4.4,1.,2.8,26.9,0.3,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,4.8
23,"Seferian-Jenkins, Austin",JAC,IND,TE,5.6,1.1,3.6,29.6,0.3,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.8,4.7
24,"Cook, Jared",OAK,KCC,TE,5.2,0.7,3.1,39.7,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,4.7
25,"Gesicki, Mike",MIA,BUF,TE,4.5,0.9,3.,26.6,0.3,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.8,4.6
26,"Kittle, George",SFO,@SEA,TE,3.9,0.8,2.6,34.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.6
27,"Clay, Charles",BUF,@MIA,TE,5.8,0.8,3.5,35.8,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.4
28,"Griffin, Ryan",HOU,CLE,TE,4.9,0.6,2.8,28.9,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.1
29,"Swaim, Geoff",DAL,NOR,TE,4.4,0.7,3.1,28.4,0.2,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.1
30,"Ebron, Eric",IND,@JAC,TE,4.8,0.7,3.1,31.6,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.4,4.
31,"Heuerman, Jeff",DEN,@CIN,TE,3.,0.3,1.8,26.2,0.2,0.,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.3,3.8
32,"Davis, Vernon",WAS,@PHI,TE,3.4,0.4,2.2,30.6,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.1,0.1,0.4,3.7
33,"Watson, Benjamin",NOR,@DAL,TE,3.7,0.6,2.7,24.5,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,3.4
34,"Willson, Luke",DET,LAR,TE,2.6,0.5,1.8,18.2,0.3,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,1.8,0.,0.4,3.4
35,"Hooper, Austin",ATL,BAL,TE,3.6,0.7,2.5,22.7,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,3.4
36,"Celek, Garrett",SFO,@SEA,TE,2.1,0.4,1.3,19.9,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,3.3
37,"Tomlinson, Eric",NYJ,@TEN,TE,4.2,0.7,2.6,24.7,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.4,3.3
38,"Kroft, Tyler",CIN,DEN,TE,2.5,0.4,1.7,14.6,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,2.8
39,"Higbee, Tyler",LAR,@DET,TE,3.3,0.4,1.8,19.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.6
40,"James, Jesse",PIT,LAC,TE,3.3,0.5,2.1,20.4,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,2.4
41,"Dissly, Will",SEA,SFO,TE,1.9,0.3,1.3,13.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,1.8,0.,0.2,2.
42,"Lee, Khari",BUF,@MIA,TE,2.4,0.2,1.2,16.1,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.4,0.,0.3,2.
43,"Gresham, Jermaine",ARZ,@GBP,TE,2.7,0.5,1.6,16.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,1.9
44,"Sims, Dion",CHI,@NYG,TE,2.3,0.2,1.2,13.6,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.8
45,"Lewis, Marcedes",GBP,ARZ,TE,2.4,0.3,1.2,13.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.8
46,"Harris, Demetrius",KCC,@OAK,TE,2.4,0.5,1.2,14.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3,0.,0.4,1.7
47,"Goedert, Dallas",PHI,WAS,TE,2.3,0.4,1.3,11.5,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.2,1.7
48,"DeValve, Seth",CLE,@HOU,TE,2.2,0.2,1.2,14.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.7
49,"Ellison, Rhett",NYG,CHI,TE,1.8,0.1,1.2,12.7,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.6
50,"Fells, Darren",CLE,@HOU,TE,2.2,0.4,1.2,13.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.3,1.6
51,"Boyle, Nick",BAL,@ATL,TE,2.7,0.7,2.,14.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,1.5
52,"Akins, Jordan",HOU,CLE,TE,2.7,0.3,1.4,12.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.4
53,"Smith, Jonnu",TEN,NYJ,TE,1.9,0.2,1.2,9.5,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.3
54,"Hill, Josh",NOR,@DAL,TE,1.9,0.4,1.1,10.9,0.1,0.1,0.,0.,0.,0.,0.,-0.6,0.,0.,0.,0.1,0.3,1.3
55,"Everett, Gerald",LAR,@DET,TE,1.9,0.5,0.8,8.4,0.1,0.1,0.,0.,0.,0.,0.,0.3,0.,0.,0.,0.1,0.3,1.2
56,"Kendricks, Lance",GBP,ARZ,TE,2.3,0.2,1.1,11.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.2
57,"Green, Virgil",LAC,@PIT,TE,1.3,0.2,0.9,11.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.2
58,"O'Shaughnessy, James",JAC,IND,TE,1.4,0.3,0.8,8.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.1
59,"Butt, Jake",DEN,@CIN,TE,1.4,0.1,0.8,9.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.9
60,"Morgan, David",MIN,@NEP,TE,0.8,0.1,0.6,4.8,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.9
61,"Swoope, Erik",IND,@JAC,TE,0.8,0.,0.4,8.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.9
62,"Paul, Niles",JAC,IND,TE,1.3,0.1,0.8,7.8,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,2.6,0.,0.1,0.8
63,"Roberts, Michael",DET,LAR,TE,1.5,0.4,0.8,7.9,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.4,0.8
64,"Adams, Jerell",NYG,CHI,TE,1.,0.,0.8,7.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8
65,"Derby, A.J.",MIA,BUF,TE,1.3,0.4,0.6,5.7,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.,0.5,0.,0.2,0.7
66,"Allen, Dwayne",NEP,MIN,TE,0.9,0.2,0.5,3.9,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.7
67,"Brown, Daniel",CHI,@NYG,TE,1.1,0.,0.7,6.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7
68,"Jarwin, Blake",DAL,NOR,TE,0.7,0.1,0.4,5.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.6
69,"Gray, MarQueis",MIA,BUF,TE,0.7,0.1,0.5,5.5,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.4,0.,0.1,0.6
70,"Smith, Lee",OAK,KCC,TE,0.9,0.1,0.6,5.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5
71,"Uzomah, C.J.",CIN,DEN,TE,0.7,0.1,0.5,4.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5
72,"Thomas, Logan",BUF,@MIA,TE,0.6,0.,0.5,4.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5
73,"Toilolo, Levine",DET,LAR,TE,0.8,0.1,0.6,4.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5
74,"Williams, Maxx",BAL,@ATL,TE,1.,0.2,0.9,5.5,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.,0.1,0.1,0.4
75,"Sprinkle, Jeremy",WAS,@PHI,TE,0.5,0.,0.3,3.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.9,0.,0.,0.4
76,"Leggett, Jordan",NYJ,@TEN,TE,0.7,0.,0.4,3.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4
77,"Sterling, Neal",NYJ,@TEN,TE,0.6,0.,0.4,3.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3
78,"Manhertz, Chris",CAR,@TBB,TE,1.,0.1,0.3,3.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.3
79,"Hollister, Jacob",NEP,MIN,TE,0.6,0.1,0.3,2.7,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.,0.,0.,0.1,0.3
80,"Cross, Alan",TBB,CAR,TE,0.6,0.,0.4,3.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3
81,"Grimble, Xavier",PIT,LAC,TE,0.7,0.1,0.3,2.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.3
82,"Carrier, Derek",OAK,KCC,TE,0.4,0.1,0.2,2.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.8,0.,0.,0.2
83,"Stocker, Luke",TEN,NYJ,TE,0.4,0.,0.2,2.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2
84,"Thomas, Jordan",HOU,CLE,TE,0.6,0.1,0.2,1.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.2
85,"Braunecker, Ben",CHI,@NYG,TE,0.3,0.,0.1,1.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.1
86,"Ellis, Alex",KCC,@OAK,TE,0.3,0.1,0.1,1.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.1
87,"Auclair, Antony",TBB,CAR,TE,0.4,0.,0.2,1.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
88,"Daniels, Darrell",SEA,SFO,TE,0.6,0.1,0.1,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.1
89,"Paulsen, Logan",ATL,BAL,TE,0.2,0.,0.1,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
90,"Momah, Ifeanyi",ARZ,@GBP,TE,0.4,0.1,0.1,0.9,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
91,"Holmes, Gabe",ARZ,@GBP,TE,0.7,0.2,0.1,0.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
92,"Charles, Orson",CLE,@HOU,TE,0.,0.,0.,0.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
93,"LaCosse, Matt",DEN,@CIN,TE,0.2,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
94,"Arnold, Dan",NOR,@DAL,TE,0.4,0.1,0.1,0.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,-0.1
