Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Gurley, Todd",LAR,GBP,RB,18.8,81.2,0.7,0.6,0.,0.,0.,0.,0.1,4.,40.8,0.2,0.2,0.1,0.1,0.1,0.1,2.4,17.7
2,"Johnson, David",ARZ,SFO,RB,16.6,69.6,0.7,0.6,0.,0.1,0.,0.,0.,4.1,42.1,0.1,0.2,0.1,0.1,1.,0.2,2.,15.9
3,"Bell, Le'Veon",PIT,CLE,RB,17.,73.4,0.5,0.4,0.1,0.,0.,0.,0.,4.6,37.1,0.2,0.1,0.1,0.,0.,0.1,1.5,15.
4,"Michel, Sony",NEP,@BUF,RB,12.3,50.8,0.8,0.7,0.1,0.,0.,0.,0.,3.,24.2,0.3,0.1,0.,0.,7.2,0.,2.2,14.
5,"Kamara, Alvin",NOR,@MIN,RB,9.2,45.8,0.5,0.4,0.,0.1,0.,0.,0.,4.1,41.2,0.2,0.2,0.1,0.,22.5,0.1,1.8,13.2
6,"Barkley, Saquon",NYG,WAS,RB,17.4,77.1,0.4,0.3,0.,0.,0.,0.,0.1,4.5,28.2,0.1,0.1,0.1,0.,1.3,0.1,1.2,13.1
7,"Cook, Dalvin",MIN,NOR,RB,14.5,64.2,0.6,0.5,0.,0.,0.,0.,0.,3.3,26.1,0.1,0.1,0.1,0.,1.1,0.1,1.8,13.
8,"Howard, Jordan",CHI,NYJ,RB,18.,80.6,0.5,0.4,0.1,0.1,0.,0.,0.,1.5,12.,0.,0.,0.,0.,0.,0.1,1.4,12.5
9,"Fournette, Leonard",JAC,PHI,RB,16.8,65.,0.6,0.5,0.,0.,0.,0.,0.1,2.5,20.5,0.,0.1,0.,0.,1.3,0.,1.4,12.5
10,"Hunt, Kareem",KCC,DEN,RB,15.3,69.8,0.4,0.3,0.,0.,0.1,0.,0.1,2.8,21.8,0.1,0.1,0.,0.,0.,0.1,1.6,12.4
11,"Burkhead, Rex",NEP,@BUF,RB,7.3,31.3,0.7,0.6,0.1,0.,0.,0.,0.,3.,29.4,0.2,0.1,0.1,0.,2.6,0.,1.8,11.6
12,"Mixon, Joe",CIN,TBB,RB,16.5,61.9,0.4,0.3,0.1,0.,0.,0.,0.,3.,28.4,0.,0.1,0.1,0.,0.,0.1,1.5,11.4
13,"McCaffrey, Christian",CAR,BAL,RB,9.4,36.2,0.3,0.2,0.,0.,0.,0.,0.,4.7,42.7,0.3,0.2,0.1,7.3,2.3,0.1,1.2,11.3
14,"Williams, Jamaal",GBP,@LAR,RB,14.2,56.,0.4,0.3,0.,0.,0.,0.,0.,2.3,21.3,0.2,0.1,0.,0.,0.,0.,1.3,11.1
15,"Miller, Lamar",HOU,MIA,RB,17.7,66.8,0.3,0.3,0.,0.,0.,0.,0.,2.4,18.4,0.1,0.1,0.,0.,0.,0.,1.,11.
16,"Ingram, Mark",NOR,@MIN,RB,11.5,51.5,0.5,0.4,0.,0.1,0.,0.,0.,3.,23.3,0.1,0.1,0.,0.,3.9,0.1,1.3,10.7
17,"Lynch, Marshawn",OAK,IND,RB,13.5,61.4,0.5,0.3,0.,0.2,0.,0.,0.1,1.9,14.6,0.,0.1,0.,0.2,0.,0.1,1.3,10.7
