Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Jones, Reshad",MIA,@NEP,DB,5.7,2.,0.1,0.5,0.2,0.,0.,0.,0.,0.,7.7
2,"Coleman, Kurt",NOR,@NYG,DB,5.1,2.,0.1,0.9,0.2,0.,0.,0.,0.,0.,7.6
3,"Byard, Kevin",TEN,PHI,DB,5.1,1.4,0.,0.8,0.4,0.,0.,0.,0.,0.,7.3
4,"Collins, Landon",NYG,NOR,DB,5.,1.5,0.1,0.7,0.2,0.,0.,0.,0.,0.,7.1
5,"Hyde, Micah",BUF,@GBP,DB,4.8,1.3,0.,0.8,0.3,0.,0.,0.,2.6,0.,6.8
6,"Baker, Budda",ARZ,SEA,DB,4.9,1.3,0.1,0.7,0.1,0.1,0.1,0.,0.2,0.,6.7
7,"Poyer, Jordan",BUF,@GBP,DB,4.1,2.1,0.1,0.7,0.3,0.,0.,0.,0.,0.,6.6
8,"Vaccaro, Kenny",TEN,PHI,DB,4.9,1.2,0.1,0.7,0.1,0.1,0.,0.,4.,1.8,6.5
9,"McDougald, Bradley",SEA,@ARZ,DB,4.6,1.5,0.,0.6,0.1,0.1,0.,0.,0.,0.,6.3
10,"Geathers, Clayton",IND,HOU,DB,4.4,1.3,0.,0.7,0.2,0.1,0.,0.,0.,0.,6.3
11,"Amos, Adrian",CHI,TBB,DB,5.2,0.8,0.,0.3,0.1,0.1,0.1,0.,0.,0.,6.3
12,"Jenkins, Malcolm",PHI,@TEN,DB,4.5,1.5,0.,0.5,0.2,0.1,0.1,0.,0.,0.,6.2
13,"Tartt, Jaquiski",SFO,@LAC,DB,4.8,1.3,0.,0.4,0.1,0.,0.,0.,0.,0.,6.2
14,"Lattimore, Marshon",NOR,@NYG,DB,3.6,0.9,0.,1.4,0.3,0.,0.,0.,0.,0.,6.2
15,"Jefferson, Tony",BAL,@PIT,DB,4.6,1.7,0.2,0.3,0.1,0.,0.,0.,0.,0.,6.2
16,"Smith, Harrison",MIN,@LAR,DB,4.6,1.3,0.2,0.5,0.1,0.,0.,0.,0.,0.,6.1
17,"Ryan, Logan",TEN,PHI,DB,4.6,1.2,0.,0.7,0.1,0.,0.,0.,0.,0.,6.1
18,"Berry, Eric",KCC,@DEN,DB,4.,0.9,0.1,0.8,0.4,0.1,0.,0.,0.,0.,6.1
19,"Neal, Keanu",ATL,CIN,DB,4.4,1.7,0.,0.4,0.,0.2,0.1,0.,0.,0.,6.1
20,"Thomas, Earl",SEA,@ARZ,DB,4.1,2.4,0.,0.6,0.1,0.,0.,0.,0.,0.,6.
21,"Adams, Jamal",NYJ,@JAC,DB,4.5,1.4,0.1,0.4,0.,0.1,0.1,0.,0.,0.,6.
22,"Weddle, Eric",BAL,@PIT,DB,3.6,1.4,0.1,0.7,0.4,0.1,0.,0.,0.,0.1,6.
23,"Brice, Kentrell",GBP,BUF,DB,4.1,1.1,0.,0.8,0.2,0.,0.,0.,1.1,0.,5.9
24,"Burnett, Morgan",PIT,BAL,DB,4.2,1.4,0.2,0.4,0.1,0.1,0.,0.,0.,0.,5.8
25,"Quin, Glover",DET,@DAL,DB,4.2,1.7,0.,0.4,0.1,0.2,0.,0.,0.,0.,5.8
26,"Ward, Denzel",CLE,@OAK,DB,4.,1.,0.,0.8,0.2,0.1,0.,0.,1.7,4.6,5.8
27,"Johnson, John",LAR,MIN,DB,4.1,1.5,0.,0.7,0.1,0.,0.,0.,0.,0.,5.8
28,"McCourty, Devin",NEP,MIA,DB,4.7,1.,0.1,0.4,0.1,0.,0.,0.,0.,0.7,5.8
29,"Darby, Ronald",PHI,@TEN,DB,3.8,0.7,0.,1.3,0.1,0.,0.,0.,0.,0.,5.7
30,"Jackson, Adoree",TEN,PHI,DB,4.2,0.7,0.,0.9,0.,0.2,0.,0.,16.4,36.4,5.7
31,"James, Derwin",LAC,SFO,DB,3.7,0.9,0.1,0.8,0.3,0.,0.,0.,0.,0.7,5.7
32,"Carr, Brandon",BAL,@PIT,DB,4.,0.5,0.,0.8,0.2,0.,0.,0.,0.,0.,5.6
33,"Chung, Patrick",NEP,MIA,DB,4.1,1.2,0.,0.6,0.1,0.,0.,0.,0.2,0.1,5.5
34,"Mills, Jalen",PHI,@TEN,DB,3.6,0.9,0.,1.,0.2,0.,0.,0.,0.,0.,5.5
35,"Bethea, Antoine",ARZ,SEA,DB,3.9,0.7,0.1,0.6,0.3,0.1,0.,0.,0.9,0.,5.5
36,"Griffin, Shaq",SEA,@ARZ,DB,3.7,0.7,0.1,1.1,0.1,0.,0.,0.,0.,0.,5.5
37,"Davis, Sean",PIT,BAL,DB,4.,1.4,0.,0.4,0.1,0.,0.,0.,0.,0.,5.5
38,"Jones, Byron",DAL,DET,DB,3.9,1.3,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.5
39,"Peters, Marcus",LAR,MIN,DB,3.8,0.5,0.,0.7,0.2,0.2,0.1,0.,0.,0.,5.4
40,"Jackson, Eddie",CHI,TBB,DB,4.,1.1,0.,0.4,0.1,0.1,0.1,0.,0.3,0.,5.4
41,"Wilson, Tavon",DET,@DAL,DB,3.8,1.,0.1,0.5,0.2,0.1,0.,0.,0.,0.,5.4
42,"Harris, Erik",OAK,CLE,DB,4.,0.8,0.,0.6,0.2,0.,0.,0.,0.,0.,5.4
43,"Williams, Marcus",NOR,@NYG,DB,3.8,1.,0.1,0.5,0.2,0.,0.,0.,0.,0.,5.4
44,"Sendejo, Andrew",MIN,@LAR,DB,3.5,1.6,0.,0.6,0.2,0.,0.,0.,0.,0.,5.3
45,"Ramsey, Jalen",JAC,NYJ,DB,3.4,0.7,0.,1.,0.3,0.,0.,0.,0.,0.,5.3
46,"Colbert, Adrian",SFO,@LAC,DB,4.,0.5,0.,0.7,0.,0.2,0.1,0.,0.,0.,5.3
47,"White, Tre'Davious",BUF,@GBP,DB,3.3,1.,0.,0.9,0.2,0.,0.,0.,0.,0.,5.3
48,"Evans, Justin",TBB,@CHI,DB,3.8,0.9,0.,0.6,0.2,0.,0.,0.,0.,0.,5.3
49,"Parker, Ron",KCC,@DEN,DB,4.3,0.7,0.,0.3,0.1,0.,0.,0.,0.,0.,5.2
50,"Fitzpatrick, Minkah",MIA,@NEP,DB,3.6,1.2,0.,0.6,0.1,0.1,0.,0.,0.,0.,5.2
51,"Farley, Matthias",IND,HOU,DB,3.4,1.8,0.,0.6,0.1,0.,0.,0.,0.,0.,5.2
52,"Grimes, Brent",TBB,@CHI,DB,3.2,0.5,0.,1.1,0.2,0.,0.,0.,0.,0.,5.1
53,"McLeod, Rodney",PHI,@TEN,DB,3.8,1.1,0.1,0.4,0.1,0.,0.,0.,0.,0.,5.1
54,"Carrie, Travis",CLE,@OAK,DB,4.2,0.9,0.,0.5,0.,0.,0.,0.,2.5,0.4,5.1
55,"Slay, Darius",DET,@DAL,DB,2.9,0.3,0.,1.3,0.3,0.,0.,0.,0.,0.,5.1
56,"Clinton-Dix, Hasean",GBP,BUF,DB,3.9,0.8,0.,0.4,0.1,0.,0.,0.,0.,0.,5.1
57,"Stewart, Darian",DEN,KCC,DB,3.5,0.8,0.,0.5,0.3,0.1,0.,0.,0.,0.,5.1
58,"Witherspoon, Ahkello",SFO,@LAC,DB,3.6,0.6,0.,0.7,0.2,0.1,0.,0.,0.,0.,5.1
59,"Gilchrist, Marcus",OAK,CLE,DB,3.7,0.9,0.,0.6,0.1,0.,0.,0.,0.,0.,5.
60,"Crawley, Ken",NOR,@NYG,DB,3.5,0.8,0.,1.,0.1,0.,0.,0.,0.,0.,5.
61,"Nelson, Steven",KCC,@DEN,DB,3.6,0.8,0.,0.6,0.1,0.1,0.1,0.,0.,0.,4.9
62,"Church, Barry",JAC,NYJ,DB,3.5,1.1,0.1,0.4,0.2,0.,0.,0.,0.,0.,4.9
63,"Conte, Chris",TBB,@CHI,DB,3.7,0.8,0.,0.5,0.1,0.1,0.,0.,0.3,0.,4.9
64,"Woods, Xavier",DAL,DET,DB,3.7,0.8,0.,0.4,0.1,0.1,0.,0.,0.,0.,4.9
65,"Fuller, Kyle",CHI,TBB,DB,3.4,0.5,0.,1.1,0.,0.,0.,0.,0.,0.,4.8
66,"Melvin, Rashaan",OAK,CLE,DB,3.4,1.2,0.,0.6,0.1,0.1,0.,0.,0.,0.,4.8
67,"Williams, Shawn",CIN,@ATL,DB,3.6,0.9,0.,0.5,0.2,0.,0.,0.,0.2,0.,4.8
68,"Mitchell, Terrance",CLE,@OAK,DB,3.1,0.8,0.,1.,0.1,0.,0.,0.,0.4,2.9,4.8
69,"Dennard, Darqueze",CIN,@ATL,DB,3.4,1.5,0.1,0.3,0.1,0.,0.,0.,0.,0.,4.8
70,"Joseph, Karl",OAK,CLE,DB,3.5,1.3,0.1,0.3,0.1,0.1,0.1,0.,0.,0.,4.8
71,"King, Desmond",LAC,SFO,DB,3.8,0.5,0.2,0.3,0.1,0.,0.,0.,0.2,18.1,4.7
72,"Apple, Eli",NYG,NOR,DB,3.5,0.8,0.,0.6,0.1,0.,0.,0.,0.,0.,4.7
73,"Gilmore, Stephon",NEP,MIA,DB,3.1,0.4,0.1,1.,0.1,0.1,0.,0.,0.,0.,4.7
74,"Waynes, Trae",MIN,@LAR,DB,3.1,0.5,0.1,1.,0.1,0.,0.,0.,0.,0.,4.6
75,"Bouye, A.J.",JAC,NYJ,DB,3.2,0.4,0.,0.7,0.2,0.,0.,0.,0.,0.,4.6
76,"Mathieu, Tyrann",HOU,@IND,DB,3.4,0.7,0.1,0.4,0.2,0.1,0.,0.,0.,0.,4.6
77,"Jackson, Kareem",HOU,@IND,DB,3.1,1.,0.,0.6,0.2,0.,0.,0.,0.,0.,4.6
78,"Rowe, Eric",NEP,MIA,DB,3.3,0.5,0.,0.7,0.2,0.,0.,0.,0.,0.,4.6
79,"Skrine, Buster",NYJ,@JAC,DB,3.4,0.5,0.,0.6,0.,0.1,0.1,0.,0.,0.,4.6
80,"Addae, Jahleel",LAC,SFO,DB,3.4,1.1,0.,0.4,0.1,0.,0.,0.,0.,0.6,4.5
81,"Bates, Jessie",CIN,@ATL,DB,3.4,1.,0.,0.5,0.,0.,0.,0.,0.2,0.9,4.5
82,"Jones, Josh",GBP,BUF,DB,3.5,0.7,0.,0.4,0.1,0.,0.,0.,0.,0.,4.4
83,"Jenkins, Janoris",NYG,NOR,DB,2.8,0.5,0.,0.9,0.2,0.1,0.,0.,0.,0.,4.4
