Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Mosley, C.J.",BAL,@PIT,LB,5.6,2.5,0.,0.6,0.2,0.2,0.1,0.,8.1
2,"Wagner, Bobby",SEA,@ARZ,LB,5.5,3.6,0.1,0.2,0.1,0.,0.,0.,7.9
3,"Davis, Demario",NOR,@NYG,LB,5.6,2.2,0.3,0.3,0.1,0.,0.,0.,7.6
4,"Foster, Reuben",SFO,@LAC,LB,6.3,1.8,0.1,0.1,0.1,0.1,0.,0.,7.6
5,"Smith, Telvin",JAC,NYJ,LB,5.9,1.5,0.1,0.4,0.1,0.1,0.1,0.,7.6
6,"Lee, Sean",DAL,DET,LB,5.9,2.8,0.,0.1,0.,0.,0.,0.,7.4
7,"Ogletree, Alec",NYG,NOR,LB,4.9,2.5,0.1,0.7,0.2,0.1,0.,0.,7.3
8,"Jones, Deion",ATL,CIN,LB,5.,2.4,0.,0.6,0.1,0.1,0.,0.,7.2
9,"Martinez, Blake",GBP,BUF,LB,4.8,2.6,0.1,0.5,0.1,0.,0.,0.,7.
10,"Wright, K.J.",SEA,@ARZ,LB,4.7,2.9,0.1,0.5,0.1,0.,0.,0.,7.
11,"Alexander, Kwon",TBB,@CHI,LB,5.1,1.7,0.1,0.3,0.1,0.1,0.,0.,6.8
12,"Edmunds, Tremaine",BUF,@GBP,LB,5.,2.6,0.1,0.2,0.,0.1,0.,0.,6.7
13,"Williamson, Avery",NYJ,@JAC,LB,4.5,3.1,0.3,0.3,0.,0.1,0.,0.,6.7
14,"Williams, Vince",PIT,BAL,LB,4.8,1.6,0.4,0.2,0.1,0.,0.,0.,6.6
15,"Hitchens, Anthony",KCC,@DEN,LB,4.7,2.2,0.2,0.3,0.1,0.,0.,0.,6.5
16,"Barron, Mark",LAR,MIN,LB,4.9,1.5,0.1,0.4,0.2,0.,0.,0.,6.5
17,"Mack, Khalil",CHI,TBB,LB,4.5,1.7,0.5,0.2,0.,0.1,0.1,0.,6.2
18,"David, Lavonte",TBB,@CHI,LB,4.6,1.6,0.1,0.1,0.,0.2,0.2,0.,6.1
19,"McKinney, Benardrick",HOU,@IND,LB,4.6,2.4,0.2,0.2,0.,0.,0.,0.,6.1
20,"Jack, Myles",JAC,NYJ,LB,4.5,1.5,0.2,0.4,0.1,0.1,0.1,0.,6.1
21,"Lee, Darron",NYJ,@JAC,LB,4.5,2.,0.2,0.2,0.,0.1,0.,0.,6.
22,"Perryman, Denzel",LAC,SFO,LB,4.6,1.6,0.1,0.1,0.1,0.1,0.1,0.,6.
23,"Kendricks, Eric",MIN,@LAR,LB,4.,2.5,0.1,0.4,0.,0.,0.,0.,5.9
24,"Davis, Jarrad",DET,@DAL,LB,4.4,2.,0.1,0.2,0.,0.1,0.1,0.,5.8
25,"Littleton, Cory",LAR,MIN,LB,4.,2.2,0.2,0.2,0.1,0.1,0.,0.,5.7
26,"Woodyard , Wesley",TEN,PHI,LB,4.1,2.,0.2,0.3,0.,0.,0.,0.,5.7
27,"Bucannon, Deone",ARZ,SEA,LB,4.3,1.8,0.1,0.3,0.,0.1,0.,0.,5.7
28,"Kirksey, Christian",CLE,@OAK,LB,4.1,2.3,0.1,0.2,0.,0.1,0.,0.,5.7
29,"Bostic, Jon",PIT,BAL,LB,3.9,2.2,0.4,0.1,0.,0.1,0.,0.,5.6
