Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Brown, Antonio",PIT,@CIN,WR,10.1,1.8,6.2,84.2,0.6,0.2,0.1,0.2,0.1,0.,0.1,1.1,0.,7.6,1.9,0.1,1.8,12.1
2,"Evans, Mike",TBB,@GBP,WR,11.7,2.3,5.8,85.6,0.5,0.2,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,2.3,11.8
3,"Nelson, Jordy",GBP,TBB,WR,9.2,2.,5.4,67.1,0.7,0.4,0.1,0.1,0.1,0.,0.,2.4,0.1,0.,0.9,0.,1.8,11.5
4,"Allen, Keenan",LAC,CLE,WR,8.3,1.9,5.6,76.2,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.,0.,0.6,0.8,0.,2.1,11.
5,"Jones, Julio",ATL,MIN,WR,8.6,1.4,5.5,85.9,0.4,0.2,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,1.5,10.9
6,"Benjamin, Kelvin",CAR,@NOR,WR,9.1,1.4,4.8,73.4,0.6,0.2,0.1,0.1,0.,0.1,0.,0.7,0.,2.,0.,0.1,1.3,10.8
7,"Green, A.J.",CIN,PIT,WR,9.2,1.8,5.6,79.7,0.5,0.2,0.1,0.1,0.,0.,0.1,0.4,0.,0.,0.,0.,1.8,10.8
8,"Thomas, Michael",NOR,CAR,WR,7.2,1.1,5.1,70.6,0.6,0.3,0.1,0.1,0.,0.,0.1,0.6,0.,0.1,0.,0.,1.1,10.7
9,"Crabtree, Michael",OAK,NYG,WR,11.9,3.,6.5,72.6,0.5,0.2,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,2.8,10.6
10,"Baldwin, Doug",SEA,PHI,WR,7.8,1.4,5.5,68.4,0.6,0.2,0.2,0.1,0.1,0.,0.,0.5,0.,0.,0.,0.,1.3,10.5
11,"Bryant, Dez",DAL,WAS,WR,8.8,2.1,4.4,66.4,0.7,0.2,0.3,0.1,0.,0.1,0.,0.,0.,0.3,0.,0.1,2.2,10.5
12,"Watkins, Sammy",LAR,@ARZ,WR,8.5,0.8,4.9,65.6,0.5,0.2,0.1,0.1,0.1,0.1,0.,4.1,0.1,4.6,5.6,0.,0.9,10.2
13,"Robinson, Allen",JAC,IND,WR,10.,2.,4.7,68.7,0.5,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.8,10.1
14,"Pryor, Terrelle",WAS,@DAL,WR,8.7,0.9,5.,74.1,0.3,0.1,0.1,0.,0.,0.,0.1,0.1,0.,1.7,0.,0.,0.8,9.5
15,"Hopkins, DeAndre",HOU,@TEN,WR,10.8,1.7,5.5,72.8,0.4,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.6,9.4
16,"Cooks, Brandin",NEP,@BUF,WR,7.3,0.8,4.6,67.2,0.4,0.1,0.1,0.,0.,0.,0.2,2.3,0.,2.9,0.3,0.,0.9,9.4
17,"Hilton, T.Y.",IND,@JAC,WR,8.6,1.6,4.6,74.7,0.3,0.1,0.,0.,0.1,0.,0.,0.,0.,0.4,0.1,0.,1.6,9.3
18,"Jeffery, Alshon",PHI,@SEA,WR,9.4,1.2,5.3,74.7,0.3,0.1,0.1,0.,0.,0.1,0.,0.3,0.,0.,2.2,0.,1.,9.2
19,"Sanders, Emmanuel",DEN,@MIA,WR,9.3,1.5,5.,71.7,0.3,0.1,0.,0.,0.,0.,0.1,0.6,0.,1.6,0.4,0.,1.3,9.
20,"Beckham, Odell",NYG,@OAK,WR,8.,1.8,4.4,60.2,0.5,0.2,0.1,0.,0.,0.,0.1,0.4,0.,2.5,1.8,0.,1.6,8.9
21,"Adams, Davante",GBP,TBB,WR,6.,1.2,4.,53.4,0.6,0.3,0.1,0.1,0.,0.,0.1,0.4,0.,1.3,0.,0.,0.9,8.9
22,"Tate, Golden",DET,@BAL,WR,8.8,1.4,5.6,63.7,0.4,0.2,0.,0.1,0.,0.,0.1,1.,0.,1.1,0.,0.,0.7,8.7
