"Rank","Player","Team","Opp","Position","Tgt","RZTgt","Rec","Rec Yds","Rec TDs","0-9 RecTDs","10-19 RecTDs","20-29 RecTDs","30-39 RecTDs","40-49 RecTDs","50+ RecTDs","Rush Yds","Rush TDs","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
1,"Ertz, Zach","PHI","NYG","TE",9.9,1.6,6.8,69.,0.6,0.2,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.,10.3
2,"Kelce, Travis","KCC","@NEP","TE",7.2,1.3,4.6,59.,0.4,0.2,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.9,8.6
3,"Howard, O.J.","TBB","IND","TE",4.9,0.8,3.2,47.,0.5,0.3,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,0.9,7.8
4,"Kittle, George","SFO","@NOS","TE",6.5,1.1,3.9,56.,0.2,0.1,0.,0.,0.,0.1,0.1,0.,0.,0.,0.,0.,0.7,7.
5,"Rudolph, Kyle","MIN","DET","TE",5.7,1.,4.1,40.,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,6.3
6,"Ebron, Eric","IND","@TBB","TE",5.1,0.9,3.,33.,0.5,0.2,0.2,0.1,0.,0.,0.,-0.3,0.,0.,0.,0.1,0.7,6.1
7,"Olsen, Greg","CAR","@ATL","TE",5.2,1.,3.2,36.,0.4,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.9
8,"Njoku, David","CLE","CIN","TE",5.6,0.8,3.3,40.,0.3,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.8
9,"Hooper, Austin","ATL","CAR","TE",5.2,0.6,4.2,41.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,5.6
10,"Engram, Evan","NYG","@PHI","TE",5.4,0.5,3.2,39.,0.2,0.1,0.1,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.5,5.4
11,"Cook, Jared","NOS","SFO","TE",4.6,0.6,3.2,40.,0.2,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.3
12,"Davis, Vernon","WAS","@GBP","TE",4.3,0.3,2.6,39.,0.2,0.,0.,0.1,0.,0.,0.1,0.,0.,0.,0.,0.1,0.4,5.1
13,"Dissly, Will","SEA","@LAR","TE",2.9,0.6,2.,26.,0.4,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.
14,"Henry, Hunter","LAC","@JAC","TE",4.,0.8,2.8,35.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.9
15,"Waller, Darren","OAK","TEN","TE",4.1,0.4,2.8,38.,0.2,0.,0.,0.1,0.,0.,0.,1.,0.,0.,0.,0.,0.6,4.9
16,"Witten, Jason","DAL","@CHI","TE",5.1,0.7,3.7,34.,0.2,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.8
17,"Graham, Jimmy","GBP","WAS","TE",5.6,0.8,3.1,34.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7,4.6
