"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Pts"
1,"Watt, J.J.","HOU","DEN","DL",2.8,0.7,0.9,0.4,0.,0.4,0.,0.,5.8
2,"Donald, Aaron","LAR","SEA","DL",2.6,1.1,1.,0.1,0.,0.3,0.1,0.,5.6
3,"Peters, Corey","ARZ","PIT","DL",3.4,1.1,0.6,0.2,0.,0.1,0.,0.,5.5
4,"Oliver, Ed","BUF","BAL","DL",2.7,1.2,0.7,0.4,0.,0.2,0.,0.,5.4
5,"Houston, Justin","IND","@TBB","DL",2.5,0.9,0.8,0.1,0.,0.3,0.2,0.,5.3
6,"Clowney, Jadeveon","SEA","@LAR","DL",2.8,0.7,0.8,0.1,0.,0.2,0.1,0.,5.2
7,"Reed, Jarran","SEA","@LAR","DL",2.8,1.2,0.8,0.1,0.,0.1,0.1,0.,5.1
8,"Bosa, Joey","LAC","@JAC","DL",2.9,0.8,0.8,0.1,0.,0.2,0.1,0.,5.1
9,"Clark, Frank","KCC","@NEP","DL",2.2,0.6,0.9,0.2,0.1,0.3,0.1,0.,5.
10,"Hunter, Danielle","MIN","DET","DL",2.8,1.2,0.8,0.,0.,0.,0.,0.,5.
11,"Flowers, Trey","DET","@MIN","DL",2.7,1.7,0.5,0.1,0.,0.2,0.1,0.,4.9
12,"Jordan, Cameron","NOS","SFO","DL",2.4,0.8,0.7,0.5,0.,0.,0.,0.,4.9
13,"Heyward, Cameron","PIT","@ARZ","DL",2.3,1.5,0.7,0.3,0.,0.1,0.1,0.,4.9
14,"Clark, Kenny","GBP","WAS","DL",2.6,1.9,0.4,0.3,0.,0.,0.,0.,4.7
15,"Buckner, DeForest","SFO","@NOS","DL",2.7,1.1,0.5,0.3,0.,0.,0.,0.,4.7
16,"Campbell, Calais","JAC","LAC","DL",2.8,1.,0.6,0.1,0.,0.1,0.1,0.,4.7
17,"Pierre-Paul, Jason","TBB","IND","DL",2.6,0.7,0.6,0.2,0.,0.,0.,0.,4.5
18,"Ford, Dee","SFO","@NOS","DL",2.5,0.9,0.6,0.1,0.,0.2,0.1,0.,4.4
19,"Garrett, Myles","CLE","CIN","DL",2.1,0.8,0.8,0.1,0.,0.1,0.1,0.,4.3
20,"Ferrell, Clelin","OAK","TEN","DL",2.4,1.4,0.4,0.1,0.,0.1,0.,0.,4.2
21,"Barnett, Derek","PHI","NYG","DL",1.9,0.6,0.8,0.,0.,0.3,0.,0.,4.2
22,"Jones, Chris","KCC","@NEP","DL",1.9,1.1,0.7,0.3,0.,0.1,0.,0.,4.2
23,"Casey, Jurrell","TEN","@OAK","DL",2.4,1.6,0.4,0.1,0.,0.1,0.1,0.,4.2
24,"Tuitt, Stephon","PIT","@ARZ","DL",2.1,1.3,0.5,0.3,0.,0.,0.,0.,4.1
25,"Brockers, Michael","LAR","SEA","DL",2.6,1.8,0.2,0.2,0.,0.,0.,0.,4.1
26,"Ingram, Melvin","LAC","@JAC","DL",2.2,0.8,0.5,0.2,0.,0.1,0.1,0.,4.1
27,"Hicks, Akiem","CHI","DAL","DL",2.4,0.8,0.4,0.2,0.,0.1,0.1,0.,3.9
28,"Vernon, Olivier","CLE","CIN","DL",2.,1.2,0.6,0.1,0.,0.,0.,0.,3.9
29,"Dunlap, Carlos","CIN","@CLE","DL",2.,1.,0.4,0.5,0.,0.1,0.1,0.,3.9
30,"Bennett, Michael","NEP","KCC","DL",2.,1.2,0.6,0.1,0.,0.1,0.,0.,3.9
31,"McKinley, Takkarist","ATL","CAR","DL",1.8,0.6,0.7,0.2,0.,0.2,0.,0.,3.8
32,"Williams, Leonard","NYJ","MIA","DL",2.2,1.4,0.3,0.2,0.1,0.,0.,0.,3.8
33,"Harrison, Damon","DET","@MIN","DL",2.7,1.3,0.2,0.1,0.,0.1,0.,0.,3.8
34,"Griffen, Everson","MIN","DET","DL",2.1,1.,0.5,0.1,0.,0.1,0.,0.,3.8
35,"Hill, B.J.","NYG","@PHI","DL",2.1,1.1,0.3,0.2,0.,0.1,0.,0.,3.7
36,"Nkemdiche, Robert","MIA","@NYJ","DL",2.,1.1,0.5,0.1,0.,0.1,0.1,0.,3.7
37,"Lawrence, Demarcus","DAL","@CHI","DL",1.9,1.1,0.5,0.1,0.,0.1,0.1,0.,3.7
38,"Suh, Ndamukong","TBB","IND","DL",2.2,1.,0.3,0.2,0.,0.1,0.1,0.,3.6
39,"Lawrence, Dexter","NYG","@PHI","DL",2.3,1.5,0.1,0.1,0.,0.1,0.,0.,3.5
40,"Quinn, Robert","DAL","@CHI","DL",2.,1.1,0.4,0.,0.,0.1,0.,0.,3.5
41,"Graham, Brandon","PHI","NYG","DL",2.,0.6,0.4,0.2,0.,0.1,0.1,0.,3.5
42,"Winovich, Chase","NEP","KCC","DL",2.,1.3,0.4,0.1,0.,0.1,0.,0.,3.4
43,"Short, Kawann","CAR","@ATL","DL",1.9,1.2,0.3,0.1,0.,0.1,0.,0.,3.4
44,"Allen, Zach","ARZ","PIT","DL",2.1,0.8,0.4,0.1,0.,0.1,0.,0.,3.3
45,"Allen, Jonathan","WAS","@GBP","DL",1.8,1.4,0.4,0.,0.,0.,0.,0.,3.3
46,"Harris, Charles","MIA","@NYJ","DL",1.9,0.7,0.5,0.1,0.,0.1,0.,0.,3.3
47,"Gunter, Rodney","ARZ","PIT","DL",2.2,0.8,0.3,0.1,0.,0.1,0.,0.,3.3
48,"Ogunjobi, Larry","CLE","CIN","DL",2.,1.2,0.2,0.,0.,0.1,0.,0.,3.2
49,"Lowry, Dean","GBP","WAS","DL",2.,0.9,0.3,0.2,0.,0.,0.,0.,3.2
50,"Hargrave, Javon","PIT","@ARZ","DL",2.,1.1,0.3,0.1,0.,0.,0.,0.,3.2
51,"Gotsis, Adam","DEN","@HOU","DL",1.8,0.9,0.2,0.4,0.,0.1,0.1,0.,3.2
52,"Jarrett, Grady","ATL","CAR","DL",1.7,1.2,0.4,0.,0.,0.1,0.,0.,3.2
53,"Addison, Mario","CAR","@ATL","DL",1.5,1.,0.6,0.,0.,0.1,0.,0.,3.2
54,"Hughes, Jerry","BUF","BAL","DL",1.8,0.8,0.4,0.1,0.,0.2,0.,0.,3.2
55,"Wise, Deatrich","NEP","KCC","DL",1.5,1.3,0.5,0.,0.,0.,0.,0.,3.1
56,"Orchard, Nate","MIA","@NYJ","DL",1.7,0.9,0.4,0.1,0.,0.1,0.1,0.,3.1
57,"Williams, Quinnen","NYJ","MIA","DL",1.9,1.1,0.2,0.2,0.,0.,0.,0.,3.
58,"Ioannidis, Matt","WAS","@GBP","DL",1.7,0.9,0.3,0.1,0.,0.1,0.1,0.,3.
59,"Ngakoue, Yannick","JAC","LAC","DL",1.5,0.3,0.6,0.1,0.,0.1,0.,0.,3.
60,"Ford, Poona","SEA","@LAR","DL",1.6,1.8,0.2,0.1,0.,0.,0.,0.,2.9
61,"Hubbard, Sam","CIN","@CLE","DL",1.8,0.9,0.3,0.1,0.,0.,0.,0.,2.9
62,"Autry, Denico","IND","@TBB","DL",1.6,0.8,0.4,0.1,0.,0.,0.,0.,2.9
63,"Wolfe, Derek","DEN","@HOU","DL",1.9,1.,0.2,0.2,0.,0.,0.,0.,2.9
