"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Punt Ret Yds","Kick Ret Yds","Pts"
1,"Baker, Budda","ARZ","PIT","DB",6.4,1.9,0.2,0.5,0.,0.1,0.1,0.,0.,0.,8.2
2,"Mathieu, Tyrann","KCC","@NEP","DB",5.5,1.4,0.1,1.1,0.2,0.,0.,0.,0.,0.,7.8
3,"Collins, Landon","WAS","@GBP","DB",5.4,1.8,0.,0.7,0.2,0.2,0.,0.,0.,0.,7.7
4,"Bethea, Antoine","NYG","@PHI","DB",6.,1.3,0.1,0.6,0.1,0.1,0.,0.,0.,0.,7.7
5,"Reid, Justin","HOU","DEN","DB",5.,1.4,0.1,0.9,0.2,0.1,0.1,0.,0.,0.,7.3
6,"Clinton-Dix, Ha Ha","CHI","DAL","DB",5.1,0.7,0.,0.9,0.4,0.1,0.,0.,0.,0.,7.2
7,"Poyer, Jordan","BUF","BAL","DB",4.9,1.7,0.1,0.4,0.2,0.1,0.,0.,0.,0.,6.8
8,"Jackson, Kareem","DEN","@HOU","DB",4.4,0.8,0.,0.9,0.3,0.1,0.,0.,0.,0.,6.5
9,"Abram, Johnathan","OAK","TEN","DB",4.4,1.,0.1,0.8,0.2,0.,0.,0.,0.,0.,6.4
10,"Swearinger, D.J.","ARZ","PIT","DB",4.8,0.9,0.1,0.5,0.1,0.2,0.,0.,0.,0.,6.3
11,"Bates, Jessie","CIN","@CLE","DB",4.4,2.1,0.,0.5,0.1,0.,0.,0.,0.,0.,6.2
12,"Williams, Shawn","CIN","@CLE","DB",4.3,1.5,0.,0.6,0.2,0.,0.,0.,0.,0.,6.2
13,"Jenkins, Malcolm","PHI","NYG","DB",4.9,1.1,0.,0.4,0.1,0.1,0.,0.,0.,0.,6.2
14,"James, Derwin","LAC","@JAC","DB",4.,1.7,0.1,0.7,0.2,0.,0.,0.,0.,1.,6.1
15,"Byard, Kevin","TEN","@OAK","DB",4.2,1.6,0.1,0.5,0.3,0.,0.,0.,0.,0.,6.1
16,"Jones, Reshad","MIA","@NYJ","DB",4.6,1.2,0.,0.5,0.2,0.,0.,0.,0.,0.,6.1
17,"Moore, Kenny","IND","@TBB","DB",4.2,1.,0.1,0.7,0.2,0.1,0.,0.,0.,0.,6.
18,"Joseph, Johnathan","HOU","DEN","DB",4.,0.9,0.1,1.,0.2,0.,0.,0.,0.,0.,6.
19,"Johnson, John","LAR","SEA","DB",4.1,1.7,0.,0.5,0.2,0.,0.,0.,0.,0.,5.8
20,"Evans, Justin","TBB","IND","DB",4.5,1.3,0.,0.4,0.1,0.,0.,0.,0.,0.,5.8
21,"Amos, Adrian","GBP","WAS","DB",4.3,1.1,0.,0.6,0.1,0.,0.,0.,0.,0.,5.8
22,"Kazee, Damontae","ATL","CAR","DB",3.9,1.1,0.1,0.6,0.3,0.,0.,0.,0.,0.,5.7
23,"Tartt, Jaquiski","SFO","@NOS","DB",4.4,1.1,0.1,0.4,0.1,0.1,0.,0.,0.,0.,5.7
24,"Gipson, Tashaun","HOU","DEN","DB",4.4,1.1,0.,0.5,0.1,0.,0.,0.,0.,0.,5.7
25,"Smith, Harrison","MIN","DET","DB",4.1,1.1,0.1,0.5,0.2,0.,0.,0.,0.,0.,5.7
