Denver Broncos,Broncos,38.3,12.3,8.5,13.4,2.6,0.0,353.5,"5,593.3",95.8
,high,40.2,12.8,8.7,13.4,2.8,0.0,369.2,"5,586.6",106.4
,low,36.5,11.8,8.4,13.4,2.5,0.0,337.9,"5,600.0",94.3
Cincinnati Bengals,Bengals,38.2,12.4,8.4,12.5,2.6,0.0,387.1,"5,771.9",95.5
,high,38.9,12.6,8.6,12.5,2.8,0.0,408.5,"5,665.1",95.8
,low,37.6,12.3,8.1,12.5,2.5,0.0,365.6,"5,878.6",95.0
Las Vegas Raiders,Raiders,37.6,12.8,8.1,12.8,2.6,0.0,387.8,"5,838.2",95.1
,high,38.0,13.3,8.3,12.8,2.7,0.0,403.9,"5,832.9",95.4
,low,37.2,12.4,7.9,12.8,2.5,0.0,371.7,"5,843.6",94.9
Chicago Bears,Bears,36.7,11.0,9.5,16.8,2.9,0.0,349.7,"5,543.8",95.0
,high,38.0,11.4,10.9,16.8,2.9,0.0,358.5,"5,459.8",103.6
,low,35.5,10.6,8.1,16.8,2.8,0.0,340.8,"5,627.7",98.0
Miami Dolphins,Dolphins,35.8,11.9,9.3,14.5,2.8,0.0,381.6,"5,722.2",95.0
,high,36.9,12.1,9.4,14.5,3.0,0.0,394.2,"5,701.4",97.8
,low,34.7,11.8,9.1,14.5,2.6,0.0,369.0,"5,743.0",95.1
New York Jets,Jets,37.5,12.6,8.4,12.4,2.6,0.0,389.4,"5,575.9",94.9
,high,37.6,12.9,8.8,12.4,2.7,0.0,395.4,"5,471.1",102.5
,low,37.4,12.3,8.1,12.4,2.5,0.0,383.5,"5,680.6",93.1
Green Bay Packers,Packers,38.6,11.7,8.2,11.8,2.7,0.0,365.3,"5,772.6",94.6
,high,39.3,12.1,8.8,11.8,3.0,0.0,371.0,"5,715.0",105.7
,low,38.0,11.4,7.7,11.8,2.4,0.0,359.6,"5,830.1",91.9
New York Giants,Giants,37.9,11.8,8.7,12.9,2.6,0.0,398.2,"5,885.1",94.3
,high,38.1,12.2,9.1,12.9,2.6,0.0,403.3,"5,806.1",95.4
,low,37.6,11.4,8.4,12.9,2.5,0.0,393.0,"5,964.1",93.9
Washington Football Team,Team,36.9,11.6,8.9,14.0,2.7,0.0,386.1,"5,859.5",94.1
,high,38.5,11.7,9.1,14.0,2.8,0.0,386.2,"5,842.1",99.9
,low,35.3,11.5,8.8,14.0,2.6,0.0,385.9,"5,876.9",93.8
Carolina Panthers,Panthers,39.8,10.7,7.8,11.4,2.5,0.0,422.4,"5,914.5",91.7
,high,42.9,10.8,8.1,11.4,2.6,0.0,426.9,"5,801.6",92.4
,low,36.7,10.5,7.4,11.4,2.5,0.0,418.0,"6,027.4",88.3
Los Angeles Chargers,Chargers,35.8,11.6,7.6,10.4,2.9,0.0,352.6,"5,637.1",91.4
,high,36.4,12.2,8.4,10.4,2.9,0.0,376.2,"5,554.1",100.8
,low,35.2,11.1,6.8,10.4,2.9,0.0,329.0,"5,720.1",89.1
Atlanta Falcons,Falcons,35.1,10.6,8.3,13.6,2.7,0.0,388.2,"5,891.9",88.9
,high,36.6,10.7,8.9,13.6,2.8,0.0,395.2,"5,855.1",91.0
,low,33.5,10.6,7.8,13.6,2.6,0.0,381.1,"5,928.6",89.3
