Pittsburgh Steelers,Steelers,48.2,13.9,14.8,21.4,3.3,0.0,296.2,"5,105.8",125.7
,high,54.5,15.0,18.0,25.0,3.7,0.0,302.4,"4,678.0",142.7
,low,42.0,12.9,11.6,17.8,3.0,0.0,290.0,"5,533.6",108.6
San Francisco 49ers,49ers,47.4,13.9,14.8,21.6,3.1,0.0,299.7,"5,103.8",123.3
,high,52.4,15.0,17.0,24.0,3.5,0.0,317.5,"4,634.0",137.4
,low,42.5,12.8,12.5,19.3,2.7,0.0,282.0,"5,573.5",109.3
New England Patriots,Patriots,43.9,17.4,11.0,15.7,3.1,0.0,315.1,"5,269.4",119.5
,high,48.9,21.0,14.0,19.0,3.7,0.0,327.2,"5,091.0",141.1
,low,38.9,13.8,8.0,12.3,2.6,0.0,303.0,"5,447.7",97.9
Minnesota Vikings,Vikings,44.6,13.3,14.3,20.6,2.8,1.0,319.0,"5,365.1",118.7
,high,51.0,14.0,16.0,22.0,3.1,1.0,326.1,"5,063.0",129.6
,low,38.2,12.7,12.5,19.3,2.5,1.0,312.0,"5,667.2",103.9
Los Angeles Rams,Rams,46.0,14.2,11.8,17.1,2.9,0.0,345.4,"5,327.2",115.4
,high,51.3,16.0,15.0,21.0,3.3,0.0,366.8,"4,999.0",133.1
,low,40.6,12.5,8.6,13.2,2.5,0.0,324.0,"5,655.3",97.8
New Orleans Saints,Saints,44.2,13.7,12.2,17.8,3.0,0.0,341.7,"5,486.2",114.2
,high,47.0,14.0,15.0,21.0,3.3,0.0,347.0,"5,370.0",124.8
,low,41.5,13.4,9.4,14.5,2.7,0.0,336.3,"5,602.3",103.5
Tampa Bay Buccaneers,Buccaneers,39.2,13.3,14.7,21.5,3.0,0.0,362.6,"5,214.8",113.2
,high,40.5,14.0,17.0,24.0,3.3,0.0,376.0,"4,827.0",119.7
,low,37.9,12.6,12.3,18.9,2.7,0.0,349.2,"5,602.6",106.7
Seattle Seahawks,Seahawks,36.5,14.7,14.2,20.0,3.1,0.0,349.8,"5,740.4",113.0
,high,40.8,16.0,18.0,24.0,3.5,0.0,361.0,"5,728.9",121.3
,low,32.3,13.5,10.4,16.0,2.7,0.0,338.6,"5,752.0",104.6
Baltimore Ravens,Ravens,40.8,14.7,12.3,17.9,2.9,0.0,307.8,"5,087.1",112.1
,high,41.4,15.0,15.0,21.0,3.3,0.0,326.7,"4,676.0",120.0
,low,40.2,14.3,9.6,14.8,2.5,0.0,289.0,"5,498.1",104.3
Buffalo Bills,Bills,41.7,13.5,11.8,16.9,2.9,0.0,288.0,"4,934.9",109.6
,high,42.8,14.0,12.0,17.7,3.0,0.0,305.1,"4,489.0",112.8
,low,40.6,13.0,11.5,16.0,2.8,0.0,271.0,"5,380.8",106.5
Kansas City Chiefs,Chiefs,41.6,14.6,9.8,14.1,3.1,0.0,342.4,"5,640.7",109.2
,high,41.8,17.0,11.0,15.0,3.4,0.0,361.8,"5,537.0",118.2
,low,41.5,12.2,8.6,13.2,2.8,0.0,323.0,"5,744.4",100.1
Washington Football Team,Team,42.9,12.9,11.0,16.0,2.9,0.0,377.6,"5,754.4",107.9
,high,50.5,14.0,13.0,18.0,2.9,0.0,386.2,"5,632.0",121.9
,low,35.3,11.7,9.1,14.0,2.8,0.0,369.0,"5,876.9",93.8
Philadelphia Eagles,Eagles,39.8,15.3,10.7,15.4,2.7,0.0,358.1,"5,552.2",107.9
,high,40.7,17.0,11.0,15.9,2.9,0.0,361.1,"5,389.0",112.4
,low,39.0,13.5,10.3,15.0,2.5,0.0,355.0,"5,715.5",103.3
Dallas Cowboys,Cowboys,41.5,12.7,12.0,17.4,2.8,0.0,345.8,"5,470.6",107.2
,high,41.7,13.3,15.0,21.0,2.9,0.0,347.0,"5,342.0",112.7
,low,41.3,12.0,8.9,13.7,2.6,0.0,344.7,"5,599.2",101.8
Indianapolis Colts,Colts,44.0,11.7,11.4,16.1,2.7,0.0,332.4,"5,259.2",106.1
,high,46.2,12.0,13.0,17.0,2.8,0.0,342.0,"5,104.0",113.0
,low,41.7,11.3,9.8,15.1,2.6,0.0,322.7,"5,414.4",99.3
Cleveland Browns,Browns,39.9,14.4,10.5,14.9,2.7,0.0,349.9,"5,665.4",105.7
,high,40.0,16.0,12.0,16.0,2.9,0.0,351.0,"5,604.0",113.4
,low,39.8,12.8,8.9,13.7,2.5,0.0,348.9,"5,726.8",98.0
Carolina Panthers,Panthers,46.0,12.4,9.7,13.7,2.6,0.0,420.9,"5,638.7",105.7
,high,55.4,14.0,12.0,16.0,2.6,0.0,426.9,"5,250.0",123.0
,low,36.7,10.8,7.4,11.4,2.6,0.0,415.0,"6,027.4",88.3
Green Bay Packers,Packers,40.8,14.0,9.4,13.4,2.6,1.0,362.8,"5,768.1",105.1
,high,43.5,16.0,11.0,15.0,2.8,1.0,366.0,"5,706.0",114.3
,low,38.0,12.1,7.7,11.8,2.4,1.0,359.6,"5,830.1",91.9
Tennessee Titans,Titans,40.6,13.5,9.4,13.3,2.6,0.0,306.4,"5,386.0",101.9
,high,41.6,14.0,12.0,16.0,2.7,0.0,326.8,"5,084.0",109.8
,low,39.6,13.1,6.9,10.6,2.4,0.0,286.0,"5,687.9",94.0
Chicago Bears,Bears,35.1,12.3,11.9,17.4,2.9,0.0,317.9,"5,228.9",100.8
,high,38.0,14.0,13.0,18.0,2.9,0.0,340.8,"4,998.0",103.6
,low,32.2,10.6,10.9,16.8,2.8,0.0,295.0,"5,459.8",98.0
Arizona Cardinals,Cardinals,38.4,11.6,11.5,16.7,2.6,0.0,392.3,"5,872.3",100.1
,high,39.1,12.2,13.0,18.0,2.6,0.0,393.0,"5,837.6",101.4
,low,37.8,11.0,10.1,15.5,2.5,0.0,391.6,"5,907.0",98.8
Detroit Lions,Lions,33.8,12.2,11.5,16.7,3.1,0.0,353.4,"5,658.9",99.8
,high,38.4,12.4,13.0,18.0,3.2,0.0,354.0,"5,583.0",102.4
,low,29.2,12.0,10.1,15.5,3.0,0.0,352.8,"5,734.9",97.2
Cincinnati Bengals,Bengals,35.7,13.7,9.1,13.2,2.8,0.0,401.3,"5,997.6",98.1
,high,37.6,15.0,10.0,14.0,2.9,0.0,437.0,"5,665.1",101.3
,low,33.9,12.3,8.1,12.5,2.8,0.0,365.6,"6,330.0",95.0
Jacksonville Jaguars,Jaguars,37.3,11.5,10.8,15.6,2.7,0.0,433.0,"6,101.3",98.0
,high,37.8,12.0,13.0,18.0,2.8,0.0,448.0,"5,831.6",100.3
,low,36.7,11.0,8.6,13.2,2.6,0.0,417.9,"6,371.0",95.6
Denver Broncos,Broncos,34.9,13.4,10.4,14.7,2.6,0.0,349.9,"5,420.0",97.9
,high,36.5,14.0,12.0,16.0,2.7,0.0,362.0,"5,240.0",101.5
,low,33.3,12.8,8.7,13.4,2.5,0.0,337.9,"5,600.0",94.3
New York Giants,Giants,36.7,14.1,8.7,13.0,2.6,0.0,406.0,"5,799.0",97.6
,high,37.6,16.0,9.0,13.0,2.6,0.0,419.0,"5,634.0",101.3
,low,35.7,12.2,8.4,12.9,2.5,0.0,393.0,"5,964.1",93.9
Houston Texans,Texans,33.6,12.0,12.3,18.2,2.6,0.0,365.5,"5,707.5",97.5
,high,38.2,12.0,14.0,20.0,2.7,0.0,379.0,"5,675.0",97.8
,low,29.0,11.9,10.6,16.3,2.4,0.0,352.0,"5,740.0",97.2
Las Vegas Raiders,Raiders,35.1,14.6,8.7,12.4,2.6,0.0,388.8,"5,824.4",97.3
,high,37.2,16.0,9.0,12.8,2.7,0.0,406.0,"5,816.0",99.3
,low,33.1,13.3,8.3,12.0,2.5,0.0,371.7,"5,832.9",95.4
New York Jets,Jets,34.6,13.1,10.0,14.2,2.6,0.0,391.2,"5,469.8",96.7
,high,37.6,14.0,12.0,16.0,2.8,0.0,395.4,"5,259.0",100.4
,low,31.6,12.3,8.1,12.4,2.5,0.0,387.0,"5,680.6",93.1
Atlanta Falcons,Falcons,32.7,11.8,9.9,14.3,2.7,0.0,406.1,"5,987.8",92.6
