Arizona Cardinals,Cardinals,39.6,11.8,11.5,18.0,2.5,0.3,385.8,"5,907.0",102.0
,high,41.4,12.6,13.0,18.0,2.6,0.6,393.0,"5,907.0",105.0
,low,37.8,11.0,9.9,18.0,2.5,0.0,378.5,"5,907.0",101.4
Denver Broncos,Broncos,35.4,13.8,11.2,16.0,2.6,0.3,359.9,"5,240.0",101.6
,high,37.5,14.0,12.0,16.0,2.7,0.6,362.0,"5,240.0",104.7
,low,33.3,13.5,10.4,16.0,2.5,0.0,357.8,"5,240.0",101.5
Jacksonville Jaguars,Jaguars,38.5,11.9,11.7,18.0,2.5,0.3,418.5,"6,371.0",101.2
,high,40.3,12.7,13.0,18.0,2.6,0.6,448.0,"6,371.0",104.2
,low,36.7,11.0,10.4,18.0,2.4,0.0,388.9,"6,371.0",100.3
New York Giants,Giants,37.0,14.2,10.1,13.0,2.5,0.3,402.6,"5,634.0",100.9
,high,38.3,16.0,11.1,13.0,2.6,0.5,419.0,"5,634.0",103.0
,low,35.7,12.3,9.0,13.0,2.4,0.0,386.2,"5,634.0",101.3
New York Jets,Jets,34.2,13.6,11.5,16.0,2.6,0.4,374.9,"5,259.0",100.8
,high,36.9,14.0,12.0,16.0,2.8,0.9,387.0,"5,259.0",103.4
,low,31.6,13.1,11.0,16.0,2.4,0.0,362.9,"5,259.0",100.4
Cincinnati Bengals,Bengals,36.2,14.2,9.8,14.0,2.6,0.3,410.1,"6,330.0",100.5
,high,38.6,15.0,10.0,14.0,2.9,0.6,437.0,"6,330.0",102.7
,low,33.9,13.4,9.7,14.0,2.3,0.0,383.2,"6,330.0",101.3
Las Vegas Raiders,Raiders,35.9,14.3,9.7,12.0,2.5,0.3,394.0,"5,816.0",99.6
,high,38.8,16.0,10.4,12.0,2.7,0.6,406.0,"5,816.0",102.5
,low,33.1,12.6,9.0,12.0,2.4,0.0,382.1,"5,816.0",99.3
Houston Texans,Texans,32.5,12.9,12.2,20.0,2.6,0.2,361.6,"5,675.0",98.4
,high,35.9,13.7,14.0,20.0,2.7,0.5,371.3,"5,675.0",101.5
,low,29.0,12.0,10.3,20.0,2.4,0.0,352.0,"5,675.0",97.2
Detroit Lions,Lions,33.3,12.0,11.5,18.0,2.7,0.3,363.3,"5,583.0",96.8
,high,37.3,12.0,13.0,18.0,3.0,0.5,372.7,"5,583.0",99.8
,low,29.2,12.0,10.0,18.0,2.3,0.0,354.0,"5,583.0",97.2
Atlanta Falcons,Falcons,31.1,13.4,10.2,15.0,2.6,0.3,397.7,"6,047.0",94.7
,high,33.6,13.8,11.0,15.0,2.9,0.6,431.0,"6,047.0",98.1
,low,28.7,13.0,9.4,15.0,2.4,0.0,364.3,"6,047.0",94.1
Los Angeles Chargers,Chargers,35.1,12.7,8.7,11.0,2.6,0.3,352.2,"5,187.0",94.3
,high,36.9,13.4,9.4,11.0,2.8,0.6,362.0,"5,187.0",103.6
,low,33.3,12.0,8.0,11.0,2.5,0.0,342.3,"5,187.0",88.3
Miami Dolphins,Dolphins,30.4,14.5,7.1,10.0,2.5,0.3,410.4,"5,661.0",89.3
,high,37.9,17.0,7.3,10.0,2.7,0.5,431.0,"5,661.0",94.7
,low,22.9,12.1,7.0,10.0,2.3,0.0,389.8,"5,661.0",87.1
