Houston Texans,Texans,37.1,12.8,10.5,16.3,2.4,0.5,375.1,"5,740.0",99.2
,high,38.2,13.7,10.6,16.3,2.4,0.5,379.0,"5,740.0",101.5
,low,35.9,11.9,10.3,16.3,2.4,0.5,371.3,"5,740.0",97.8
Tennessee Titans,Titans,38.2,13.9,8.5,10.6,2.4,0.5,325.7,"5,687.9",98.6
,high,39.6,14.6,10.2,10.6,2.4,0.5,326.8,"5,687.9",104.4
,low,36.9,13.1,6.9,10.6,2.4,0.5,324.5,"5,687.9",94.0
Denver Broncos,Broncos,37.0,13.1,9.6,13.4,2.5,0.6,347.8,"5,600.0",98.5
,high,37.5,13.5,10.4,13.4,2.5,0.6,357.8,"5,600.0",104.7
,low,36.5,12.8,8.7,13.4,2.5,0.6,337.9,"5,600.0",94.3
Las Vegas Raiders,Raiders,38.0,12.9,9.4,12.8,2.4,0.6,376.9,"5,832.9",98.2
,high,38.8,13.3,10.4,12.8,2.5,0.6,382.1,"5,832.9",102.5
,low,37.2,12.6,8.3,12.8,2.4,0.6,371.7,"5,832.9",95.4
New York Jets,Jets,37.2,12.7,9.5,12.4,2.4,0.9,379.1,"5,680.6",98.0
,high,37.6,13.1,11.0,12.4,2.5,0.9,395.4,"5,680.6",103.4
,low,36.9,12.3,8.1,12.4,2.4,0.9,362.9,"5,680.6",93.1
Cincinnati Bengals,Bengals,38.1,12.9,8.9,12.5,2.5,0.6,374.4,"5,665.1",97.9
,high,38.6,13.4,9.7,12.5,2.8,0.6,383.2,"5,665.1",102.7
,low,37.6,12.3,8.1,12.5,2.3,0.6,365.6,"5,665.1",95.0
New York Giants,Giants,38.0,12.3,9.8,12.9,2.4,0.5,389.6,"5,964.1",97.7
,high,38.3,12.3,11.1,12.9,2.5,0.5,393.0,"5,964.1",103.0
,low,37.6,12.2,8.4,12.9,2.4,0.5,386.2,"5,964.1",93.9
Washington Football Team,Team,36.5,12.1,9.6,14.0,2.6,0.5,396.8,"5,876.9",96.3
,high,37.8,12.4,10.1,14.0,2.8,0.5,407.3,"5,876.9",100.2
,low,35.3,11.7,9.1,14.0,2.3,0.5,386.2,"5,876.9",93.8
Los Angeles Chargers,Chargers,36.6,12.2,8.1,10.4,2.8,0.6,335.6,"5,554.1",95.2
,high,36.9,13.4,9.4,10.4,2.9,0.6,342.3,"5,554.1",103.6
,low,36.4,11.1,6.8,10.4,2.8,0.6,329.0,"5,554.1",89.1
Miami Dolphins,Dolphins,37.4,12.1,8.3,14.5,2.7,0.5,379.4,"5,701.4",95.2
,high,37.9,12.1,9.4,14.5,3.0,0.5,389.8,"5,701.4",97.8
,low,36.9,12.1,7.3,14.5,2.3,0.5,369.0,"5,701.4",94.7
Atlanta Falcons,Falcons,35.1,12.2,9.1,13.6,2.5,0.6,372.7,"5,928.6",93.7
,high,36.6,13.8,9.4,13.6,2.6,0.6,381.1,"5,928.6",98.1
,low,33.6,10.7,8.9,13.6,2.4,0.6,364.3,"5,928.6",91.0
Carolina Panthers,Panthers,35.5,11.7,8.8,11.4,2.4,0.5,410.3,"6,027.4",91.9
,high,36.7,12.5,10.1,11.4,2.6,0.5,426.9,"6,027.4",96.8
,low,34.3,10.8,7.4,11.4,2.3,0.5,393.8,"6,027.4",88.3
