"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Punt Ret Yds","Kick Ret Yds","Pts"
1,"Abram, Johnathan","OAK","@DEN","DB",5.7,1.3,0.1,1.1,0.3,0.1,0.,0.,0.,0.,8.2
2,"Bethea, Antoine","NYG","PHI","DB",6.,1.3,0.1,0.6,0.1,0.1,0.,0.,0.,0.,7.7
3,"Collins, Landon","WAS","@DAL","DB",5.4,1.7,0.,0.7,0.2,0.2,0.,0.,0.,0.,7.6
4,"Baker, Budda","ARZ","@LAR","DB",5.8,1.7,0.1,0.5,0.,0.1,0.1,0.,0.,0.,7.4
5,"Mathieu, Tyrann","KCC","LAC","DB",5.,1.2,0.1,1.,0.2,0.,0.,0.,0.,0.,7.2
6,"Clinton-Dix, Ha Ha","CHI","@MIN","DB",4.9,0.7,0.,0.9,0.3,0.1,0.,0.,0.,0.,6.9
7,"Jones, Reshad","MIA","@NEP","DB",5.1,1.5,0.,0.6,0.2,0.,0.,0.,0.,0.,6.8
8,"Jackson, Kareem","DEN","OAK","DB",4.6,0.9,0.,0.9,0.3,0.1,0.,0.,0.,0.,6.7
9,"Poyer, Jordan","BUF","NYJ","DB",4.7,1.6,0.1,0.4,0.2,0.1,0.,0.,0.,0.,6.6
10,"Thomas, Earl","BAL","PIT","DB",3.9,0.9,0.1,1.3,0.5,0.,0.,0.,1.,0.,6.6
11,"James, Derwin","LAC","@KCC","DB",4.3,1.8,0.1,0.7,0.2,0.,0.,0.,0.,1.,6.4
12,"Bates, Jessie","CIN","CLE","DB",4.4,2.1,0.,0.5,0.1,0.,0.,0.,0.,0.,6.2
13,"Williams, Shawn","CIN","CLE","DB",4.3,1.5,0.,0.6,0.2,0.,0.,0.,0.,0.,6.2
14,"Jenkins, Malcolm","PHI","@NYG","DB",4.9,1.1,0.,0.4,0.1,0.1,0.,0.,0.,0.,6.2
15,"Davis, Sean","PIT","@BAL","DB",4.4,1.6,0.,0.5,0.2,0.,0.,0.,0.,0.,6.1
16,"Amos, Adrian","GBP","@DET","DB",4.6,1.1,0.,0.7,0.1,0.,0.,0.,0.,0.,6.1
17,"Bell, Vonn","NOS","@CAR","DB",4.1,1.2,0.2,0.5,0.2,0.1,0.1,0.,0.,0.,6.
18,"Adams, Jamal","NYJ","@BUF","DB",4.3,1.4,0.2,0.5,0.,0.1,0.1,0.,0.,0.,5.9
