"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Pts"
1,"Donald, Aaron","LAR","ARZ","DL",2.8,1.2,1.1,0.1,0.,0.3,0.1,0.,6.
2,"Watt, J.J.","HOU","TEN","DL",2.9,0.8,0.9,0.4,0.,0.4,0.,0.,6.
3,"Houston, Justin","IND","@JAC","DL",2.8,1.,0.9,0.1,0.,0.3,0.2,0.,5.9
4,"Peters, Corey","ARZ","@LAR","DL",3.6,1.1,0.7,0.2,0.,0.1,0.,0.,5.9
5,"Pierre-Paul, Jason","TBB","ATL","DL",3.1,0.8,0.7,0.2,0.,0.,0.,0.,5.3
6,"Buckner, DeForest","SFO","@SEA","DL",3.1,1.3,0.6,0.3,0.,0.,0.,0.,5.2
7,"Clowney, Jadeveon","SEA","SFO","DL",2.8,0.7,0.8,0.,0.,0.2,0.1,0.,5.2
8,"Oliver, Ed","BUF","NYJ","DL",2.6,1.2,0.6,0.5,0.,0.2,0.,0.,5.1
9,"Reed, Jarran","SEA","SFO","DL",2.7,1.1,0.8,0.1,0.,0.1,0.1,0.,5.1
10,"Hunter, Danielle","MIN","CHI","DL",3.,1.3,0.8,0.,0.,0.,0.,0.,5.1
11,"Jordan, Cameron","NOS","@CAR","DL",2.5,0.8,0.8,0.6,0.,0.,0.,0.,5.1
12,"Ford, Dee","SFO","@SEA","DL",2.7,1.,0.6,0.1,0.,0.2,0.1,0.,4.9
13,"Campbell, Calais","JAC","IND","DL",2.8,1.1,0.6,0.1,0.,0.1,0.1,0.,4.8
14,"Bosa, Joey","LAC","@KCC","DL",2.6,0.8,0.7,0.1,0.,0.1,0.1,0.,4.6
15,"Casey, Jurrell","TEN","@HOU","DL",2.6,1.8,0.4,0.1,0.,0.1,0.1,0.,4.6
16,"Heyward, Cameron","PIT","@BAL","DL",2.1,1.4,0.7,0.2,0.,0.1,0.1,0.,4.6
17,"Clark, Kenny","GBP","@DET","DL",2.5,1.8,0.4,0.3,0.,0.,0.,0.,4.5
18,"Bennett, Michael","NEP","MIA","DL",2.3,1.3,0.7,0.1,0.,0.2,0.,0.,4.5
19,"Clark, Frank","KCC","LAC","DL",2.,0.5,0.8,0.2,0.1,0.2,0.1,0.,4.4
20,"Brockers, Michael","LAR","ARZ","DL",2.7,1.9,0.2,0.2,0.,0.,0.,0.,4.4
21,"Garrett, Myles","CLE","@CIN","DL",2.1,0.8,0.8,0.1,0.,0.1,0.1,0.,4.3
22,"Flowers, Trey","DET","GBP","DL",2.4,1.4,0.5,0.1,0.,0.2,0.1,0.,4.3
23,"Suh, Ndamukong","TBB","ATL","DL",2.6,1.1,0.4,0.2,0.,0.1,0.1,0.,4.3
24,"Barnett, Derek","PHI","@NYG","DL",1.9,0.6,0.8,0.,0.,0.3,0.,0.,4.2
25,"Ferrell, Clelin","OAK","@DEN","DL",2.4,1.4,0.4,0.1,0.,0.1,0.,0.,4.1
26,"Hicks, Akiem","CHI","@MIN","DL",2.5,0.9,0.5,0.2,0.,0.1,0.1,0.,4.1
27,"Winovich, Chase","NEP","MIA","DL",2.1,1.5,0.5,0.1,0.,0.1,0.,0.,3.9
28,"Vernon, Olivier","CLE","@CIN","DL",2.,1.2,0.6,0.1,0.,0.,0.,0.,3.9
29,"Griffen, Everson","MIN","CHI","DL",2.2,1.,0.5,0.1,0.,0.1,0.,0.,3.9
30,"Dunlap, Carlos","CIN","CLE","DL",2.,1.,0.4,0.5,0.,0.1,0.1,0.,3.9
31,"Tuitt, Stephon","PIT","@BAL","DL",2.,1.2,0.4,0.3,0.,0.,0.,0.,3.8
32,"Ingram, Melvin","LAC","@KCC","DL",2.,0.8,0.5,0.2,0.,0.1,0.1,0.,3.8
33,"Hill, B.J.","NYG","PHI","DL",2.1,1.1,0.3,0.2,0.,0.1,0.,0.,3.7
34,"Allen, Jonathan","WAS","@DAL","DL",2.,1.5,0.4,0.,0.,0.,0.,0.,3.7
35,"Jones, Chris","KCC","LAC","DL",1.7,1.,0.6,0.3,0.,0.1,0.,0.,3.7
36,"Lawrence, Demarcus","DAL","WAS","DL",1.9,1.1,0.5,0.1,0.,0.1,0.1,0.,3.7
37,"Wise, Deatrich","NEP","MIA","DL",1.7,1.4,0.6,0.,0.,0.,0.,0.,3.6
38,"Lawrence, Dexter","NYG","PHI","DL",2.3,1.5,0.1,0.1,0.,0.1,0.,0.,3.5
39,"McKinley, Takkarist","ATL","@TBB","DL",1.7,0.5,0.6,0.2,0.,0.2,0.,0.,3.5
40,"Nkemdiche, Robert","MIA","@NEP","DL",1.9,1.1,0.4,0.1,0.,0.1,0.1,0.,3.5
41,"Gunter, Rodney","ARZ","@LAR","DL",2.3,0.9,0.3,0.1,0.,0.1,0.,0.,3.5
42,"Graham, Brandon","PHI","@NYG","DL",2.,0.6,0.4,0.2,0.,0.1,0.1,0.,3.5
