Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Collins, Landon",NYG,SEA,DB,6.6,2.1,0.3,0.8,0.2,0.,0.,0.,0.,0.,9.1
2,"King, Akeem",ATL,@NEP,DB,5.6,1.2,0.1,1.3,0.3,0.1,0.1,0.,0.,0.,8.5
3,"Tandy, Keith",TBB,@BUF,DB,5.6,1.8,0.,0.9,0.4,0.,0.,0.,0.,0.,8.2
4,"Bethea, Antoine",ARZ,@LAR,DB,6.4,1.,0.,0.5,0.2,0.1,0.1,0.,0.4,0.,8.
5,"Cravens, Su'a",WAS,@PHI,DB,5.3,1.8,0.1,0.7,0.1,0.2,0.1,0.,0.,0.6,7.5
6,"Jones, Reshad",MIA,NYJ,DB,5.1,1.7,0.1,0.7,0.3,0.,0.,0.,0.,1.4,7.4
7,"Farley, Matthias",IND,JAC,DB,5.,1.4,0.,0.7,0.3,0.3,0.1,0.,0.,0.,7.3
8,"Burnett, Morgan",GBP,NOR,DB,5.,1.4,0.2,0.8,0.3,0.,0.,0.,0.,0.,7.3
9,"Vaccaro, Kenny",NOR,@GBP,DB,4.9,1.8,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.7
10,"Stewart, Darian",DEN,@LAC,DB,4.3,1.2,0.,0.8,0.3,0.2,0.1,0.,0.,0.,6.7
11,"Coleman, Kurt",CAR,@CHI,DB,4.2,2.1,0.1,0.6,0.3,0.,0.,0.,0.1,0.,6.6
12,"Alexander, Maurice",LAR,ARZ,DB,4.9,1.2,0.,0.6,0.2,0.,0.,0.,0.,0.,6.5
13,"Berry, Eric",KCC,@OAK,DB,4.3,1.,0.,0.7,0.4,0.1,0.,0.,0.,0.,6.4
14,"Clinton-Dix, Hasean",GBP,NOR,DB,4.6,1.,0.1,0.7,0.2,0.,0.,0.,0.,0.,6.4
15,"Church, Barry",JAC,@IND,DB,4.6,1.6,0.,0.5,0.1,0.1,0.,0.,0.,0.,6.2
16,"Ryan, Logan",TEN,@CLE,DB,4.4,1.1,0.1,0.9,0.1,0.,0.,0.,0.,0.,6.2
17,"Jefferson, Tony",BAL,@MIN,DB,4.5,1.6,0.1,0.5,0.1,0.1,0.1,0.,0.,0.,6.1
18,"Reid, Eric",SFO,DAL,DB,4.8,1.,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.1
19,"Hyde, Micah",BUF,TBB,DB,4.1,1.2,0.,0.8,0.2,0.,0.,0.,4.,0.,6.
20,"Smith, Harrison",MIN,BAL,DB,4.8,1.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,6.
21,"Joyner, Lamarcus",LAR,ARZ,DB,4.3,1.5,0.1,0.6,0.1,0.1,0.,0.,0.,0.,6.
22,"Adams, Jamal",NYJ,@MIA,DB,4.,1.3,0.,0.8,0.2,0.1,0.1,0.,0.,0.,5.9
23,"Cyprien, Johnathan",TEN,@CLE,DB,4.4,1.1,0.,0.6,0.1,0.,0.,0.,0.,0.,5.9
24,"Ward, T.J.",TBB,@BUF,DB,4.,1.2,0.,0.7,0.1,0.1,0.1,0.,0.,0.,5.9
25,"Jarrett, Kyshoen",WAS,@PHI,DB,4.,1.3,0.,0.8,0.2,0.,0.,0.,0.5,1.,5.9
26,"Davis, Sean",PIT,CIN,DB,4.1,1.4,0.3,0.5,0.1,0.,0.,0.,0.,0.,5.8
27,"Peppers, Jabrill",CLE,TEN,DB,3.7,1.5,0.,1.,0.2,0.,0.,0.,0.,0.,5.8
28,"Adams, Mike",CAR,@CHI,DB,4.4,1.2,0.,0.4,0.1,0.1,0.1,0.,0.,0.,5.8
29,"Chancellor, Kam",SEA,@NYG,DB,3.8,2.1,0.,0.5,0.2,0.,0.,0.,0.,0.,5.8
30,"Swearinger, D.J.",WAS,@PHI,DB,4.3,1.,0.2,0.5,0.1,0.1,0.,0.,0.,0.6,5.8
31,"Peters, Marcus",KCC,@OAK,DB,3.5,0.7,0.,1.1,0.2,0.2,0.2,0.,0.,0.,5.8
32,"Cooper, Marcus",CHI,CAR,DB,4.6,0.4,0.1,0.6,0.1,0.,0.,0.,0.,0.,5.7
33,"Johnson, Trumaine",LAR,ARZ,DB,4.,0.9,0.,0.8,0.2,0.,0.,0.,0.,0.,5.7
34,"Addae, Jahleel",LAC,DEN,DB,4.3,0.7,0.,0.7,0.1,0.,0.,0.,0.,0.,5.6
35,"Bell, Vonn",NOR,@GBP,DB,4.,1.9,0.1,0.4,0.,0.1,0.1,0.,0.,0.,5.6
36,"Geathers, Clayton",IND,JAC,DB,4.1,1.,0.,0.5,0.1,0.1,0.1,0.,0.,0.,5.6
37,"Branch, Tyvon",ARZ,@LAR,DB,4.2,0.6,0.1,0.7,0.2,0.,0.,0.,1.1,0.6,5.6
38,"Joseph, Karl",OAK,KCC,DB,4.,1.,0.,0.7,0.2,0.,0.,0.,0.,0.,5.5
39,"Jenkins, Malcolm",PHI,WAS,DB,3.7,1.6,0.1,0.6,0.2,0.,0.,0.,0.,0.,5.5
