Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Alexander, Kwon",TBB,@NYG,LB,7.1,2.4,0.1,0.5,0.2,0.1,0.1,0.,9.3
2,"David, Lavonte",TBB,@NYG,LB,6.2,2.2,0.2,0.2,0.,0.3,0.3,0.,8.4
3,"Smith, Telvin",JAC,PIT,LB,6.4,1.6,0.1,0.4,0.2,0.1,0.1,0.,8.2
4,"Burfict, Vontaze",CIN,@BAL,LB,6.,2.5,0.2,0.4,0.,0.1,0.,0.,8.
5,"Kuechly, Luke",CAR,@DET,LB,5.3,3.,0.1,0.4,0.2,0.1,0.1,0.,7.7
6,"Wagner, Bobby",SEA,GBP,LB,5.4,3.5,0.1,0.2,0.1,0.,0.,0.,7.7
7,"Brown, Zach",WAS,HOU,LB,5.6,2.5,0.2,0.2,0.1,0.,0.,0.,7.4
8,"Mosley, C.J.",BAL,CIN,LB,5.,2.3,0.,0.5,0.2,0.2,0.1,0.,7.3
9,"Jones, Deion",ATL,DAL,LB,5.,2.4,0.,0.6,0.1,0.1,0.,0.,7.2
10,"Ogletree, Alec",NYG,TBB,LB,4.7,2.4,0.1,0.7,0.1,0.1,0.,0.,7.
11,"Foster, Mason",WAS,HOU,LB,5.,2.5,0.2,0.2,0.,0.1,0.,0.,6.8
12,"Martinez, Blake",GBP,@SEA,LB,4.7,2.5,0.1,0.5,0.1,0.,0.,0.,6.8
13,"Lee, Sean",DAL,@ATL,LB,5.4,2.5,0.,0.1,0.,0.,0.,0.,6.8
14,"Wright, K.J.",SEA,GBP,LB,4.5,2.8,0.1,0.4,0.1,0.,0.,0.,6.7
15,"Mack, Khalil",CHI,MIN,LB,4.9,1.9,0.5,0.2,0.,0.1,0.1,0.,6.7
16,"Brown, Preston",CIN,@BAL,LB,4.7,3.,0.1,0.2,0.1,0.,0.,0.,6.6
17,"Williams, Vince",PIT,@JAC,LB,4.7,1.7,0.5,0.2,0.1,0.,0.,0.,6.6
18,"Jack, Myles",JAC,PIT,LB,4.7,1.6,0.2,0.4,0.1,0.1,0.1,0.,6.4
19,"Woodyard , Wesley",TEN,@IND,LB,4.6,2.2,0.2,0.3,0.,0.,0.,0.,6.4
20,"Perryman, Denzel",LAC,DEN,LB,4.9,1.7,0.1,0.1,0.1,0.1,0.1,0.,6.3
21,"Marshall, Brandon",DEN,@LAC,LB,4.7,1.9,0.1,0.3,0.,0.1,0.1,0.,6.2
22,"Whitehead, Tahir",OAK,@ARZ,LB,4.5,2.2,0.1,0.1,0.,0.,0.,0.,5.9
23,"Bucannon, Deone",ARZ,OAK,LB,4.4,1.8,0.1,0.3,0.,0.1,0.,0.,5.8
24,"Hicks, Jordan",PHI,@NOR,LB,4.,1.8,0.1,0.4,0.2,0.,0.,0.,5.8
25,"Bostic, Jon",PIT,@JAC,LB,4.,2.2,0.4,0.1,0.,0.1,0.,0.,5.7
26,"Trevathan, Danny",CHI,MIN,LB,4.,2.,0.2,0.3,0.1,0.1,0.1,0.,5.7
27,"Davis, Thomas",CAR,@DET,LB,4.3,2.2,0.1,0.1,0.,0.,0.,0.,5.7
28,"Bradham, Nigel",PHI,@NOR,LB,4.1,1.6,0.1,0.4,0.,0.1,0.1,0.,5.7
29,"Barron, Mark",LAR,KCC,LB,4.2,1.3,0.1,0.3,0.1,0.,0.,0.,5.6
30,"Davis, Demario",NOR,PHI,LB,4.1,1.6,0.2,0.2,0.1,0.,0.,0.,5.6
31,"Kendricks, Eric",MIN,@CHI,LB,3.8,2.4,0.1,0.4,0.,0.,0.,0.,5.6
32,"Davis, Jarrad",DET,CAR,LB,4.1,1.9,0.1,0.2,0.,0.1,0.1,0.,5.5
33,"White, Kyzir",LAC,DEN,LB,3.9,1.6,0.1,0.3,0.1,0.2,0.1,0.,5.5
34,"Leonard, Darius",IND,TEN,LB,3.9,2.2,0.3,0.1,0.,0.1,0.,0.,5.5
35,"McKinney, Benardrick",HOU,@WAS,LB,4.,2.1,0.2,0.1,0.,0.,0.,0.,5.4
36,"Hitchens, Anthony",KCC,@LAR,LB,3.9,1.8,0.1,0.3,0.,0.,0.,0.,5.3
37,"Miller, Von",DEN,@LAC,LB,3.7,0.8,0.7,0.2,0.,0.2,0.1,0.,5.2
38,"Ragland, Reggie",KCC,@LAR,LB,3.8,2.1,0.2,0.,0.,0.,0.,0.,5.1
39,"Littleton, Cory",LAR,KCC,LB,3.5,1.9,0.2,0.1,0.,0.1,0.,0.,4.9
40,"Davis, Todd",DEN,@LAC,LB,3.6,2.1,0.,0.1,0.,0.,0.,0.,4.7
41,"Jones, Christian",DET,CAR,LB,3.6,1.8,0.1,0.1,0.,0.,0.,0.,4.7
42,"Cunningham, Zach",HOU,@WAS,LB,3.1,2.1,0.2,0.3,0.,0.,0.,0.,4.7
43,"Brown, Jatavis",LAC,DEN,LB,3.9,1.4,0.,0.1,0.,0.,0.,0.,4.7
44,"Moore, Skai",IND,TEN,LB,3.1,1.8,0.3,0.1,0.,0.1,0.1,0.,4.7
45,"Thompson, Shaq",CAR,@DET,LB,3.5,1.8,0.1,0.1,0.,0.,0.,0.,4.6
46,"Smith, Roquan",CHI,MIN,LB,3.3,1.1,0.3,0.2,0.,0.1,0.,0.,4.6
47,"Smith, Jaylon",DAL,@ATL,LB,3.4,1.8,0.1,0.1,0.,0.1,0.,0.,4.5
48,"Brown, Jayon",TEN,@IND,LB,3.3,1.6,0.2,0.2,0.,0.1,0.1,0.,4.5
49,"Campbell, De'Vondre",ATL,DAL,LB,3.3,1.3,0.1,0.3,0.,0.1,0.,0.,4.4
50,"Goodson, B.J.",NYG,TBB,LB,3.,1.6,0.2,0.3,0.,0.1,0.,0.,4.4
51,"Klein, A.J.",NOR,PHI,LB,3.1,1.6,0.1,0.3,0.,0.,0.,0.,4.3
52,"Young, Kenny",BAL,CIN,LB,3.,0.9,0.3,0.2,0.,0.2,0.,0.,4.2
53,"Houston, Justin",KCC,@LAR,LB,3.1,0.7,0.5,0.2,0.,0.,0.,0.,4.2
54,"Rey, Vincent",CIN,@BAL,LB,2.9,1.8,0.,0.3,0.1,0.,0.,0.,4.2
55,"Bynes, Josh",ARZ,OAK,LB,2.5,1.1,0.4,0.3,0.1,0.2,0.,0.,4.2
56,"Beckwith, Kendell",TBB,@NYG,LB,3.3,0.9,0.1,0.1,0.,0.1,0.,0.,4.
57,"Pullard, Hayes",LAC,DEN,LB,2.9,1.6,0.,0.1,0.,0.,0.,0.,4.
58,"Johnson, Derrick",OAK,@ARZ,LB,2.9,1.,0.3,0.2,0.,0.1,0.,0.,4.
59,"Matthews, Clay",GBP,@SEA,LB,2.3,1.6,0.5,0.1,0.,0.1,0.1,0.,3.9
60,"Kerrigan, Ryan",WAS,HOU,LB,2.1,0.8,0.8,0.2,0.,0.1,0.,0.,3.6
61,"Reddick, Haason",ARZ,OAK,LB,2.6,1.,0.3,0.1,0.,0.1,0.,0.,3.6
62,"Vigil, Nick",CIN,@BAL,LB,2.2,1.6,0.1,0.3,0.1,0.,0.,0.,3.6
63,"Watt, T.J.",PIT,@JAC,LB,2.2,0.8,0.3,0.4,0.,0.1,0.,0.,3.4
64,"Suggs, Terrell",BAL,CIN,LB,2.1,0.6,0.6,0.2,0.,0.2,0.,0.,3.4
65,"Robertson, Craig",NOR,PHI,LB,2.4,1.2,0.1,0.2,0.1,0.,0.,0.,3.4
66,"Vernon, Olivier",NYG,TBB,LB,2.5,1.7,0.,0.1,0.,0.,0.,0.,3.4
67,"Dupree, Alvin",PIT,@JAC,LB,2.4,0.9,0.4,0.1,0.,0.,0.,0.,3.4
68,"Onwuasor, Patrick",BAL,CIN,LB,2.6,0.9,0.1,0.1,0.,0.,0.,0.,3.3
69,"Smith, Preston",WAS,HOU,LB,1.8,0.8,0.4,0.3,0.2,0.1,0.1,0.,3.3
70,"Te'o, Manti",NOR,PHI,LB,2.3,1.1,0.1,0.1,0.,0.,0.,0.,3.1
71,"Burks, Oren",GBP,@SEA,LB,2.3,0.7,0.2,0.1,0.,0.,0.,0.,3.1
72,"Barr, Anthony",MIN,@CHI,LB,2.,1.3,0.,0.2,0.,0.,0.,0.,3.
73,"Walker, Anthony",IND,TEN,LB,2.2,1.2,0.2,0.,0.,0.,0.,0.,3.
74,"Morrison, Antonio",GBP,@SEA,LB,2.1,1.4,0.,0.,0.,0.,0.,0.,2.9
75,"Judon, Matt",BAL,CIN,LB,2.,0.4,0.3,0.1,0.,0.1,0.,0.,2.8
76,"Easley, Dominique",LAR,KCC,LB,2.,0.5,0.4,0.1,0.,0.,0.,0.,2.8
77,"Clowney, Jadeveon",HOU,@WAS,LB,1.6,1.,0.4,0.2,0.,0.,0.,0.,2.7
78,"Vigil, Zach",WAS,HOU,LB,1.9,1.2,0.1,0.2,0.,0.,0.,0.,2.7
79,"Chubb, Bradley",DEN,@LAC,LB,1.9,0.8,0.2,0.,0.,0.1,0.1,0.,2.7
80,"Bullough, Riley",TBB,@NYG,LB,2.,0.8,0.,0.1,0.,0.1,0.,0.,2.7
81,"Floyd, Leonard",CHI,MIN,LB,1.8,0.4,0.4,0.2,0.,0.,0.,0.,2.6
82,"Acho, Sam",CHI,MIN,LB,1.9,0.9,0.2,0.1,0.,0.,0.,0.,2.6
83,"Orakpo, Brian",TEN,@IND,LB,1.6,0.6,0.4,0.2,0.,0.1,0.,0.,2.6
