Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Coleman, Kurt",NOR,PHI,DB,5.4,2.1,0.1,1.,0.3,0.1,0.1,0.,0.,0.,8.1
2,"Collins, Landon",NYG,TBB,DB,5.5,1.7,0.1,0.7,0.2,0.,0.,0.,0.,0.,7.8
3,"Baker, Budda",ARZ,OAK,DB,5.6,1.5,0.1,0.8,0.1,0.1,0.1,0.,0.2,0.,7.7
4,"Neal, Keanu",ATL,DAL,DB,5.3,2.,0.,0.5,0.,0.2,0.2,0.,0.,0.,7.2
5,"Geathers, Clayton",IND,TEN,DB,4.7,1.3,0.,0.9,0.2,0.1,0.,0.,0.,0.,6.8
6,"Burnett, Morgan",PIT,@JAC,DB,4.9,1.6,0.3,0.4,0.1,0.1,0.,0.,0.,0.,6.6
7,"Lattimore, Marshon",NOR,PHI,DB,3.8,0.9,0.,1.4,0.4,0.,0.,0.,0.,0.,6.5
8,"McDougald, Bradley",SEA,GBP,DB,4.7,1.6,0.,0.6,0.1,0.1,0.,0.,0.,0.,6.4
9,"Davis, Sean",PIT,@JAC,DB,4.6,1.6,0.,0.5,0.2,0.,0.,0.,0.,0.,6.2
10,"Thomas, Earl",SEA,GBP,DB,4.2,2.5,0.,0.6,0.1,0.,0.,0.,0.,0.,6.2
11,"Evans, Justin",TBB,@NYG,DB,4.5,1.,0.,0.6,0.3,0.,0.,0.,0.,0.,6.1
12,"Ramsey, Jalen",JAC,PIT,DB,3.9,0.8,0.,1.2,0.3,0.,0.,0.,0.,0.,6.1
13,"Berry, Eric",KCC,@LAR,DB,4.,0.9,0.1,0.8,0.3,0.1,0.,0.,0.,0.,6.1
14,"Bethea, Antoine",ARZ,OAK,DB,4.2,0.8,0.1,0.6,0.3,0.1,0.,0.,0.9,0.,6.1
15,"Church, Barry",JAC,PIT,DB,4.3,1.4,0.1,0.5,0.2,0.,0.,0.,0.,0.,6.1
16,"Grimes, Brent",TBB,@NYG,DB,3.7,0.6,0.,1.3,0.3,0.,0.,0.,0.,0.,5.9
17,"Amos, Adrian",CHI,MIN,DB,4.8,0.7,0.,0.3,0.1,0.1,0.1,0.,0.,0.,5.9
18,"James, Derwin",LAC,DEN,DB,3.8,0.9,0.1,0.9,0.3,0.,0.,0.,0.,0.7,5.8
19,"Smith, Harrison",MIN,@CHI,DB,4.3,1.2,0.1,0.5,0.1,0.,0.,0.,0.,0.,5.8
20,"Johnson, John",LAR,KCC,DB,4.1,1.5,0.,0.7,0.1,0.,0.,0.,0.,0.,5.8
21,"Williams, Marcus",NOR,PHI,DB,4.1,1.,0.1,0.6,0.3,0.,0.,0.,0.,0.,5.7
22,"Mathieu, Tyrann",HOU,@WAS,DB,4.2,0.9,0.1,0.5,0.2,0.1,0.,0.,0.,0.,5.7
23,"Conte, Chris",TBB,@NYG,DB,4.3,0.9,0.,0.5,0.1,0.1,0.,0.,0.3,0.,5.6
24,"Jones, Byron",DAL,@ATL,DB,4.1,1.3,0.,0.6,0.1,0.1,0.,0.,0.,0.,5.6
25,"Harris, Erik",OAK,@ARZ,DB,4.2,0.8,0.,0.6,0.2,0.,0.,0.,0.,0.,5.6
26,"Jenkins, Malcolm",PHI,@NOR,DB,4.,1.4,0.,0.5,0.1,0.1,0.1,0.,0.,0.,5.6
