Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Kelce, Travis",KCC,@LAR,TE,8.3,1.4,5.5,74.2,0.5,0.1,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,1.,10.3
2,"Olsen, Greg",CAR,@DET,TE,8.6,1.4,4.7,63.,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9,7.9
3,"Engram, Evan",NYG,TBB,TE,8.,0.8,4.5,47.9,0.3,0.2,0.2,0.,0.,0.,0.,0.5,0.,0.,0.,0.,0.7,6.9
4,"Howard, O.J.",TBB,@NYG,TE,4.1,0.7,2.6,37.3,0.5,0.2,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,0.8,6.8
5,"Ertz, Zach",PHI,@NOR,TE,5.9,0.9,4.1,44.2,0.3,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.5,6.4
6,"Graham, Jimmy",GBP,@SEA,TE,5.7,1.2,3.2,33.7,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,6.1
7,"Walker, Delanie",TEN,@IND,TE,6.5,0.8,3.9,44.9,0.2,0.2,0.,0.1,0.,0.,0.,0.2,0.,0.,0.,0.1,0.6,6.
8,"Doyle, Jack",IND,TEN,TE,6.9,0.7,4.8,43.2,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,5.9
9,"Vannett, Nick",SEA,GBP,TE,4.3,1.1,2.6,29.,0.5,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,5.9
10,"Reed, Jordan",WAS,HOU,TE,5.6,0.8,3.8,39.4,0.3,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.8
11,"Gates, Antonio",LAC,DEN,TE,4.9,0.9,3.,36.2,0.4,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.8
12,"Brate, Cameron",TBB,@NYG,TE,5.,0.8,2.8,36.8,0.3,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.7
13,"Burton, Trey",CHI,MIN,TE,4.1,0.8,2.7,29.4,0.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.5
14,"Eifert, Tyler",CIN,@BAL,TE,3.7,0.8,2.6,28.8,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.5
15,"Rudolph, Kyle",MIN,@CHI,TE,5.,1.1,3.2,30.5,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,5.4
16,"Hurst, Hayden",BAL,CIN,TE,6.2,0.9,4.4,39.4,0.2,0.2,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.5,5.2
17,"Seals-Jones, Ricky",ARZ,OAK,TE,4.6,0.6,2.3,31.9,0.3,0.,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.1
18,"Dickson, Ed",SEA,GBP,TE,4.5,1.,2.6,26.6,0.4,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.1
19,"Cook, Jared",OAK,@ARZ,TE,5.3,0.7,3.1,39.9,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,4.7
20,"Davis, Vernon",WAS,HOU,TE,4.2,0.5,2.7,37.6,0.2,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.1,0.1,0.5,4.6
21,"Swaim, Geoff",DAL,@ATL,TE,4.9,0.7,3.5,32.,0.2,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.6
22,"McDonald, Vance",PIT,@JAC,TE,5.,0.8,3.3,34.4,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.6
23,"Ebron, Eric",IND,TEN,TE,5.2,0.7,3.3,34.6,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,4.5
24,"Seferian-Jenkins, Austin",JAC,PIT,TE,5.,0.9,3.2,26.2,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.7,4.1
25,"Griffin, Ryan",HOU,@WAS,TE,4.7,0.6,2.7,27.8,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.
26,"Hooper, Austin",ATL,DAL,TE,4.,0.7,2.7,25.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,3.7
27,"Heuerman, Jeff",DEN,@LAC,TE,2.8,0.3,1.8,25.3,0.2,0.,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.1,0.3,3.6
28,"Willson, Luke",DET,CAR,TE,2.4,0.4,1.7,16.9,0.3,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,1.7,0.,0.4,3.2
29,"Watson, Benjamin",NOR,PHI,TE,3.3,0.6,2.4,21.6,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.
30,"Kroft, Tyler",CIN,@BAL,TE,2.3,0.4,1.6,13.4,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.6
31,"James, Jesse",PIT,@JAC,TE,3.1,0.4,2.,19.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,2.2
32,"Higbee, Tyler",LAR,KCC,TE,2.8,0.4,1.6,16.6,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.2
33,"Gresham, Jermaine",ARZ,OAK,TE,2.7,0.5,1.6,16.3,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,1.9
34,"Dissly, Will",SEA,GBP,TE,1.8,0.3,1.2,12.1,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,1.9,0.,0.2,1.8
35,"Lewis, Marcedes",GBP,@SEA,TE,2.3,0.3,1.1,12.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.7
36,"Harris, Demetrius",KCC,@LAR,TE,2.3,0.5,1.2,13.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3,0.,0.4,1.6
37,"Boyle, Nick",BAL,CIN,TE,2.7,0.8,2.,15.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,1.6
38,"Ellison, Rhett",NYG,TBB,TE,1.7,0.1,1.2,12.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.6
39,"Goedert, Dallas",PHI,@NOR,TE,2.,0.3,1.2,10.1,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.1,1.5
40,"Sims, Dion",CHI,MIN,TE,1.9,0.2,0.9,10.8,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.5
41,"Akins, Jordan",HOU,@WAS,TE,2.6,0.3,1.3,12.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.4
42,"Smith, Jonnu",TEN,@IND,TE,2.,0.2,1.2,9.7,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.3
43,"Green, Virgil",LAC,DEN,TE,1.5,0.2,1.1,12.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.3
44,"Kendricks, Lance",GBP,@SEA,TE,2.2,0.2,1.,10.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.1
45,"Hill, Josh",NOR,PHI,TE,1.7,0.4,1.,9.7,0.1,0.1,0.,0.,0.,0.,0.,-0.5,0.,0.,0.,0.1,0.3,1.1
46,"Everett, Gerald",LAR,KCC,TE,1.7,0.4,0.7,7.4,0.1,0.1,0.,0.,0.,0.,0.,0.2,0.,0.,0.,0.1,0.2,1.
