Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Kelce, Travis",KCC,DEN,TE,7.9,1.0,5.7,75.0,0.5,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,15.9
2,"Waller, Darren",LVR,@NYJ,TE,8.5,1.2,6.2,63.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.8,14.7
3,"Engram, Evan",NYG,@SEA,TE,8.2,1.1,5.0,57.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,2.0,0.1,0.0,0.0,0.1,0.9,12.4
4,"Ertz, Zach",PHI,@GBP,TE,7.5,1.0,4.8,50.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,11.7
5,"Hockenson, T.J.",DET,@CHI,TE,6.6,1.0,4.0,46.0,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.8
6,"Burton, Trey",IND,@HOU,TE,4.8,1.1,2.9,31.0,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9,10.6
7,"Henry, Hunter",LAC,NEP,TE,6.3,0.9,4.1,43.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,10.1
8,"Schultz, Dalton",DAL,@BAL,TE,6.1,0.6,4.3,40.0,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,9.9
9,"Tonyan, Robert",GBP,PHI,TE,3.6,0.4,3.0,37.0,0.5,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.6
10,"Goedert, Dallas",PHI,@GBP,TE,5.2,0.7,3.5,38.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,9.4
11,"Ebron, Eric",PIT,WAS,TE,5.4,0.9,4.0,37.0,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,9.4
12,"Smith, Jonnu",TEN,CLE,TE,4.2,0.9,2.7,31.0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.7,9.3
13,"Hooper, Austin",CLE,@TEN,TE,5.0,0.7,3.5,34.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,9.3
14,"Reed, Jordan",SFO,BUF,TE,5.5,0.4,3.3,38.0,0.4,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.5,9.3
15,"Gesicki, Mike",MIA,CIN,TE,5.7,0.8,3.0,40.0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.8
16,"Fant, Noah",DEN,@KCC,TE,5.2,0.6,3.4,39.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.4,8.2
17,"Higbee, Tyler",LAR,@ARI,TE,4.4,0.5,3.2,36.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,8.1
18,"Cook, Jared",NOS,@ATL,TE,3.9,0.7,2.4,34.0,0.4,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.6,8.1
19,"Hurst, Hayden",ATL,NOS,TE,4.5,0.6,3.0,34.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,7.7
20,"Graham, Jimmy",CHI,DET,TE,4.7,1.0,3.0,28.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.7
21,"Akins, Jordan",HOU,IND,TE,3.5,0.4,2.5,31.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.6
22,"Dissly, Will",SEA,NYG,TE,3.7,1.0,2.5,29.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.4
23,"Thomas, Logan",WAS,@PIT,TE,3.9,0.8,2.3,23.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.3
24,"Rudolph, Kyle",MIN,JAC,TE,3.3,0.6,2.6,28.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,6.2
