Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Leonard, Darius",IND,TEN,LB,6.5,3.6,0.2,0.6,0.2,0.1,0.1,0.0,9.7
2,"Martinez, Blake",NYG,@CIN,LB,6.0,4.0,0.2,0.3,0.1,0.1,0.1,0.0,8.9
3,"Johnson, A.J.",DEN,NOS,LB,6.3,3.7,0.1,0.2,0.0,0.1,0.0,0.0,8.7
4,"Smith, Roquan",CHI,@GBP,LB,6.4,2.5,0.2,0.4,0.1,0.0,0.0,0.0,8.4
5,"Smith, Jaylon",DAL,WAS,LB,5.5,4.2,0.2,0.5,0.0,0.0,0.0,0.0,8.4
6,"Warner, Fred",SFO,@LAR,LB,5.7,3.2,0.1,0.4,0.2,0.0,0.0,0.0,8.2
7,"Edmunds, Tremaine",BUF,LAC,LB,5.8,3.3,0.2,0.5,0.1,0.0,0.0,0.0,8.2
8,"Schobert, Joe",JAC,CLE,LB,5.6,3.7,0.1,0.2,0.1,0.0,0.0,0.0,8.0
9,"Kendricks, Eric",MIN,CAR,LB,5.4,3.0,0.1,0.7,0.2,0.1,0.0,0.0,8.0
10,"White, Devin",TBB,KCC,LB,5.7,2.7,0.4,0.2,0.0,0.1,0.1,0.0,7.9
11,"Singleton, Alex",PHI,SEA,LB,5.4,3.3,0.2,0.3,0.1,0.1,0.1,0.0,7.8
12,"Thompson, Shaq",CAR,@MIN,LB,5.2,3.5,0.1,0.5,0.0,0.1,0.0,0.0,7.8
13,"Hewitt, Neville",NYJ,MIA,LB,5.8,3.1,0.1,0.2,0.0,0.0,0.0,0.0,7.7
14,"Cunningham, Zach",HOU,@DET,LB,5.7,3.0,0.2,0.2,0.0,0.0,0.0,0.0,7.6
15,"Hicks, Jordan",ARI,@NEP,LB,5.5,3.1,0.0,0.2,0.1,0.1,0.0,0.0,7.6
16,"Wagner, Bobby",SEA,@PHI,LB,5.2,3.5,0.2,0.4,0.0,0.0,0.0,0.0,7.6
17,"Reeder, Troy",LAR,SFO,LB,5.2,2.1,0.6,0.3,0.0,0.1,0.0,0.0,7.5
18,"Jack, Myles",JAC,CLE,LB,4.6,3.3,0.1,0.3,0.1,0.1,0.1,0.0,7.1
19,"Langi, Harvey",NYJ,MIA,LB,4.7,3.4,0.2,0.3,0.0,0.0,0.0,0.0,7.0
20,"Williams, Vince",PIT,BAL,LB,5.1,1.9,0.4,0.3,0.1,0.1,0.1,0.0,7.0
21,"Evans, Rashaan",TEN,@IND,LB,5.1,2.4,0.1,0.3,0.0,0.1,0.1,0.0,6.9
22,"Kwiatkoski, Nick",LVR,@ATL,LB,5.1,2.0,0.0,0.4,0.1,0.1,0.0,0.0,6.8
23,"Jones, Deion",ATL,LVR,LB,4.5,2.5,0.3,0.5,0.1,0.0,0.0,0.0,6.8
24,"David, Lavonte",TBB,KCC,LB,4.7,2.0,0.2,0.4,0.1,0.1,0.1,0.0,6.7
25,"Kirksey, Christian",GBP,CHI,LB,4.5,2.4,0.4,0.2,0.1,0.1,0.1,0.0,6.6
26,"Collins, Jamie",DET,HOU,LB,4.2,3.0,0.1,0.4,0.1,0.2,0.1,0.0,6.6
27,"Davis, Demario",NOS,@DEN,LB,4.6,2.0,0.3,0.6,0.0,0.0,0.0,0.0,6.6
28,"Vander Esch, Leighton",DAL,WAS,LB,4.3,3.6,0.1,0.2,0.0,0.1,0.0,0.0,6.5
29,"Greenlaw, Dre",SFO,@LAR,LB,4.8,2.2,0.1,0.2,0.1,0.0,0.0,0.0,6.4
30,"Wilson, Eric",MIN,CAR,LB,3.9,2.8,0.2,0.3,0.2,0.1,0.1,0.0,6.4
31,"Jewell, Josey",DEN,NOS,LB,4.8,2.7,0.1,0.0,0.0,0.0,0.0,0.0,6.3
32,"Adams, Tyrell",HOU,@DET,LB,4.4,3.2,0.1,0.2,0.0,0.0,0.0,0.0,6.3
33,"Goodson, B.J.",CLE,@JAC,LB,4.4,2.3,0.1,0.3,0.2,0.0,0.0,0.0,6.3
34,"Klein, A.J.",BUF,LAC,LB,4.3,1.5,0.4,0.3,0.0,0.3,0.1,0.0,6.3
35,"Queen, Patrick",BAL,@PIT,LB,4.4,2.1,0.3,0.1,0.0,0.2,0.1,0.0,6.2
36,"Oluokun, Foyesade",ATL,LVR,LB,3.9,2.5,0.1,0.2,0.1,0.2,0.1,0.0,5.9
37,"Bentley, Ja'Whaun",NEP,ARI,LB,4.2,2.5,0.2,0.2,0.0,0.0,0.0,0.0,5.9
38,"Campbell, De'Vondre",ARI,@NEP,LB,4.4,2.0,0.1,0.1,0.1,0.1,0.0,0.0,5.9
39,"Wright, K.J.",SEA,@PHI,LB,3.7,2.3,0.1,0.5,0.1,0.0,0.0,0.0,5.9
40,"Bostic, Jon",WAS,@DAL,LB,4.1,3.0,0.1,0.1,0.0,0.0,0.0,0.0,5.8
41,"Watt, T.J.",PIT,BAL,LB,3.0,1.1,1.0,0.5,0.1,0.2,0.1,0.0,5.4
42,"Trevathan, Danny",CHI,@GBP,LB,3.9,2.0,0.1,0.2,0.0,0.1,0.0,0.0,5.4
43,"Edwards, T.J.",PHI,SEA,LB,3.7,2.6,0.0,0.1,0.0,0.1,0.0,0.0,5.3
44,"Baker, Jerome",MIA,@NYJ,LB,3.7,2.3,0.1,0.2,0.0,0.1,0.0,0.0,5.3
