Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
15,"Hunt, Kareem",CLE,IND,RB,16.0,68.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,3.6,0.2,3.0,27.0,0.1,0.1,0.0,0.0,0.0,0.1,0.9,15.1
16,"McKinnon, Jerick",SFO,MIA,RB,11.0,55.0,0.4,0.1,0.3,0.0,0.0,0.0,0.0,5.0,0.4,3.0,30.0,0.2,0.1,0.0,0.0,12.0,0.0,0.6,15.0
17,"Jones, Ronald",TBB,@CHI,RB,15.0,70.0,0.5,0.3,0.1,0.0,0.0,0.1,0.0,3.9,0.4,3.0,22.0,0.0,0.1,0.0,0.0,0.0,0.1,1.0,14.8
18,"Gibson, Antonio",WAS,LAR,RB,12.6,51.0,0.8,0.6,0.2,0.0,0.0,0.0,0.0,2.9,0.1,2.3,24.0,0.1,0.1,0.1,0.0,0.0,0.2,1.2,14.5
19,"Kelley, Joshua",LAC,@NOS,RB,11.3,42.0,0.5,0.3,0.1,0.0,0.0,0.0,0.0,4.1,0.3,3.6,38.0,0.1,0.2,0.1,0.0,0.0,0.2,0.8,14.5
20,"Johnson, David",HOU,JAC,RB,13.0,49.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,3.7,0.4,2.9,30.0,0.1,0.1,0.1,0.0,0.0,0.0,1.2,14.1
21,"Carson, Chris",SEA,MIN,RB,13.2,59.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.6,0.1,2.2,16.0,0.2,0.1,0.0,0.0,0.0,0.1,1.4,13.8
22,"Mostert, Raheem",SFO,MIA,RB,10.0,50.0,0.6,0.3,0.1,0.0,0.0,0.0,0.1,2.2,0.3,2.0,18.0,0.2,0.1,0.1,0.0,-0.7,0.1,1.4,13.7
23,"Drake, Kenyan",ARI,@NYJ,RB,14.4,62.0,0.5,0.4,0.0,0.0,0.0,0.0,0.1,3.4,0.2,2.6,18.0,0.0,0.1,0.0,0.0,2.0,0.0,1.1,13.6
24,"Freeman, Devonta",NYG,@DAL,RB,12.9,42.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,4.8,0.9,4.0,30.0,0.2,0.1,0.1,0.0,1.0,0.1,0.9,13.5
25,"Montgomery, David",CHI,TBB,RB,17.0,62.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,2.7,0.4,1.7,16.0,0.1,0.1,0.0,1.0,0.0,0.1,1.1,13.2
26,"Ingram, Mark",BAL,CIN,RB,11.5,56.0,0.7,0.5,0.1,0.0,0.1,0.0,0.0,1.7,0.2,1.3,12.0,0.2,0.1,0.0,0.0,0.0,0.1,1.2,13.2
27,"Edmonds, Chase",ARI,@NYJ,RB,12.0,48.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,3.4,0.4,2.6,20.0,0.2,0.1,0.0,0.0,12.0,0.0,0.6,12.7
28,"Bell, Le'Veon",KCC,LVR,RB,15.4,48.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,4.5,0.5,3.7,29.0,0.0,0.1,0.1,0.0,0.0,0.1,0.6,12.4
29,"Johnson, D'Ernest",CLE,IND,RB,10.0,51.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.1,0.2,1.4,12.0,0.2,0.1,0.0,1.0,5.0,0.1,0.7,9.4
30,"Johnson, Duke",HOU,JAC,RB,6.2,31.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,3.7,0.6,2.6,21.0,0.1,0.1,0.0,0.0,0.0,0.1,0.8,9.1
31,"Murray, Latavius",NOS,LAC,RB,9.0,38.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,1.8,0.3,1.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.2
32,"Hines, Nyheim",IND,@CLE,RB,5.0,17.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,4.1,0.4,3.1,22.0,0.0,0.1,0.0,12.0,6.0,0.0,0.6,7.7
33,"Jackson, Justin",LAC,@NOS,RB,7.4,28.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,3.2,0.4,2.5,18.0,0.1,0.1,0.0,0.0,1.0,0.1,0.6,7.5
34,"Hill, Brian",ATL,CAR,RB,7.1,34.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,2.1,0.4,1.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,7.5
35,"Wilson, Jeff",SFO,MIA,RB,4.7,22.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.3,0.5,1.4,19.0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,7.2
36,"Dobbins, J.K.",BAL,CIN,RB,6.0,27.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.6,0.1,1.3,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,7.1
37,"Hyde, Carlos",SEA,MIN,RB,7.8,30.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.8,6.0,0.1,0.0,0.0,0.0,3.0,0.1,0.5,6.6
38,"Scott, Boston",PHI,@PIT,RB,5.9,23.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.4,0.1,2.0,14.0,0.0,0.1,0.0,1.0,19.0,0.0,0.4,6.4
39,"Thompson, Chris",JAC,@HOU,RB,2.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.3,2.7,18.0,0.2,0.1,0.0,1.0,0.0,0.0,0.1,6.3
40,"Mattison, Alexander",MIN,@SEA,RB,6.6,28.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,5.3
41,"Nall, Ryan",CHI,TBB,RB,5.9,21.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.2,0.2,1.5,11.0,0.0,0.0,0.0,3.0,3.0,0.1,0.6,5.2
42,"Vaughn, Ke'Shawn",TBB,@CHI,RB,3.8,10.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.1,0.4,1.4,12.0,0.1,0.1,0.0,0.0,2.0,0.0,0.7,5.1
43,"Gore, Frank",NYJ,ARI,RB,11.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.2,0.8,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,5.1
44,"Barber, Peyton",WAS,LAR,RB,6.8,21.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.2,0.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.9
45,"Richard, Jalen",LVR,@KCC,RB,2.0,11.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,2.4,0.3,1.9,16.0,0.0,0.1,0.0,1.0,11.0,0.1,0.2,4.8
46,"Pollard, Tony",DAL,NYG,RB,3.8,18.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.2,1.0,7.0,0.0,0.0,0.0,0.0,31.0,0.0,0.2,4.7
47,"Snell Jr., Benny",PIT,PHI,RB,7.3,28.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.6,4.0,0.0,0.0,0.0,0.0,1.0,0.1,0.5,4.5
48,"Bernard, Giovani",CIN,@BAL,RB,2.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.4,2.1,16.0,0.0,0.1,0.0,0.0,1.0,0.0,0.2,4.5
49,"Edwards, Gus",BAL,CIN,RB,6.5,35.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,4.4
50,"Samuels, Jaylen",PIT,PHI,RB,3.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.3,1.8,11.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,4.1
51,"Cannon, Trenton",CAR,@ATL,RB,2.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1,1.0,10.0,0.1,0.0,0.0,0.0,3.0,0.0,0.2,4.0
52,"Wilkins, Jordan",IND,@CLE,RB,4.2,19.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.9,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.4,3.9
53,"Williams, Darrel",KCC,LVR,RB,3.4,12.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.2,1.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,3.9
54,"Lewis, Dion",NYG,@DAL,RB,2.9,9.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.9,0.3,1.3,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,3.9
55,"Smith, Ito",ATL,CAR,RB,3.0,13.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.9,0.1,1.4,7.0,0.0,0.0,0.0,3.0,4.0,0.0,0.3,3.8
56,"Thompson, Darwin",KCC,LVR,RB,3.9,16.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.9,6.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,3.7
57,"Moss, Zack",BUF,@TEN,RB,4.8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.7,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,3.4
58,"Breida, Matt",MIA,@SFO,RB,4.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.4
59,"McKissic, J.D.",WAS,LAR,RB,2.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.1,1.6,10.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,3.4
60,"Homer, Travis",SEA,MIN,RB,2.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.7,3.0,0.2,0.0,0.0,0.0,33.0,0.0,0.2,3.1
61,"Juszczyk, Kyle",SFO,MIA,RB,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,1.2,13.0,0.1,0.1,0.0,0.0,0.0,0.0,0.3,3.1
62,"Evans, Darrynton",TEN,BUF,RB,3.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.2,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0
63,"Gallman, Wayne",NYG,@DAL,RB,2.0,9.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.6
64,"Boone, Mike",MIN,@SEA,RB,1.7,9.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,2.2
65,"Booker, Devontae",LVR,@KCC,RB,1.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.7,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.2
66,"Yeldon, T.J.",BUF,@TEN,RB,1.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.1,0.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.2
67,"Adams, Josh",NYJ,ARI,RB,2.5,6.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,2.1
68,"Dallas, DeeJay",SEA,MIN,RB,2.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.7,4.0,0.0,0.0,0.0,0.0,18.0,0.0,0.1,2.0
69,"Ingold, Alec",LVR,@KCC,RB,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.7,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,2.0
70,"Perine, Lamical",NYJ,ARI,RB,3.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.9
71,"Ogunbowale, Dare",JAC,@HOU,RB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.2,0.8,7.0,0.0,0.0,0.0,1.0,10.0,0.0,0.3,1.6
72,"Clement, Corey",PHI,@PIT,RB,2.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.5,2.0,0.0,0.0,0.0,1.0,14.0,0.1,0.1,1.5
73,"Hilliard, Dontrell",CLE,IND,RB,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5,3.0,0.0,0.0,0.0,3.0,14.0,0.0,0.3,1.4
74,"Sherman, Anthony",KCC,LVR,RB,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4
75,"Ham, C.J.",MIN,@SEA,RB,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.6,7.0,0.0,0.0,0.0,0.0,2.0,0.1,0.1,1.3
76,"Janovich, Andy",CLE,IND,RB,0.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.3
77,"Washington, Dwayne",NOS,LAC,RB,0.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
78,"Abdullah, Ameer",MIN,@SEA,RB,0.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.1
79,"McFarland, Anthony",PIT,PHI,RB,1.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.9
80,"Bradwell, Darius",LAC,@NOS,RB,0.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
81,"Pierce, Artavis",CHI,TBB,RB,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.7
82,"Gordon, Melvin",DEN,Bye,RB,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
83,"Nabers, Gabe",LAC,@NOS,RB,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.4
84,"Lindsay, Phillip",DEN,Bye,RB,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
85,"Armah, Alexander",CAR,@ATL,RB,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
86,"McNichols, Jeremy",TEN,BUF,RB,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
87,"Freeman, Royce",DEN,Bye,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
88,"Jones, Taiwan",BUF,@TEN,RB,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
89,"Bowden, Lynn",MIA,@SFO,RB,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1
90,"Bellore, Nick",SEA,MIN,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
91,"Dowdle, Rico",DAL,NYG,RB,0.1,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,"Penny, Elijhaa",NYG,@DAL,RB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,"Burton, Michael",NOS,LAC,RB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,"Riddick, Theo",LVR,@KCC,RB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

