Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Buckner, DeForest",IND,CIN,DL,2.7,2.0,0.5,0.2,0.0,0.1,0.1,0.0,5.1
2,"Donald, Aaron",LAR,@SFO,DL,2.0,1.2,1.0,0.1,0.0,0.2,0.1,0.0,5.1
3,"Allen, Jonathan",WAS,@NYG,DL,3.1,1.6,0.3,0.0,0.0,0.0,0.0,0.0,4.6
4,"Jones, Chris",KCC,@BUF,DL,1.9,0.9,0.7,0.3,0.0,0.2,0.0,0.0,4.2
5,"Richardson, Sheldon",CLE,@PIT,DL,2.6,1.2,0.3,0.2,0.0,0.1,0.0,0.0,4.1
6,"Tomlinson, Dalvin",NYG,WAS,DL,2.0,1.5,0.2,0.2,0.0,0.1,0.0,0.0,3.5
7,"Jarrett, Grady",ATL,@MIN,DL,1.7,1.8,0.4,0.0,0.0,0.0,0.0,0.0,3.5
8,"Williams, DeShawn",DEN,@NEP,DL,1.9,1.7,0.1,0.3,0.0,0.1,0.0,0.0,3.4
9,"Kinlaw, Javon",SFO,LAR,DL,1.9,1.1,0.2,0.3,0.0,0.0,0.0,0.0,3.3
10,"Brown, Derrick",CAR,CHI,DL,1.8,1.0,0.3,0.3,0.0,0.0,0.0,0.0,3.2
11,"Shelton, Danny",DET,@JAC,DL,1.8,2.1,0.1,0.1,0.0,0.0,0.0,0.0,3.1
12,"Suh, Ndamukong",TBB,GBP,DL,1.7,1.0,0.2,0.2,0.0,0.1,0.1,0.0,3.1
13,"Wilkins, Christian",MIA,NYJ,DL,1.6,1.6,0.1,0.2,0.0,0.0,0.0,0.0,2.9
14,"Payne, Da'Ron",WAS,@NYG,DL,1.7,1.5,0.2,0.0,0.0,0.0,0.0,0.0,2.9
15,"Clark, Kenny",GBP,@TBB,DL,1.6,1.0,0.3,0.1,0.0,0.1,0.0,0.0,2.9
16,"Purcell, Mike",DEN,@NEP,DL,1.8,1.1,0.1,0.1,0.0,0.0,0.0,0.0,2.8
17,"Guy, Lawrence",NEP,DEN,DL,1.9,1.1,0.1,0.0,0.0,0.0,0.0,0.0,2.7
18,"Cox, Fletcher",PHI,BAL,DL,1.5,0.7,0.3,0.0,0.0,0.1,0.0,0.0,2.6
19,"Peters, Corey",ARI,@DAL,DL,1.4,1.1,0.3,0.0,0.0,0.0,0.0,0.0,2.6
20,"Atkins, Geno",CIN,@IND,DL,1.6,1.1,0.2,0.1,0.0,0.0,0.0,0.0,2.6
21,"Stephen, Shamar",MIN,ATL,DL,1.6,0.5,0.2,0.2,0.0,0.1,0.0,0.0,2.5
22,"Lawrence, Dexter",NYG,WAS,DL,1.6,1.0,0.1,0.1,0.0,0.0,0.0,0.0,2.4
23,"Oliver, Ed",BUF,KCC,DL,1.4,1.0,0.2,0.1,0.0,0.0,0.0,0.0,2.4
24,"Ogunjobi, Larry",CLE,@PIT,DL,1.6,0.9,0.1,0.0,0.0,0.1,0.0,0.0,2.4
25,"Autry, Denico",IND,CIN,DL,1.3,0.8,0.2,0.2,0.0,0.0,0.0,0.0,2.4
26,"Nnadi, Derrick",KCC,@BUF,DL,1.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.3
27,"Jones, D.J.",SFO,LAR,DL,1.3,0.5,0.3,0.1,0.0,0.1,0.0,0.0,2.3
28,"Stewart, Grover",IND,CIN,DL,1.6,1.0,0.1,0.1,0.0,0.0,0.0,0.0,2.3
29,"Joseph, Sebastian",LAR,@SFO,DL,1.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.2
30,"McLendon, Steve",TBB,GBP,DL,1.4,1.0,0.1,0.0,0.0,0.0,0.0,0.0,2.1
31,"Hargrave, Javon",PHI,BAL,DL,1.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,1.9
32,"Dunn, Brandon",HOU,@TEN,DL,1.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.9
33,"Johnson, Jaleel",MIN,ATL,DL,1.1,0.9,0.1,0.0,0.0,0.0,0.0,0.0,1.8
34,"Butler, Vernon",BUF,KCC,DL,1.0,0.8,0.2,0.0,0.0,0.1,0.0,0.0,1.8
35,"Hall, P.J.",HOU,@TEN,DL,1.2,0.8,0.1,0.0,0.0,0.0,0.0,0.0,1.7
36,"Pennel, Mike",KCC,@BUF,DL,0.9,1.1,0.1,0.1,0.0,0.0,0.0,0.0,1.7
37,"Jones, DaQuan",TEN,HOU,DL,1.1,0.9,0.0,0.1,0.0,0.0,0.0,0.0,1.7
38,"Jefferson, Quinton",BUF,KCC,DL,0.8,0.7,0.1,0.0,0.0,0.1,0.1,0.0,1.6
39,"Davison, Tyeler",ATL,@MIN,DL,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.6
40,"Nichols, Bilal",CHI,@CAR,DL,1.1,0.6,0.0,0.1,0.0,0.0,0.0,0.0,1.5
41,"Woods, Antwaun",DAL,ARI,DL,0.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.4
42,"Nunez-Roches, Rakeem",TBB,GBP,DL,0.8,0.6,0.1,0.2,0.0,0.0,0.0,0.0,1.4
43,"Fatukasi, Foley",NYJ,@MIA,DL,0.9,0.6,0.0,0.2,0.0,0.0,0.0,0.0,1.3
44,"Settle, Tim",WAS,@NYG,DL,0.9,0.3,0.2,0.0,0.0,0.0,0.0,0.0,1.3
45,"Covington, Christian",CIN,@IND,DL,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
46,"Butler, Adam",NEP,DEN,DL,0.7,0.4,0.1,0.2,0.0,0.0,0.0,0.0,1.2
47,"Tuioti-Mariner, Jacob",ATL,@MIN,DL,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.1
48,"Ridgeway, Hassan",PHI,BAL,DL,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.1
49,"Jackson, Malik",PHI,BAL,DL,0.6,0.5,0.1,0.0,0.0,0.0,0.0,0.0,1.1
50,"Watts, Armon",MIN,ATL,DL,0.6,0.4,0.1,0.1,0.0,0.0,0.0,0.0,1.0
51,"Johnson, Austin",NYG,WAS,DL,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,"Kerr, Zach",CAR,CHI,DL,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9
53,"Blacklock, Ross",HOU,@TEN,DL,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8
54,"Jenkins, John",CHI,@CAR,DL,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8
55,"Hamilton, Davon",JAC,DET,DL,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7
56,"Givens, Kevin",SFO,LAR,DL,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7
57,"Gaines, Greg",LAR,@SFO,DL,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6
58,"Senat, Deadrin",ATL,@MIN,DL,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6
59,"Roy, Bravvion",CAR,CHI,DL,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5
60,"Mack, Isaiah",NEP,DEN,DL,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5
61,"Phillips, Harrison",BUF,KCC,DL,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5
62,"Lynch, James",MIN,ATL,DL,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3
63,"Buggs, Isaiah",PIT,CLE,DL,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3
64,"Lewis, Tyquan",IND,CIN,DL,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3
65,"Penisini, John",DET,@JAC,DL,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2
66,"Davis, Raekwon",MIA,NYJ,DL,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2
67,"Stallworth, Taylor",IND,CIN,DL,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2
68,"Elliott, Jordan",CLE,@PIT,DL,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1
69,"Niles, Scott",CIN,@IND,DL,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
70,"Peko, Kyle",DEN,@NEP,DL,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0

