Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Ryan, Logan",NYG,@LAR,DB,4.7,1.8,0.1,1.1,0.1,0.4,0.0,0.0,0.0,0.0,7.4
2,"Murphy, Byron",ARI,@CAR,DB,5.7,1.5,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,7.3
3,"Bradberry, James",NYG,@LAR,DB,4.2,1.0,0.0,1.6,0.2,0.1,0.0,0.0,1.0,0.0,6.8
4,"Flowers, Tre",SEA,@MIA,DB,4.1,1.5,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,6.2
5,"Fuller, Kyle",CHI,IND,DB,4.3,0.6,0.0,1.1,0.3,0.0,0.0,0.0,0.0,0.0,6.2
6,"Moore, Kenny",IND,@CHI,DB,4.1,0.9,0.3,0.5,0.2,0.0,0.0,0.0,0.0,0.0,5.9
7,"Hill, Holton",MIN,@HOU,DB,4.5,1.0,0.1,0.4,0.0,0.1,0.0,0.0,1.0,0.0,5.5
8,"King, Kevin",GBP,ATL,DB,3.7,0.8,0.0,0.7,0.2,0.0,0.0,0.0,0.0,1.0,5.4
9,"Wallace, Levi",BUF,@LVR,DB,3.8,1.3,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,5.2
10,"Poole, Brian",NYJ,DEN,DB,4.2,0.5,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,5.2
11,"Humphrey, Marlon",BAL,@WAS,DB,2.9,0.7,0.0,0.9,0.2,0.1,0.1,0.0,0.0,0.0,4.8
12,"Hill, Troy",LAR,NYG,DB,3.6,0.9,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,4.8
13,"Henderson, CJ",JAC,@CIN,DB,3.5,0.9,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,4.7
14,"Ballentine, Corey",NYJ,DEN,DB,3.3,1.3,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.1,4.7
15,"Alexander, Jaire",GBP,ATL,DB,3.3,0.5,0.1,0.8,0.1,0.0,0.0,0.0,1.0,0.0,4.7
16,"Davis, Carlton",TBB,LAC,DB,3.0,0.7,0.1,0.9,0.1,0.1,0.0,0.0,0.0,0.0,4.6
17,"Hayward, Casey",LAC,@TBB,DB,2.9,1.1,0.1,0.8,0.1,0.0,0.0,0.0,1.0,3.0,4.6
18,"Oliver, Isaiah",ATL,@GBP,DB,2.8,1.4,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,4.4
19,"Ramsey, Jalen",LAR,NYG,DB,3.3,0.5,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,4.4
20,"Rhodes, Xavier",IND,@CHI,DB,2.9,0.5,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,4.4
21,"Okudah, Jeff",DET,NOS,DB,3.5,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,4.3
22,"Ya-Sin, Rock",IND,@CHI,DB,3.2,0.9,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,4.3
