Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Fuller, Kyle",CHI,@ATL,DB,4.7,0.8,0.0,1.2,0.3,0.0,0.0,0.0,0.0,0.0,6.9
2,"Bradberry, James",NYG,SFO,DB,3.8,0.7,0.0,1.3,0.2,0.2,0.0,0.0,0.0,0.0,5.9
3,"Wallace, Levi",BUF,LAR,DB,4.4,1.2,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,5.6
4,"Ryan, Logan",NYG,SFO,DB,3.7,1.6,0.1,0.6,0.1,0.3,0.0,0.0,1.0,0.0,5.6
5,"Jenkins, Janoris",NOS,GBP,DB,3.6,1.0,0.0,0.8,0.3,0.1,0.0,0.0,0.0,0.0,5.6
6,"Alexander, Jaire",GBP,@NOS,DB,3.9,0.6,0.1,0.9,0.1,0.0,0.0,0.0,1.0,0.0,5.5
7,"Henderson, CJ",JAC,MIA,DB,3.8,1.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,5.4
8,"Poole, Brian",NYJ,@IND,DB,4.2,0.6,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,5.3
9,"Maddox, Avonte",PHI,CIN,DB,4.1,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.2
10,"Hilton, Mike",PIT,HOU,DB,3.7,0.9,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,5.2
11,"Callahan, Bryce",DEN,TBB,DB,4.1,1.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.1
12,"Arnette, Damon",LVR,@NEP,DB,3.9,0.9,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,5.0
13,"Griffin, Shaq",SEA,DAL,DB,3.5,1.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0
14,"King, Kevin",GBP,@NOS,DB,3.3,0.7,0.0,0.7,0.2,0.0,0.0,0.0,0.0,1.0,4.9
15,"Haden, Joe",PIT,HOU,DB,3.3,0.4,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,4.9
16,"Humphrey, Marlon",BAL,KCC,DB,3.0,0.5,0.0,0.8,0.2,0.1,0.1,0.0,0.0,0.0,4.8
17,"Ramsey, Jalen",LAR,@BUF,DB,3.7,0.6,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,4.8
18,"Okudah, Jeff",DET,@ARI,DB,3.8,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.5
19,"Hill, Holton",MIN,TEN,DB,3.7,0.7,0.1,0.2,0.0,0.1,0.0,0.0,1.0,0.0,4.5
20,"Lattimore, Marshon",NOS,GBP,DB,3.2,0.9,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,4.5
21,"Hill, Troy",LAR,@BUF,DB,3.4,0.6,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,4.5
22,"Davis, Carlton",TBB,@DEN,DB,2.9,0.6,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,4.4
23,"Nelson, Steven",PIT,HOU,DB,3.3,0.8,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,4.4
24,"Roby, Bradley",HOU,@PIT,DB,3.4,0.3,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,4.4
25,"Skrine, Buster",CHI,@ATL,DB,3.4,0.5,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,4.4
26,"Bunting, Sean",TBB,@DEN,DB,2.9,0.6,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,4.3
27,"Oliver, Isaiah",ATL,CHI,DB,2.7,1.5,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,4.3
28,"Harris, Chris",LAC,CAR,DB,3.0,1.1,0.0,0.5,0.1,0.0,0.0,0.0,0.0,1.0,4.3
29,"Johnson, Jaylon",CHI,@ATL,DB,3.0,0.7,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,4.2
30,"Moreland, Jimmy",WAS,@CLE,DB,3.4,0.8,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,4.2
31,"Mullen, Trayvon",LVR,@NEP,DB,3.0,0.8,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,4.2
32,"Peters, Marcus",BAL,KCC,DB,2.4,0.6,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,4.2
