Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Adams, Davante",GBP,MIN,WR,10.0,1.7,7.5,92.0,0.8,0.3,0.1,0.2,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,0.0,1.1,21.3
2,"Ridley, Calvin",ATL,@CAR,WR,7.7,1.0,4.9,70.0,1.0,0.3,0.2,0.2,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.7,18.0
3,"Jones, Julio",ATL,@CAR,WR,9.0,0.8,7.0,90.0,0.3,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,17.8
4,"Metcalf, DK",SEA,SFO,WR,8.0,0.9,6.5,82.0,0.5,0.1,0.1,0.1,0.1,0.0,0.1,1.0,0.0,0.0,2.0,0.2,1.1,17.4
5,"Golladay, Kenny",DET,IND,WR,8.7,1.2,6.0,82.0,0.5,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,17.2
6,"Diggs, Stefon",BUF,NEP,WR,9.0,0.5,6.1,83.0,0.4,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,16.7
7,"Thielen, Adam",MIN,@GBP,WR,6.5,0.8,4.6,67.0,0.8,0.4,0.2,0.1,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.9,16.4
8,"Allen, Keenan",LAC,@DEN,WR,9.6,1.0,6.5,74.0,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,16.3
9,"Hill, Tyreek",KCC,NYJ,WR,7.5,0.8,4.7,68.0,0.6,0.2,0.1,0.1,0.0,0.1,0.1,6.0,0.1,0.0,1.0,0.0,0.9,16.2
10,"Robinson, Allen",CHI,NOS,WR,9.9,1.0,6.3,77.0,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,16.0
11,"Lockett, Tyler",SEA,SFO,WR,7.0,1.2,5.1,68.0,0.7,0.4,0.1,0.0,0.0,0.1,0.0,-0.1,0.0,2.0,11.0,0.0,1.0,15.8
12,"Moore, D.J.",CAR,ATL,WR,8.4,0.6,5.3,83.0,0.3,0.1,0.0,0.0,0.0,0.0,0.2,2.0,0.0,1.0,2.0,0.1,0.7,15.7
13,"Kupp, Cooper",LAR,@MIA,WR,8.0,0.8,6.2,68.0,0.4,0.1,0.2,0.0,0.0,0.0,0.1,3.0,0.0,4.0,0.0,0.1,0.6,15.6
14,"Boyd, Tyler",CIN,TEN,WR,9.1,1.0,6.2,72.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,2.0,0.0,-0.0,0.0,0.1,0.8,15.4
15,"Jefferson, Justin",MIN,@GBP,WR,6.0,0.5,5.0,71.0,0.5,0.1,0.2,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.6,15.3
16,"Evans, Mike",TBB,@NYG,WR,7.4,0.9,4.2,68.0,0.7,0.4,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,15.2
17,"Anderson, Robby",CAR,ATL,WR,8.4,0.5,5.8,79.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,2.0,0.0,0.0,1.0,0.1,0.5,15.0
18,"Cooper, Amari",DAL,@PHI,WR,8.0,0.7,5.7,68.0,0.4,0.1,0.1,0.1,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.8,15.0
