Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Reed, Jordan",SFO,SEA,TE,10.4,0.8,6.9,83.0,0.7,0.2,0.3,0.0,0.0,0.1,0.0,1.0,0.0,0.0,3.0,0.0,0.8,19.2
2,"Kelce, Travis",KCC,LAC,TE,9.3,1.1,6.7,88.0,0.6,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,18.8
3,"Andrews, Mark",BAL,@CIN,TE,6.9,1.0,4.6,58.0,0.6,0.3,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,14.1
4,"Boyle, Nick",BAL,@CIN,TE,5.8,0.8,4.2,52.0,0.7,0.4,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,13.6
5,"Tonyan, Robert",GBP,@CHI,TE,4.3,0.4,3.7,44.0,0.6,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,11.5
6,"Waller, Darren",LVR,@DEN,TE,6.6,0.9,4.8,49.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,11.2
7,"Henry, Hunter",LAC,@KCC,TE,6.8,1.0,4.5,47.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,11.1
8,"Ertz, Zach",PHI,WAS,TE,7.0,0.9,4.4,46.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,10.9
9,"Engram, Evan",NYG,DAL,TE,7.0,0.9,4.3,49.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,2.0,0.1,0.0,0.0,0.1,0.8,10.7
10,"Schultz, Dalton",DAL,@NYG,TE,6.0,0.6,4.2,40.0,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,9.9
11,"Hockenson, T.J.",DET,MIN,TE,6.0,0.9,3.6,42.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.8
12,"Burton, Trey",IND,JAC,TE,4.8,1.1,2.9,31.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9,9.5
13,"Gronkowski, Rob",TBB,ATL,TE,5.2,1.0,3.1,42.0,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5
14,"Hurst, Hayden",ATL,@TBB,TE,5.6,0.7,3.8,42.0,0.2,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9.4
15,"Cook, Jared",NOS,@CAR,TE,4.5,0.8,2.8,39.0,0.5,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.7,9.4
16,"Smith, Jonnu",TEN,@HOU,TE,4.1,0.9,2.7,31.0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.7,9.1
17,"Ebron, Eric",PIT,@CLE,TE,5.7,1.0,3.5,34.0,0.4,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,9.0
18,"Goedert, Dallas",PHI,WAS,TE,4.9,0.6,3.4,36.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,8.9
19,"Fant, Noah",DEN,LVR,TE,5.1,0.6,3.4,39.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.3,8.1
20,"Higbee, Tyler",LAR,ARI,TE,4.4,0.5,3.2,36.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,8.1
