Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Hill, Tyreek",KCC,ATL,WR,10.8,1.2,7.0,103.0,1.2,0.3,0.1,0.2,0.1,0.2,0.2,5.0,0.1,-0.1,1.0,0.0,1.6,25.2
2,"Brown, Antonio",TBB,@DET,WR,12.0,0.4,7.5,148.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.5,23.4
3,"Adams, Davante",GBP,TEN,WR,11.5,2.0,7.7,97.0,0.9,0.5,0.1,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,0.0,0.1,1.5,22.7
4,"Thomas, Michael",NOS,MIN,WR,10.8,1.9,8.1,90.0,0.4,0.2,0.1,0.1,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.3,19.3
5,"Robinson, Allen",CHI,@JAC,WR,11.3,1.3,7.3,85.0,0.5,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,19.0
6,"Samuel, Deebo",SFO,@ARI,WR,8.9,1.1,6.1,83.0,0.3,0.2,0.0,0.0,0.0,0.1,0.0,8.0,0.1,0.0,0.0,0.0,1.2,18.0
7,"Jeffery, Alshon",PHI,@DAL,WR,10.2,1.5,6.3,75.0,0.7,0.4,0.1,0.1,0.0,0.1,0.0,-0.0,0.1,1.0,0.0,0.0,1.2,18.0
8,"Thielen, Adam",MIN,@NOS,WR,7.2,1.5,4.9,67.0,1.0,0.6,0.4,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.5,17.9
9,"Evans, Mike",TBB,@DET,WR,8.4,1.5,4.7,71.0,0.9,0.6,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.6,17.1
10,"Godwin, Chris",TBB,@DET,WR,8.3,0.8,6.1,80.0,0.5,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9,16.9
11,"Agholor, Nelson",LVR,MIA,WR,7.4,1.3,4.7,71.0,0.8,0.2,0.2,0.1,0.0,0.2,0.1,0.0,0.0,1.0,0.0,0.0,1.4,16.9
12,"Hopkins, DeAndre",ARI,SFO,WR,9.7,0.7,6.5,82.0,0.4,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,16.9
13,"Woods, Robert",LAR,@SEA,WR,8.9,0.7,6.1,70.0,0.3,0.1,0.1,0.1,0.0,0.0,0.1,9.0,0.1,0.0,0.0,0.1,0.8,16.9
14,"Golladay, Kenny",DET,TBB,WR,9.1,1.2,5.2,79.0,0.6,0.2,0.2,0.1,0.0,0.0,0.1,0.0,0.0,2.0,0.0,0.0,1.2,16.7
15,"Diggs, Stefon",BUF,@NEP,WR,9.4,0.6,6.5,81.0,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,16.6
16,"Jones, Julio",ATL,@KCC,WR,8.3,1.2,5.7,83.0,0.4,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,16.4
17,"Jackson, DeSean",PHI,@DAL,WR,8.4,1.4,5.7,70.0,0.6,0.3,0.1,0.1,0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.9,16.3
18,"McLaurin, Terry",WAS,CAR,WR,8.9,1.0,5.7,81.0,0.4,0.1,0.0,0.1,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.1,0.6,16.0
19,"Brown, John",BUF,@NEP,WR,8.3,0.8,5.7,78.0,0.4,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,16.0
20,"Ridley, Calvin",ATL,@KCC,WR,8.2,1.2,5.0,69.0,0.6,0.3,0.1,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,15.8
21,"Boyd, Tyler",CIN,@HOU,WR,9.8,1.1,6.7,71.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,2.0,0.0,-0.0,0.0,0.0,0.8,15.7
22,"Allen, Keenan",LAC,DEN,WR,9.2,0.9,6.1,65.0,0.5,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,15.5
23,"Brown, A.J.",TEN,@GBP,WR,6.6,0.8,3.9,68.0,0.7,0.2,0.2,0.0,0.0,0.1,0.2,1.0,0.0,0.0,4.0,0.0,1.0,15.2
24,"Parker, DeVante",MIA,@LVR,WR,8.6,0.8,5.1,69.0,0.5,0.2,0.1,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.7,14.8
25,"Landry, Jarvis",CLE,@NYJ,WR,8.5,1.2,5.2,71.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9,14.8
26,"Jones, Marvin",DET,TBB,WR,8.5,1.2,5.1,62.0,0.6,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,14.8
27,"Jefferson, Justin",MIN,@NOS,WR,6.4,0.7,4.3,70.0,0.5,0.1,0.2,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.9,14.6
28,"Kupp, Cooper",LAR,@SEA,WR,8.7,1.0,5.9,69.0,0.3,0.1,0.1,0.0,0.0,0.0,0.1,2.0,0.0,3.0,0.0,0.0,0.6,14.5
29,"Metcalf, DK",SEA,LAR,WR,6.7,0.9,4.2,71.0,0.5,0.2,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,1.2,14.4
30,"Lockett, Tyler",SEA,LAR,WR,6.9,1.0,5.0,60.0,0.5,0.3,0.1,0.0,0.0,0.1,0.0,-0.1,0.0,2.0,9.0,0.0,0.9,14.0
31,"Cooks, Brandin",HOU,CIN,WR,7.8,0.9,5.2,68.0,0.3,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.1,14.0
32,"Crowder, Jamison",NYJ,CLE,WR,7.3,0.9,5.1,59.0,0.5,0.1,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.6,13.8
33,"Higgins, Tee",CIN,@HOU,WR,7.6,0.7,4.6,62.0,0.4,0.3,0.1,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.1,0.7,13.1
34,"Aiyuk, Brandon",SFO,@ARI,WR,7.2,1.2,4.3,52.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,3.0,0.1,1.0,0.0,0.0,1.1,13.0
35,"Cooper, Amari",DAL,PHI,WR,7.1,0.5,4.9,63.0,0.3,0.1,0.1,0.1,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.6,13.0
36,"Moore, D.J.",CAR,@WAS,WR,7.2,0.6,4.3,70.0,0.3,0.1,0.0,0.1,0.0,0.0,0.1,1.0,0.0,1.0,0.0,0.0,0.7,12.9
37,"Edelman, Julian",NEP,BUF,WR,7.6,0.8,5.0,63.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,2.0,0.0,1.0,1.0,0.0,0.7,12.9
38,"Watkins, Sammy",KCC,ATL,WR,7.0,0.6,4.7,60.0,0.3,0.2,0.0,0.0,0.1,0.0,0.0,1.0,0.0,2.0,0.0,0.1,0.6,12.4
39,"Johnson, Diontae",PIT,IND,WR,7.3,0.3,4.6,56.0,0.4,0.1,0.1,0.1,0.0,0.0,0.0,1.0,0.0,8.0,1.0,0.2,0.6,12.1
40,"Chark, D.J.",JAC,CHI,WR,7.1,0.7,4.1,55.0,0.4,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.6,12.0
41,"Smith-Schuster, JuJu",PIT,IND,WR,7.2,0.8,4.7,48.0,0.4,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.6,11.9
42,"Anderson, Robby",CAR,@WAS,WR,7.5,0.4,4.9,58.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.4,11.9
43,"Beasley, Cole",BUF,@NEP,WR,5.9,0.4,4.6,55.0,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,11.9
44,"Cobb, Randall",HOU,CIN,WR,5.6,0.5,4.1,56.0,0.3,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,11.8
45,"Davis, Corey",TEN,@GBP,WR,5.8,0.5,4.0,59.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,2.0,0.0,0.6,11.6
46,"Kirk, Christian",ARI,SFO,WR,6.5,1.1,4.1,47.0,0.4,0.3,0.0,0.0,0.0,0.0,0.1,2.0,0.0,5.0,1.0,0.0,0.9,11.5
47,"Amendola, Danny",DET,TBB,WR,6.7,0.6,4.4,59.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.4,11.4
48,"Perriman, Breshad",NYJ,CLE,WR,6.3,0.6,3.4,56.0,0.4,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.7,11.2
49,"Lamb, CeeDee",DAL,PHI,WR,6.1,0.6,3.9,48.0,0.3,0.1,0.0,0.1,0.0,0.1,0.0,3.0,0.0,9.0,0.0,0.1,0.7,10.9
50,"Sanders, Emmanuel",NOS,MIN,WR,5.8,0.8,4.1,47.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,-0.1,0.0,4.0,7.0,0.0,0.7,10.9
51,"Samuel, Curtis",CAR,@WAS,WR,5.0,0.5,3.6,36.0,0.2,0.1,0.1,0.1,0.0,0.0,0.0,8.0,0.1,0.0,0.0,0.0,0.6,10.2
52,"Jeudy, Jerry",DEN,@LAC,WR,6.2,0.6,3.3,52.0,0.3,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,10.1
53,"Miller, Anthony",CHI,@JAC,WR,7.2,0.9,4.4,48.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.1,0.7,10.1
54,"Claypool, Chase",PIT,IND,WR,6.2,0.8,3.0,39.0,0.5,0.2,0.1,0.0,0.1,0.0,0.0,1.0,0.1,3.0,1.0,0.1,1.0,10.0
