Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Adams, Davante",GBP,@SFO,WR,10.5,1.6,7.0,89.0,0.8,0.5,0.1,0.1,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,0.0,1.1,20.8
2,"Diggs, Stefon",BUF,SEA,WR,10.7,0.7,7.3,99.0,0.4,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,19.8
3,"Hopkins, DeAndre",ARI,MIA,WR,10.6,0.7,7.8,95.0,0.5,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,19.8
4,"Jones, Julio",ATL,DEN,WR,9.7,1.4,6.7,101.0,0.4,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,19.4
5,"Evans, Mike",TBB,NOS,WR,8.0,1.0,4.8,75.0,0.8,0.5,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,16.9
6,"Thomas, Michael",NOS,@TBB,WR,9.0,1.2,7.0,77.0,0.3,0.2,0.1,0.1,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.7,16.6
7,"Hill, Tyreek",KCC,CAR,WR,7.0,0.6,4.4,67.0,0.7,0.2,0.1,0.1,0.1,0.1,0.1,5.0,0.1,-0.0,1.0,0.0,1.0,16.3
8,"Thielen, Adam",MIN,DET,WR,6.6,0.8,4.7,67.0,0.8,0.4,0.2,0.1,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.9,16.3
9,"Robinson, Allen",CHI,@TEN,WR,8.0,1.0,6.0,77.0,0.4,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,16.1
10,"Lockett, Tyler",SEA,@BUF,WR,7.0,1.2,5.1,67.0,0.6,0.4,0.1,0.0,0.0,0.1,0.0,-0.0,0.0,2.0,11.0,0.0,1.0,15.5
11,"Metcalf, DK",SEA,@BUF,WR,7.2,1.0,5.0,70.0,0.6,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,1.0,0.2,1.2,15.3
