Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Moore, Kenny",IND,@PIT,DB,4.9,1.0,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0,6.5
2,"Ryan, Logan",NYG,@BAL,DB,4.4,1.2,0.1,0.9,0.1,0.2,0.0,0.0,0.0,0.0,6.5
3,"Kirkpatrick, Dre",ARI,SFO,DB,4.9,1.3,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,6.4
4,"Diggs, Trevon",DAL,PHI,DB,4.3,0.8,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,6.2
5,"Jones, Sidney",JAC,CHI,DB,4.3,1.2,0.0,0.9,0.2,0.1,0.0,0.0,0.0,0.0,6.2
6,"Butler, Malcolm",TEN,@GBP,DB,4.4,1.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,6.0
7,"Humphrey, Marlon",BAL,NYG,DB,4.3,0.7,0.1,0.6,0.1,0.3,0.1,0.0,0.0,0.0,5.9
8,"Roby, Bradley",HOU,CIN,DB,4.2,0.6,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,5.7
9,"Flowers, Tre",SEA,LAR,DB,4.3,1.2,0.1,0.4,0.1,0.1,0.0,0.0,0.0,0.0,5.6
10,"Davis, Carlton",TBB,@DET,DB,3.2,1.1,0.0,1.3,0.3,0.0,0.0,0.0,0.0,0.0,5.6
11,"Davis, Michael",LAC,DEN,DB,3.9,0.9,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,5.6
12,"Jackson, Adoree",TEN,@GBP,DB,3.8,1.2,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,5.6
13,"Henderson, CJ",JAC,CHI,DB,3.8,1.5,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,5.4
14,"Johnson, Taron",BUF,@NEP,DB,4.4,1.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.4
15,"Hill, Troy",LAR,@SEA,DB,3.9,1.2,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,5.4
16,"Peterson, Patrick",ARI,SFO,DB,3.9,0.6,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,5.3
17,"Haden, Joe",PIT,IND,DB,3.7,0.6,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,5.3
18,"Gladney, Jeff",MIN,@NOS,DB,4.3,1.1,0.0,0.2,0.0,0.1,0.0,0.0,1.0,0.0,5.2
19,"Herndon, Tre",JAC,CHI,DB,4.3,0.7,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.2
20,"Trufant, Desmond",DET,TBB,DB,3.5,1.0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.0,5.2
21,"Hill, Holton",MIN,@NOS,DB,4.0,1.1,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,5.1
22,"Reed, D.J.",SEA,LAR,DB,3.8,1.1,0.0,0.4,0.1,0.1,0.1,0.0,0.0,4.0,5.1
23,"Maddox, Avonte",PHI,@DAL,DB,4.3,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.1
24,"White, Tre'Davious",BUF,@NEP,DB,3.4,1.0,0.1,0.6,0.2,0.1,0.1,0.0,0.0,0.0,5.1
25,"Conley, Gareon",HOU,CIN,DB,3.7,1.4,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,5.1
26,"Bradberry, James",NYG,@BAL,DB,3.1,0.8,0.0,1.1,0.1,0.1,0.0,0.0,1.0,0.0,5.1
27,"Okudah, Jeff",DET,TBB,DB,4.1,0.9,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,5.0
28,"Ford, Mike",DET,TBB,DB,4.2,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0
29,"Ward, Charvarius",KCC,ATL,DB,3.5,1.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0
30,"Ward, Denzel",CLE,@NYJ,DB,3.2,0.6,0.0,1.1,0.2,0.1,0.0,0.0,0.0,0.0,5.0
31,"Hilton, Mike",PIT,IND,DB,3.7,0.6,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.0,5.0
32,"Griffin, Shaq",SEA,LAR,DB,3.5,1.2,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,5.0
33,"Fuller, Kyle",CHI,@JAC,DB,3.6,0.6,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,5.0
34,"Dean, Jamel",TBB,@DET,DB,3.2,1.0,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,4.9
35,"Breeland, Bashaud",KCC,ATL,DB,3.5,1.2,0.0,0.4,0.1,0.1,0.1,0.0,0.0,0.0,4.9
36,"Ya-Sin, Rock",IND,@PIT,DB,3.5,0.7,0.0,0.6,0.2,0.1,0.0,0.0,0.0,0.0,4.8
37,"Murphy, Byron",ARI,SFO,DB,3.6,0.6,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,4.8
38,"Moseley, Emmanuel",SFO,@ARI,DB,3.4,0.6,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,4.8
39,"Jones, Jonathan",NEP,BUF,DB,4.0,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.8
40,"Howard, Xavien",MIA,@LVR,DB,2.5,0.7,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,4.8
41,"Callahan, Bryce",DEN,@LAC,DB,3.6,0.7,0.0,0.5,0.2,0.0,0.0,0.0,1.0,0.0,4.8
42,"Hargreaves, Vernon",HOU,CIN,DB,3.6,0.7,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,4.7
43,"Peters, Marcus",BAL,NYG,DB,2.8,0.5,0.1,0.7,0.3,0.2,0.1,0.0,0.0,0.0,4.7
44,"Mullen, Trayvon",LVR,MIA,DB,3.4,0.6,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,4.6
45,"Lewis, Jourdan",DAL,PHI,DB,3.4,1.4,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,4.6
46,"Fuller, Kendall",WAS,CAR,DB,2.9,1.0,0.1,0.6,0.2,0.1,0.0,0.0,0.0,0.0,4.6
47,"Verrett, Jason",SFO,@ARI,DB,2.9,1.2,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,4.6
48,"Norman, Josh",BUF,@NEP,DB,3.6,0.9,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.0,4.6
49,"Douglas, Rasul",CAR,@WAS,DB,3.2,1.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,4.5
50,"Dunbar, Quinton",SEA,LAR,DB,3.4,0.6,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,4.5
51,"Terrell, A.J.",ATL,@KCC,DB,3.2,1.6,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,4.4
52,"Hayden, D.J.",JAC,CHI,DB,3.4,1.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,4.4
53,"Jackson, J.C.",NEP,BUF,DB,2.3,0.4,0.0,0.9,0.4,0.0,0.0,0.0,0.0,0.0,4.3
54,"Mitchell, Terrance",CLE,@NYJ,DB,3.0,0.8,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,4.3
55,"Claybrooks, Chris",JAC,CHI,DB,3.2,1.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.2
56,"Bunting, Sean",TBB,@DET,DB,3.0,1.1,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,4.2
57,"Alford, Robert",ARI,SFO,DB,3.2,0.4,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,4.2
58,"Rhodes, Xavier",IND,@PIT,DB,2.7,0.6,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,4.2
59,"Jenkins, Janoris",NOS,MIN,DB,2.7,1.1,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,4.2
60,"Dantzler, Cameron",MIN,@NOS,DB,2.9,1.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.1
61,"Oliver, Isaiah",ATL,@KCC,DB,3.1,0.9,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.1
62,"Lattimore, Marshon",NOS,MIN,DB,3.3,0.6,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,4.1
63,"Nelson, Steven",PIT,IND,DB,3.2,0.5,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,4.1
64,"Slay, Darius",PHI,@DAL,DB,3.3,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.1
65,"Hayward, Casey",LAC,DEN,DB,2.8,0.8,0.1,0.6,0.1,0.0,0.0,0.0,1.0,2.0,4.1
66,"Johnson, Lonnie",HOU,CIN,DB,3.5,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0
67,"Alexander, Jaire",GBP,TEN,DB,2.8,0.5,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,4.0
68,"King, Kevin",GBP,TEN,DB,3.0,0.7,0.0,0.4,0.1,0.0,0.0,0.0,0.0,1.0,4.0
69,"Ramsey, Jalen",LAR,@SEA,DB,3.2,0.4,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,4.0
70,"Bouye, A.J.",DEN,@LAC,DB,3.0,0.5,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,4.0
71,"Johnson, Jaylon",CHI,@JAC,DB,2.8,0.5,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,3.9
72,"Oruwariye, Amani",DET,TBB,DB,2.8,0.7,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.9
73,"Wallace, Levi",BUF,@NEP,DB,3.0,0.7,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,3.9
74,"Waynes, Trae",CIN,@HOU,DB,2.5,0.9,0.0,0.6,0.1,0.1,0.0,0.0,0.0,2.0,3.9
75,"Joyner, Lamarcus",LVR,MIA,DB,3.1,0.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.9
76,"Austin, Blessuan",NYJ,CLE,DB,2.7,0.8,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,3.8
77,"Stroman, Greg",WAS,CAR,DB,2.9,0.7,0.0,0.5,0.0,0.0,0.0,0.0,-0.1,0.0,3.8
78,"Roberts, Darryl",DET,TBB,DB,3.2,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.8
79,"Gilmore, Stephon",NEP,BUF,DB,2.6,1.0,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,3.8
80,"Needham, Nik",MIA,@LVR,DB,2.4,1.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7
81,"Yiadom, Isaac",NYG,@BAL,DB,2.3,1.4,0.0,0.6,0.0,0.1,0.0,0.0,2.0,0.0,3.7
82,"King, Desmond",TEN,@GBP,DB,2.9,1.0,0.1,0.3,0.0,0.0,0.0,0.0,2.0,2.0,3.7
83,"Jackson, William",CIN,@HOU,DB,2.8,0.6,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.7
84,"Darby, Ronald",WAS,CAR,DB,2.7,0.8,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.7
85,"Lawson, Nevin",LVR,MIA,DB,2.7,0.6,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.0,3.7
86,"Williams, Greedy",CLE,@NYJ,DB,2.6,1.0,0.0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,3.6
87,"Awuzie, Chidobe",DAL,PHI,DB,2.2,1.6,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.6
88,"Poole, Brian",NYJ,CLE,DB,2.3,0.9,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.6
89,"Sherman, Richard",SFO,@ARI,DB,2.6,0.6,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,3.6
90,"Sheffield, Kendall",ATL,@KCC,DB,2.6,1.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,3.5
91,"Brown, Anthony",DAL,PHI,DB,2.7,1.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.5
92,"Alexander, Mackensie",CIN,@HOU,DB,2.5,1.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.5
93,"Skrine, Buster",CHI,@JAC,DB,2.9,0.7,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,3.5
94,"Hall, Bryce",NYJ,CLE,DB,2.9,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.4
95,"Fulton, Kristian",TEN,@GBP,DB,2.6,1.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,3.4
96,"Jackson, Donte",CAR,@WAS,DB,2.1,0.7,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,3.4
97,"Sims, LeShaun",CIN,@HOU,DB,2.5,1.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,3.4
98,"Smith, Tye",TEN,@GBP,DB,2.5,1.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,3.4
99,"McManis, Sherrick",CHI,@JAC,DB,2.4,0.6,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,3.4
100,"McCourty, Jason",NEP,BUF,DB,2.5,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.4
