Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Adams, Davante",GBP,JAC,WR,11.9,2.0,7.9,94.0,0.7,0.4,0.1,0.1,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,0.0,1.5,21.9
2,"Hopkins, DeAndre",ARI,BUF,WR,8.8,0.6,7.0,82.0,0.5,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,18.2
3,"Diggs, Stefon",BUF,@ARI,WR,9.8,0.7,6.7,92.0,0.3,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,18.0
4,"Allen, Keenan",LAC,@MIA,WR,10.1,0.9,7.1,78.0,0.5,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,17.7
5,"Woods, Robert",LAR,SEA,WR,8.0,0.8,5.6,67.0,0.4,0.0,0.2,0.1,0.0,0.0,0.1,13.0,0.2,0.0,0.0,0.1,0.9,17.5
6,"Metcalf, DK",SEA,@LAR,WR,7.0,1.0,5.0,80.0,0.6,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,1.0,0.1,1.2,16.5
7,"Boyd, Tyler",CIN,@PIT,WR,9.3,1.1,6.4,74.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,3.0,0.0,-0.0,0.0,0.1,0.9,16.1
8,"Brown, A.J.",TEN,IND,WR,7.0,0.6,5.0,73.0,0.6,0.2,0.1,0.0,0.0,0.1,0.1,1.0,0.0,0.0,1.0,0.0,0.8,16.0
9,"Lockett, Tyler",SEA,@LAR,WR,6.9,1.2,5.4,70.0,0.6,0.3,0.1,0.0,0.0,0.1,0.0,-0.1,0.0,2.0,10.0,0.0,1.0,15.7
10,"McLaurin, Terry",WAS,@DET,WR,8.3,1.0,5.3,76.0,0.4,0.1,0.1,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.7,15.5
11,"Fuller, Will",HOU,@CLE,WR,7.4,0.9,4.8,73.0,0.5,0.1,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.0,2.0,0.0,1.1,15.4
12,"Evans, Mike",TBB,@CAR,WR,7.1,0.9,4.3,66.0,0.6,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,14.7
13,"Thomas, Michael",NOS,SFO,WR,8.0,1.3,6.1,66.0,0.3,0.2,0.1,0.1,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.7,14.5
14,"Landry, Jarvis",CLE,HOU,WR,8.8,1.1,5.2,68.0,0.4,0.2,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.7,14.5
